,wind10
0,14.233458518981934
1,15.039593696594238
2,15.902448654174805
3,15.774819374084473
4,17.057384490966797
5,18.056272506713867
6,17.37613868713379
7,17.55272102355957
8,17.954265594482422
9,17.394752502441406
10,18.15468406677246
11,18.30508041381836
12,17.487442016601562
13,18.650739669799805
14,18.382308959960938
15,20.541690826416016
16,22.850900650024414
17,23.986034393310547
18,23.71897315979004
19,23.888235092163086
20,23.184412002563477
21,22.832565307617188
22,22.507770538330078
23,22.693988800048828
24,22.3587703704834
25,22.652841567993164
26,21.231975555419922
27,22.765037536621094
28,21.323368072509766
29,20.29958724975586
30,18.97988510131836
31,19.224313735961914
32,20.195920944213867
33,20.05158233642578
34,19.651512145996094
35,18.957820892333984
36,18.955339431762695
37,17.754737854003906
38,20.18001937866211
39,20.564281463623047
40,19.14661407470703
41,17.489530563354492
42,14.900718688964844
43,13.031489372253418
44,12.168128967285156
45,11.300487518310547
46,11.18604850769043
47,10.45416259765625
48,9.953780174255371
