,u10,v10,2mdewtmp,2mtmp,conv_ppt,tot_cld_ice,tot_cldwtr,tot_cld_rain,vi_div_cld_froz_wtr,vi_div_cld_liq_wtr,vi_div_gpot_flux,vi_div_ke_flux,vi_div_mass_flux,vi_div_moisture_flux,vi_div_olr_flux,vi_div_tot_enrgy_flux,vi_ke,vi_pe_inte,vi_pe_ie_latentenrgy,vi_temp,vi_olr,vi_tot_enrgy,vi_moisture_div
0,-1.5443115234375,5.954570770263672,297.1446533203125,299.395263671875,0.0013839500024914742,0.22485017776489258,0.24695122241973877,0.2457594871520996,4.109169822186232e-06,-8.632196113467216e-07,5490.8125,-1.232421875,-0.0007698237895965576,-0.0006003901362419128,-4094.4765625,-116.46484375,392021.4375,2691758976.0,2843858944.0,2664584.25,2691762304.0,2844253056.0,-2.2833023071289062
1,-2.012805938720703,5.663539886474609,297.13539123535156,299.70308685302734,0.0010038744658231735,0.2727925777435303,0.19989800453186035,0.3089299201965332,5.038338713347912e-06,-3.725290298461914e-07,4712.8984375,1.272705078125,-0.001603543758392334,-0.0005050515756011009,-3999.78515625,-524.83984375,388558.7121582031,2694885376.0,2846794112.0,2667712.625,2694888192.0,2847182592.0,-1.8149909973144531
2,-2.5410499572753906,5.937099456787109,297.1835021972656,299.8135681152344,0.0008409535512328148,0.20384418964385986,0.2459733486175537,0.3455672264099121,3.3009564504027367e-06,-1.1995434761047363e-06,4108.10546875,0.4576416015625,-0.0014458894729614258,-0.0005231732502579689,-3370.8671875,-570.6796875,452800.9375,2695723264.0,2848840576.0,2668439.625,2695728000.0,2849292800.0,-1.6651611328125
3,-2.7466659545898438,5.9163970947265625,297.2250518798828,299.54589080810547,0.0010041343048214912,0.26870763301849365,0.24283480644226074,0.3777580261230469,2.6085181161761284e-06,-4.182860720902681e-06,5079.36328125,1.2628173828125,0.0021107643842697144,-0.0005593178793787956,-3004.24609375,647.65234375,467775.18463134766,2692829696.0,2844912640.0,2665647.625,2692831616.0,2845380480.0,-1.7691421508789062
4,-2.8647499084472656,5.569309234619141,297.18894958496094,299.4236755371094,0.0009365491569042206,0.2968508005142212,0.19427216053009033,0.32209205627441406,2.986693289130926e-06,-3.904569894075394e-06,4800.890625,2.0892333984375,-0.00028561055660247803,-0.0004908852279186249,-3615.5078125,-72.66015625,484904.6875,2689517824.0,2840219392.0,2662479.0,2689521408.0,2840705536.0,-1.4273948669433594
5,-3.792083740234375,6.340923309326172,297.2126235961914,299.48081970214844,0.0008776606991887093,0.258253812789917,0.2708902359008789,0.3962669372558594,4.2997999116778374e-07,-2.905377186834812e-06,4999.3515625,-0.467529296875,-0.0007430762052536011,-0.0006232298910617828,-3760.76171875,-332.8828125,559036.455078125,2693430656.0,2845282816.0,2666262.375,2693434368.0,2845843200.0,-2.0603675842285156
6,-4.985057830810547,5.993370056152344,297.333984375,299.61517333984375,0.001450641080737114,0.28757262229919434,0.22235798835754395,0.3688192367553711,5.0593516789376736e-06,3.755907528102398e-06,5167.89453125,-1.6209716796875,-0.0019740015268325806,-0.0005633533000946045,-4267.71484375,-498.24609375,616018.3609619141,2692971520.0,2842822912.0,2666000.5,2692974336.0,2843439232.0,-2.809131622314453
7,-4.243877410888672,6.192970275878906,297.4382095336914,299.64933013916016,0.00161026231944561,0.3255634307861328,0.16841793060302734,0.23041248321533203,4.546309355646372e-06,4.0745362639427185e-08,5569.2421875,0.27587890625,0.0020070672035217285,-0.0005334001034498215,-3385.875,838.5703125,639071.9869384766,2691921408.0,2842302592.0,2664911.625,2691923584.0,2842945024.0,-2.4744796752929688
8,-4.112529754638672,5.697418212890625,297.4627990722656,299.7028579711914,0.0010809209197759628,0.34016191959381104,0.1957617998123169,0.31119823455810547,3.1376694096252322e-06,5.187466740608215e-07,5506.6171875,2.894775390625,-0.00016577541828155518,-0.000599270686507225,-3982.5,16.30859375,644991.8628540039,2691110144.0,2842711296.0,2664000.375,2691111808.0,2843354880.0,-2.047515869140625
9,-4.624774932861328,5.174552917480469,297.49254608154297,299.63204193115234,0.0010895496234297752,0.33143317699432373,0.1641312837600708,0.25458240509033203,2.0916922949254513e-06,5.939509719610214e-07,4912.2109375,4.071533203125,-0.000992313027381897,-0.0005463939160108566,-3935.21484375,-389.21875,649115.9871826172,2693790848.0,2846529280.0,2666561.125,2693792896.0,2847177984.0,-1.9203338623046875
10,-4.22637939453125,3.680988311767578,297.3549270629883,299.5179214477539,0.0010115988552570343,0.2766989469528198,0.16820645332336426,0.22623252868652344,4.353627446107566e-06,9.183422662317753e-07,5016.12109375,1.934326171875,-0.0003075152635574341,-0.0006635859608650208,-3555.33203125,-167.2265625,723228.75,2694664192.0,2850933632.0,2667080.25,2694667392.0,2851658368.0,-2.313678741455078
11,-3.644084930419922,3.5761070251464844,297.42928314208984,299.35198974609375,0.001323743723332882,0.32956647872924805,0.21381986141204834,0.26029300689697266,7.849506800994277e-06,1.9702711142599583e-06,6044.265625,3.312744140625,0.0021159499883651733,-0.0007257964462041855,-3589.671875,650.734375,753197.2390136719,2690979968.0,2846611712.0,2663476.75,2690980864.0,2847364992.0,-2.347888946533203
12,-3.9929237365722656,3.3288917541503906,297.28626251220703,299.3783187866211,0.001009998843073845,0.38155221939086914,0.24755215644836426,0.3471379280090332,2.6436755433678627e-06,3.0019436962902546e-06,5375.18359375,0.279541015625,-0.0015512406826019287,-0.0006084349006414413,-4366.3671875,-489.03515625,873352.8695068359,2688802944.0,2843637376.0,2661396.625,2688806144.0,2844511360.0,-2.337329864501953
13,-4.359333038330078,3.0473480224609375,297.3785705566406,299.54693603515625,0.001191907562315464,0.3278757333755493,0.1420832872390747,0.24957942962646484,1.497624907642603e-06,-6.108894012868404e-07,3502.28515625,0.6142578125,0.00013083219528198242,-0.0003466270864009857,-2537.609375,104.109375,953372.5,2690837888.0,2845399296.0,2663440.125,2690842112.0,2846348544.0,-1.4678268432617188
14,-3.9239959716796875,0.835479736328125,297.5342102050781,299.6930465698242,0.0008092205971479416,0.22814226150512695,0.1776595115661621,0.2303314208984375,1.3460376067087054e-06,1.2990785762667656e-06,3036.59765625,-1.7470703125,0.002721816301345825,-0.00026289280503988266,-1316.31640625,1080.02734375,1151326.25,2687743616.0,2844117376.0,2660180.25,2687745152.0,2845268992.0,-1.263916015625
15,-4.1615447998046875,1.1026802062988281,297.53965759277344,299.61031341552734,0.0010515032336115837,0.23640871047973633,0.19719040393829346,0.2048487663269043,3.5038392525166273e-06,-1.0399380698800087e-06,4575.2421875,-3.4920654296875,0.0007317215204238892,-0.0005744285881519318,-2915.140625,213.2109375,1138892.8736572266,2686803968.0,2844694272.0,2659098.375,2686805504.0,2845834368.0,-1.7142105102539062
16,-3.046100616455078,1.7521286010742188,297.528564453125,299.6982727050781,0.0008375691249966621,0.3034019470214844,0.25692570209503174,0.3320493698120117,6.556670996360481e-06,-1.026783138513565e-06,4953.87890625,-4.8466796875,0.00015911459922790527,-0.0006257090717554092,-3398.0703125,-28.35546875,1168956.625,2685822080.0,2845930624.0,2657929.625,2685826048.0,2847097984.0,-2.0669593811035156
17,-2.4851608276367188,1.212738037109375,297.5471496582031,299.6163558959961,0.0008199410513043404,0.21928226947784424,0.251944899559021,0.34766101837158203,7.350638043135405e-06,1.2246891856193542e-06,3281.9453125,-5.380615234375,-0.0010804831981658936,-0.00045620836317539215,-2595.6953125,-467.9296875,1213010.2744140625,2686947968.0,2847609728.0,2658991.5,2686948608.0,2848825728.0,-1.6886825561523438
18,-3.435108184814453,-0.430755615234375,297.4070053100586,299.4477310180664,0.0006355093792080879,0.17567706108093262,0.22624731063842773,0.25903797149658203,1.877124304883182e-06,1.4632241800427437e-06,1761.88671875,-10.970703125,0.0019349455833435059,-0.00023544952273368835,-626.88671875,517.52734375,1254533.2216796875,2686556160.0,2845676160.0,2658759.75,2686555264.0,2846928896.0,-1.0849494934082031
19,-2.8706626892089844,0.6200027465820312,297.38782501220703,299.26087188720703,0.0006375983357429504,0.12022042274475098,0.22997140884399414,0.22254419326782227,3.440480213612318e-06,1.500011421740055e-07,1704.62109375,-10.866943359375,0.0012893825769424438,-0.00033414270728826523,-629.859375,289.53125,1288171.6711425781,2682852224.0,2842253824.0,2655039.875,2682849024.0,2843541120.0,-1.3174667358398438
20,-3.259479522705078,1.5100212097167969,297.31111907958984,299.0434799194336,0.0006370712071657181,0.11246907711029053,0.24813735485076904,0.2644643783569336,4.6898494474589825e-06,-5.442998372018337e-07,1854.66796875,-5.93212890625,5.707144737243652e-06,-0.00035841483622789383,-1086.28515625,-174.4765625,1326964.0012207031,2681313408.0,2841386496.0,2653444.375,2681311360.0,2842715008.0,-1.2992095947265625
21,-2.6277503967285156,2.5747833251953125,297.3528594970703,299.0837097167969,0.0007430501282215118,0.10234189033508301,0.25718867778778076,0.21175622940063477,1.1113996151834726e-05,6.214366294443607e-06,2250.796875,5.284423828125,-0.0014478713274002075,-0.00033659394830465317,-1798.8203125,-415.96484375,1305167.2486572266,2684208384.0,2844464768.0,2656299.0,2684205824.0,2845769600.0,-1.2555694580078125
22,-1.5577888488769531,2.6592559814453125,297.28194427490234,299.1370162963867,0.0006977161392569542,0.11744403839111328,0.22579073905944824,0.19496393203735352,6.505462806671858e-06,2.983666490763426e-06,1853.30078125,12.068359375,0.0021885335445404053,-0.00019531045109033585,-380.734375,1002.3046875,1426236.7677001953,2682981248.0,2845157760.0,2654902.25,2682977792.0,2846581248.0,-0.8825225830078125
23,-2.6706161499023438,3.5879135131835938,297.3467254638672,299.22386169433594,0.00048220064491033554,0.05943119525909424,0.28249192237854004,0.1810779571533203,3.323424607515335e-06,5.1416573114693165e-06,1852.56640625,12.83642578125,0.0008534342050552368,-0.0002698041498661041,-725.51171875,456.89453125,1427253.6616210938,2683073920.0,2845758592.0,2654930.625,2683070080.0,2847186816.0,-0.398773193359375
24,-3.906230926513672,4.742694854736328,297.38610076904297,299.2838439941406,0.0003783944994211197,0.07266724109649658,0.31168270111083984,0.2462606430053711,1.1957017704844475e-06,8.694245480000973e-06,2024.85546875,9.024169921875,-0.0006525814533233643,-0.0003218073397874832,-1405.4296875,-156.62109375,1405440.126953125,2682662400.0,2846967936.0,2654368.0,2682659200.0,2848375424.0,-0.2568473815917969
25,-4.198432922363281,4.274070739746094,297.43907165527344,299.23279571533203,0.0005474993959069252,0.06986737251281738,0.24854671955108643,0.20211029052734375,1.6633421182632446e-06,3.716442734003067e-06,1730.55078125,5.37451171875,-0.0013705193996429443,-0.0002919798716902733,-1490.60546875,-505.65625,1346900.6079101562,2686006784.0,2851079808.0,2657614.75,2686003968.0,2852426624.0,-0.9631843566894531
26,-5.212158203125,3.9737777709960938,297.3544616699219,299.01747131347656,0.0005158884450793266,0.09203362464904785,0.29682958126068115,0.2521986961364746,7.883005309849977e-06,9.093200787901878e-07,1845.6484375,6.039306640625,0.0009273290634155273,-0.0003184443339705467,-828.8515625,247.484375,1518341.6022949219,2687276672.0,2854508800.0,2658684.75,2687275520.0,2856027264.0,-1.10345458984375
