,mslp
0,100738.25
1,100638.3125
2,100469.875
3,100536.25
4,100550.25
5,100510.4375
6,100324.375
7,100360.25
8,100418.375
9,100355.25
10,100186.3125
11,100200.9375
12,100349.5
13,100270.25
14,100192.3125
15,100121.4375
16,100216.8125
17,100155.625
18,99984.3125
19,99926.1875
20,99773.6875
21,99634.625
22,99506.0
23,99494.25
24,99129.25
25,99031.25
26,98843.375
27,98858.0
28,98539.8125
29,98382.5625
30,98204.0625
31,98174.25
32,98271.1875
33,98056.75
34,97886.125
35,97777.8125
36,97939.75
37,97853.9375
38,97689.9375
39,97579.6875
40,97413.0625
41,97419.5
42,97291.5
43,97295.1875
44,97252.75
45,97322.125
46,97430.0625
47,97524.0
48,97769.125
49,97879.125
50,97853.9375
51,98203.25
52,98527.75
53,98704.1875
54,98950.0
55,99340.5
56,99806.1875
57,99977.6875
58,100078.0625
59,100126.25
60,99952.0
61,99754.3125
62,99447.0
63,99172.3125
64,98792.75
