,cape,inst_10m_wnd_gst,inst_moisture_flux,inst_ssh_flux,surfmean_swr_flux,surfmean_lhf,surfmean_lwr_flux,surfmean_shf,dwnwrdmean_swr_flux,topmean_lwr_flux,topmean_swr_flux,vimean_moisture_div,surf_lhf,surf_shf,tot_suprcool_liqwtr,tot_wtr_vpr
0,706.283203125,5.00477453880012,-3.8994039641693234e-05,-13.7144775390625,0.0,-100.16461181640625,-39.558563232421875,-14.09918212890625,0.0,-125.49075317382812,0.0,-3.8553960621356964e-05,-360591.0,-50757.75,0.034932851791381836,61.00210189819336
1,901.8134765625,3.8454537373036146,-3.290973836556077e-05,-10.63726806640625,0.0,-78.7396240234375,-43.444549560546875,-9.68994140625,0.0,-133.2886962890625,0.0,0.00018507428467273712,-283465.0,-34886.0,0.012507438659667969,59.328468322753906
2,1008.109375,3.279550747014582,-3.1793839298188686e-05,-10.1925048828125,0.0,-64.01922607421875,-44.15533447265625,-7.61859130859375,0.0,-145.4578857421875,0.0,3.6951154470443726e-05,-230467.0,-27428.0,0.023586630821228027,58.05562973022461
3,1095.55419921875,4.2383012771606445,-3.236328484490514e-05,-8.96533203125,0.7442626953125,-82.43304443359375,-43.55511474609375,-9.340087890625,56.91552734375,-158.33111572265625,23.9615478515625,3.4578144550323486e-05,-296760.25,-33623.25,0.019908428192138672,57.429073333740234
4,1242.6474609375,4.323805809020996,-3.407977055758238e-05,-6.59527587890625,141.52752685546875,-85.1781005859375,-46.206085205078125,-8.67999267578125,887.7586669921875,-171.25299072265625,539.3055419921875,-3.833509981632233e-05,-306644.75,-31245.5,0.03941488265991211,57.223167419433594
5,950.53515625,3.5974585451185703,-3.6228797398507595e-05,-9.366455078125,276.869384765625,-83.33203125,-47.621978759765625,-9.57659912109375,1264.0115966796875,-178.63809204101562,849.358642578125,-2.2454187273979187e-05,-299998.25,-34476.0,0.04161477088928223,57.9985466003418
6,730.22900390625,3.280447489116341,-3.8722442695870996e-05,-13.432373046875,167.5308837890625,-79.47686767578125,-46.453582763671875,-9.32659912109375,942.3271484375,-183.36935424804688,571.109130859375,-6.505288183689117e-05,-286112.0,-33576.75,0.05163562297821045,59.43861001729965
7,556.408203125,4.64360895100981,-3.564759390428662e-05,-13.63525390625,16.2457275390625,-89.3580322265625,-43.51153564453125,-13.42999267578125,112.41064453125,-244.04425048828125,65.8165283203125,-0.00011825282126665115,-321690.5,-48348.75,0.0997762680053711,60.36286926269531
8,564.6572265625,5.277563977986574,-3.359102993272245e-05,-13.59210205078125,0.0,-93.1986083984375,-42.6466064453125,-14.72308349609375,0.0,-241.51773071289062,0.0,-4.242081195116043e-05,-335516.5,-53001.5,0.06127762794494629,61.27721028029919
9,575.6162109375,5.313118386082351,-3.459502477198839e-05,-13.91937255859375,0.0,-94.53076171875,-44.94873046875,-15.39910888671875,0.0,-236.08584594726562,0.0,-7.608812302350998e-05,-340311.5,-55439.25,0.05722153186798096,60.823143005371094
