,wind10
0,12.218570709228516
1,13.032602310180664
2,12.933258056640625
3,11.35260009765625
4,11.883143424987793
5,11.66112232208252
6,12.311692237854004
7,13.473685264587402
8,13.04125690460205
9,13.321882247924805
10,14.357794761657715
11,16.112403869628906
12,15.320084571838379
13,16.331148147583008
14,17.289649963378906
15,18.347023010253906
16,17.840377807617188
17,17.754119873046875
18,18.344606399536133
19,19.872068405151367
20,18.729372024536133
21,18.605838775634766
22,18.986207962036133
23,20.307273864746094
24,19.3714542388916
25,19.18405532836914
26,19.916955947875977
27,21.4834041595459
28,20.101293563842773
29,21.555601119995117
30,21.287317276000977
31,21.910545349121094
32,22.19097900390625
33,21.38418197631836
34,23.39898109436035
35,24.02733039855957
36,24.92976951599121
37,26.356121063232422
38,24.98381996154785
39,26.66547966003418
40,26.941757202148438
41,27.061473846435547
42,29.21663475036621
43,30.233861923217773
44,28.555892944335938
45,27.800607681274414
46,29.6669864654541
47,28.21848487854004
48,30.42304229736328
49,30.00504493713379
50,29.448015213012695
51,30.328386306762695
52,29.734485626220703
53,28.884048461914062
54,31.453811645507812
55,31.121257781982422
56,30.223421096801758
57,31.528766632080078
58,33.517330169677734
59,31.536762237548828
60,29.456283569335938
61,28.31291389465332
62,27.921154022216797
63,26.099363327026367
64,24.347749710083008
65,22.658571243286133
66,20.869213104248047
67,21.665685653686523
68,21.678558349609375
69,20.49472427368164
70,20.101537704467773
71,18.90557289123535
72,18.502059936523438
73,17.166240692138672
74,16.6463680267334
75,15.718186378479004
76,14.782682418823242
77,14.019119262695312
78,13.873878479003906
