,mslp
0,100143.8125
1,99994.6875
2,100208.625
3,100214.0
4,99970.0625
5,99836.1875
6,100034.3125
7,100052.6875
8,99809.625
9,99683.8125
10,99842.1875
11,99898.5625
12,99695.6875
13,99622.1875
14,99703.125
15,99611.25
16,99441.9375
17,99324.625
18,99525.875
19,99557.0
20,99391.75
21,99333.5
22,99465.25
23,99478.375
24,99420.625
25,99490.875
26,99740.75
27,99962.625
28,99830.5
29,99783.8125
30,99925.125
31,99899.6875
32,99772.75
33,99734.9375
34,99926.625
35,99961.6875
36,99787.0
37,99730.4375
38,99917.125
39,99654.0
40,99401.125
41,99383.25
42,99651.125
43,99712.9375
44,99593.3125
45,99596.875
46,99822.9375
47,100013.25
48,99969.8125
49,100011.5625
50,100161.375
51,100129.5
52,100146.6875
53,100409.3125
54,100463.5
55,100374.625
56,100346.125
57,100318.25
58,100132.6875
59,100060.0625
60,100078.125
61,100120.6875
62,100009.1875
63,100027.375
64,100024.875
65,100113.6875
66,100248.0625
67,100288.1875
68,100310.875
69,100372.3125
70,100345.5625
71,100327.5625
72,100272.4375
73,100283.8125
74,100306.5625
75,100343.8125
76,100446.0625
77,100596.8125
78,100724.9375
79,100731.0
80,100737.25
