,outdiv_50,outdiv_100,outdiv_200,outdiv_250,outdiv_300,outdiv_400,outdiv_500,outdiv_600,outdiv_700,outdiv_800,outdiv_850,outdiv_925,outdiv_1000
0,1.746355944002668e-07,2.7218911175926524e-06,3.578653559088707e-06,3.965800472845634e-06,3.034206262479226e-06,-3.596577638139327e-06,-8.919043466448783e-07,-5.044469920297464e-07,-1.5343539416790009e-07,-8.144803966085116e-07,-1.6065236801902452e-06,-3.789893041054408e-06,-4.468866003056368e-06
1,-1.9126701051817582e-06,7.97865305606013e-06,3.500033896493714e-06,3.451886258370154e-06,2.413247112973102e-06,-1.9612165623928006e-06,-1.6981942571421382e-06,-1.4955707327211546e-06,-6.026159430935175e-07,-1.3711444909889174e-06,-2.2399718428795762e-06,-4.207425561435984e-06,-4.89127234830154e-06
2,-1.1419528163969516e-06,9.162615363796552e-06,5.465419963002205e-06,4.312768578529358e-06,1.2545060485535942e-06,-1.0402213471631208e-06,-1.9407831132411958e-06,-2.8620784481366474e-06,-1.0650915404160818e-06,-1.8076738342642783e-06,-1.8819856146971385e-06,-2.713024150580168e-06,-3.123888745903969e-06
3,4.188072601047294e-07,1.1075333464133295e-05,4.283320622449099e-06,4.871652743690242e-06,3.0501239403649486e-06,-4.888187583798689e-07,-1.9305631039177232e-06,-2.7613009082702184e-06,-9.617779821281116e-07,-1.0651180760247085e-06,-1.7000443429620434e-06,-3.277550207999732e-06,-3.8157561136973846e-06
4,-7.116643246263265e-07,9.78170040374001e-06,2.2057599077622094e-06,3.220614356299241e-06,3.200916883846124e-06,-1.5002403718729814e-06,-1.982995308935642e-06,-1.7891637980937957e-06,-1.4546715343991915e-06,-1.4175272857149443e-06,-1.3971002772450447e-06,-2.282151641945044e-06,-2.4598014230529467e-06
5,-1.2796042331804832e-06,9.98600929354628e-06,3.2653799280524256e-06,3.4462660551071168e-06,2.411628762880961e-06,-1.5287737672527632e-06,-2.3042395090063413e-06,-1.7045531421899796e-06,-1.948827411979437e-06,-1.9133401413758596e-06,-1.953619842727979e-06,-3.3944922809799513e-06,-4.1048352917035425e-06
6,2.259877510368824e-06,3.6410017249484857e-06,4.574392611781756e-06,7.836369331926107e-06,4.404154606163502e-06,-2.8879924987753234e-06,-4.925508983433247e-06,-3.448784506569306e-06,-1.7224616991976898e-06,-6.362485388914744e-07,4.2871882518132526e-07,-5.784444510936737e-07,-1.0304036550223828e-06
7,5.025911377742887e-07,9.09630519648393e-08,6.216772211094697e-06,9.226046192149321e-06,4.344064897547165e-06,-4.338248011966547e-06,-5.703268107026815e-06,-2.7322443202137946e-06,-5.245752011736234e-07,-5.327087516585986e-07,2.4428591132164e-07,-1.1897102619210878e-06,-2.0922782520453135e-06
8,5.074385075377787e-07,-9.353116108297807e-07,4.043955263136828e-06,6.621247505251303e-06,1.1022282374010293e-06,-5.068786875093626e-06,-4.896911487168791e-06,-1.3556878209979703e-06,-3.364856868858654e-07,3.596972596843213e-07,7.145408216353768e-07,-7.79834842595322e-07,-1.351549038934015e-06
9,-3.2455155936380227e-06,-1.644521641234557e-06,4.112681684394677e-06,6.355305473941068e-06,1.009507104754448e-06,-4.340366770823797e-06,-3.2958691008388995e-06,-1.0894572672744592e-06,-2.586787256101767e-07,3.0661467462778094e-07,-3.077400227387746e-07,-2.254809563358625e-06,-3.2814530034859976e-06
10,-3.700187274565299e-06,2.9412098228931426e-06,6.275352401038011e-06,6.733532063663006e-06,3.2391011094053588e-06,-3.2142231551309427e-06,-1.5273884249230225e-06,-2.2287674558659395e-06,-1.9077017592887083e-06,-9.017841269572576e-07,-1.1520305027564367e-06,-2.2017785037557286e-06,-2.5617113957802456e-06
11,1.8511355544130007e-06,4.821526817977428e-06,6.503328525771697e-06,6.95069320499897e-06,3.274319639482807e-06,-3.3609491462508836e-06,-1.8585240468382836e-06,-1.05986837297678e-06,-1.1883132780591646e-06,-7.149142523606618e-07,-1.4407094568014145e-06,-2.274157789846261e-06,-2.447531248132388e-06
