,mslp
0,101215.1875
1,101297.9375
2,101455.75
3,101273.4375
4,101204.8125
5,101323.9375
6,101397.875
7,101245.3125
8,101115.5625
9,101278.9375
10,101317.1875
11,101168.5
12,101073.625
13,101065.375
14,101157.75
15,101009.9375
16,100892.625
17,100934.8125
18,100988.5625
19,100863.8125
20,100760.6875
21,100881.3125
22,100864.5625
23,100757.6875
24,100694.4375
25,100743.6875
26,100827.25
27,100753.4375
28,100761.625
29,100856.375
30,100906.0625
31,100799.125
32,100737.375
33,100822.5
34,100901.5625
35,100826.125
36,100771.125
37,100915.5
38,100936.4375
39,100868.625
40,100763.875
41,100796.25
42,100934.625
43,100803.9375
44,100728.1875
45,100725.5
46,100738.125
47,100618.625
48,100508.5
49,100435.875
50,100389.5625
51,100169.25
52,100076.8125
53,100085.9375
54,99770.875
55,99597.4375
56,99602.0625
57,99508.875
58,99753.0625
59,99122.4375
60,98859.5625
61,98909.9375
62,99011.4375
63,98922.1875
64,98969.0625
65,99056.5
66,98849.4375
67,98836.625
68,98844.0
69,98948.3125
70,99332.6875
71,99341.1875
72,99385.1875
73,99529.875
74,99624.3125
75,99605.5625
76,99673.5625
77,99836.25
78,99974.3125
