,outcape,outinst_10m_wnd_gst,outinst_moisture_flux,outinst_ssh_flux,outsurfmean_swr_flux,outsurfmean_lhf,outsurfmean_lwr_flux,outsurfmean_shf,outdwnwrdmean_swr_flux,outtopmean_lwr_flux,outtopmean_swr_flux,outvimean_moisture_div,outsurf_lhf,outsurf_shf,outtot_suprcool_liqwtr,outtot_wtr_vpr
0,841.1920572916666,10.060510811706385,-6.703214215425154e-05,-21.524845377604166,0.0,-161.928173828125,-42.646368408203124,-21.714705403645834,0.0,-186.252783203125,0.0,-0.00011847149580717087,-582941.2333333333,-78173.46666666666,0.06956984996795654,57.683737013737364
1,891.9831380208333,10.67687683304151,-6.821247710225483e-05,-20.565771484375,3.0214518229166667,-171.171630859375,-41.66267700195313,-20.699491373697917,52.4457763671875,-186.7874755859375,25.015218098958332,-0.0001495042194922765,-616217.3166666667,-74517.7,0.06421379248301189,57.699031708637875
2,783.6884725103735,10.992543645790503,-7.307723738664676e-05,-19.686666274961098,191.49483759076764,-174.48451479836618,-42.56718166240518,-19.515036428617737,868.139539030083,-192.49397144871628,549.3861757650415,-0.0001838523044378431,-628143.684647303,-70254.07053941909,0.0780192015082015,57.91516067872898
3,840.525390625,11.30480542977651,-7.419066969305277e-05,-20.830887858072916,340.3175740559896,-179.4576171875,-41.35445556640625,-20.206290690104165,1288.2348307291666,-194.80572916666668,869.2344563802084,-0.00022345477094252905,-646047.45,-72743.26666666666,0.09032143751780192,58.37560882568359
4,863.7496758298755,11.383384898243108,-7.350575584624565e-05,-21.331039492025415,239.78592615404565,-178.53374307086358,-41.6837548220306,-20.800764028462137,1010.8563845306016,-191.933899685555,644.2850671032157,-0.0002523215634446916,-642721.7883817428,-74882.66390041493,0.10156621972554947,58.84882475033835
5,916.1158203125,12.045228417838613,-7.307362393476069e-05,-21.689351399739582,27.3375244140625,-182.7184611002604,-40.460105387369794,-21.682865397135416,199.97484537760417,-189.2841817220052,106.199365234375,-0.0002546887223919233,-657786.7166666667,-78058.8,0.10314377943674723,59.27310028076172
6,886.2619140625,12.288542624438803,-7.619655225425959e-05,-21.078116861979165,0.0,-182.4753662109375,-40.042364501953124,-21.813167317708334,0.0,-180.37731526692707,0.0,-0.00024232696741819382,-656910.9,-78527.2,0.09505027929941813,59.37003784179687
7,966.4966145833333,12.6532543340077,-7.696307535904149e-05,-22.9408203125,0.0,-186.50272216796876,-40.416117350260414,-23.68148193359375,0.0,-177.9691955566406,0.0,-0.00025848814596732457,-671409.0333333333,-85253.58333333333,0.10000917116800943,59.27387261390686
8,983.8936197916667,12.80482432047526,-7.720956346020102e-05,-24.29227294921875,0.0,-191.62873128255208,-39.77919311523438,-25.631009928385417,0.0,-172.85333455403645,0.0,-0.0002526301269729932,-689863.0166666667,-92271.53333333334,0.10500373045603434,59.002724711100264
9,950.6298177083333,13.086414573093256,-7.823848281987011e-05,-24.977376302083332,0.7616984049479166,-195.94361979166666,-40.07528076171875,-25.608317057291668,22.916707356770832,-173.49620564778647,9.873177083333333,-0.0002670926973223686,-705397.3,-92189.68333333333,0.11319469610850016,59.033643240729965
