,cape,inst_10m_wnd_gst,inst_moisture_flux,inst_ssh_flux,surfmean_swr_flux,surfmean_lhf,surfmean_lwr_flux,surfmean_shf,dwnwrdmean_swr_flux,topmean_lwr_flux,topmean_swr_flux,vimean_moisture_div,surf_lhf,surf_shf,tot_suprcool_liqwtr,tot_wtr_vpr
0,780.5478515625,7.996048926375806,-5.916104419156909e-05,-16.8194580078125,0.0,-138.27862548828125,-40.008209228515625,-19.61688232421875,0.0,-142.13943481445312,0.0,-0.00015773624181747437,-497801.5,-70623.0,0.05724334716796875,58.72244644165039
1,901.6376953125,8.017207900062203,-5.5563810747116804e-05,-20.0107421875,0.0,-142.3087158203125,-39.328582763671875,-23.09173583984375,0.0,-154.63339233398438,0.0,-0.00029277242720127106,-512310.25,-83131.0,0.07340562343597412,58.90864181518555
2,788.2255859375,7.866725697182119,-5.3322932217270136e-05,-22.863525390625,0.0,-141.08587646484375,-38.939056396484375,-25.04388427734375,0.0,-130.44949340820312,0.0,-0.000377727672457695,-507913.75,-90158.0,0.0675039291381836,59.466949462890625
3,655.2353515625,7.592270581051707,-5.5021257139742374e-05,-22.19818115234375,6.53564453125,-134.85626220703125,-39.01177978515625,-22.529541015625,232.947021484375,-137.88140869140625,89.731689453125,-0.00034126080572605133,-485483.75,-81108.5,0.09206652641296387,59.76073455810547
4,552.00390625,7.350878747180104,-5.389419675339013e-05,-19.8455810546875,124.7857666015625,-131.173583984375,-41.32850646972656,-21.8841552734375,1066.8328857421875,-147.9815673828125,592.07666015625,-0.0002673305571079254,-472223.5,-78781.5,0.09479188919067383,58.53522872924805
5,562.767578125,6.622004244476557,-4.743505269289017e-05,-18.6090087890625,211.40032958984375,-123.34503173828125,-41.57977294921875,-19.02337646484375,1306.1829833984375,-159.3497314453125,824.37060546875,-0.00017728470265865326,-444044.75,-68486.75,0.08009481430053711,58.58905792236328
6,516.634765625,6.813550621271133,-4.682267899625003e-05,-17.1484375,90.2325439453125,-121.79290771484375,-40.1873779296875,-18.26019287109375,803.2701416015625,-159.14059448242188,430.9501953125,-0.00030000973492860794,-438452.0,-65739.5,0.1312870979309082,58.98382568359375
7,533.306640625,6.814695358276367,-4.754800465889275e-05,-17.57421875,0.00494384765625,-119.2464599609375,-40.631439208984375,-17.70428466796875,1.1221923828125,-183.32171630859375,0.5673828125,-0.00021373480558395386,-429287.5,-63734.75,0.061301231384277344,59.57067108154297
8,482.228515625,7.443665781989694,-4.938177880831063e-05,-18.7718505859375,0.0,-128.85272216796875,-41.2320556640625,-20.115966796875,0.0,-175.11013793945312,0.0,-0.00019179563969373703,-463872.5,-72417.0,0.052056074142456055,59.14459991455078
9,537.357421875,8.028518926352262,-5.4741278290748596e-05,-22.4383544921875,0.0,-139.14239501953125,-45.549835205078125,-23.22100830078125,0.0,-168.02719116210938,0.0,-0.0002548098564147949,-500911.25,-83597.0,0.0648660659790039,59.46928787231445
