,outdiv_50,outdiv_100,outdiv_200,outdiv_250,outdiv_300,outdiv_400,outdiv_500,outdiv_600,outdiv_700,outdiv_800,outdiv_850,outdiv_925,outdiv_1000
0,-1.7156462301983193e-06,3.031922573865202e-06,5.527230412448096e-06,2.6471926386301942e-06,-6.855287708929466e-07,-1.904453224351792e-06,-1.0382469078811867e-06,1.167331694691013e-06,2.874009295741552e-07,-6.145473059529586e-08,-1.2978685331913445e-06,-2.844309380192974e-06,-3.2441655784474368e-06
1,-1.7134288403516015e-06,2.6894500479102136e-06,5.43956800053517e-06,3.72430852924784e-06,1.6194739259844938e-06,-1.3187527656555175e-07,-6.841146387159824e-07,-1.9963287437955538e-07,-1.6706103148559728e-06,-2.2999787082274756e-06,-3.0555219079057376e-06,-4.077989918490251e-06,-4.18292668958505e-06
2,-4.932982847094535e-07,3.8369325920939447e-07,4.549099442859491e-06,2.8552797933419547e-06,3.0330304677287737e-06,-1.186431230356296e-06,-2.9273020724455514e-06,-8.668323668340842e-07,-5.861783089737098e-07,-1.3201342274745306e-06,-1.74398689220349e-06,-2.198790510495504e-06,-2.277246676385403e-06
3,9.426158309603731e-07,1.4052105446656544e-06,5.159220503022274e-06,1.2139440514147282e-06,1.5648227417841554e-06,-4.6768691390752793e-07,-8.679421929021676e-07,3.34628081570069e-07,1.259458561738332e-07,-1.281724932293097e-06,-1.986875819663207e-06,-2.9945435623327892e-06,-3.275236425300439e-06
4,1.236819662153721e-06,2.6555654282371205e-06,5.765253445133567e-06,1.2271727124849956e-06,3.973487764596939e-07,-3.5084085538983343e-07,-7.773439089457194e-08,-3.44705767929554e-07,-1.0787742212414742e-06,-1.995925170679887e-06,-2.3433550571401914e-06,-3.3037116130193076e-06,-3.5474426113069057e-06
5,-2.2962107323110103e-06,3.4752010833472013e-06,3.5170194072028e-06,-5.618019107108314e-07,-1.0101716422165433e-06,-8.804917645951112e-07,3.249656098584334e-07,2.7532223612070084e-08,-1.1387358730038006e-06,-1.214328221976757e-06,-1.7847632989287376e-06,-2.9430569459994635e-06,-3.502913750708103e-06
6,-2.7311597174654405e-06,2.1967183177669844e-06,1.9344578807552654e-06,-1.980628197391828e-06,-1.9609928131103515e-06,-2.7685503785808883e-06,-3.3111621936162315e-07,3.689900040626526e-07,2.811740462978681e-07,6.612390279769897e-07,5.864383031924565e-07,-7.073472564419111e-07,-1.997655878464381e-06
7,-1.84424570761621e-06,8.9636305347085e-07,7.708556950092316e-07,-2.7168115290502707e-06,-2.4907407350838184e-06,-1.7582555301487445e-06,1.2419341752926508e-06,1.5604853009184202e-06,2.8559394801656403e-07,3.2561753566066424e-07,1.8223654478788377e-07,-1.5541135023037593e-06,-2.6678045590718587e-06
8,-1.5124765923246742e-06,-2.2126827389001845e-06,3.768907239039739e-07,-1.4780079557870825e-06,-1.2446117276946703e-06,1.5107604364554087e-07,2.3193890228867533e-06,1.228763721883297e-06,-1.3142125681042672e-07,-5.021730127433936e-07,-6.141141057014465e-07,-2.7671999608476956e-06,-3.817980177700519e-06
9,-1.8989415063212315e-06,-3.5249395295977592e-06,9.218541284402212e-07,-2.5077024474740027e-07,-3.6865239962935446e-07,8.103903383016586e-07,9.545629533628623e-07,1.3250779981414477e-07,-9.215048824747404e-08,-7.869830975929896e-07,-1.1379287267724673e-06,-3.2007927075028418e-06,-4.067465973397096e-06
10,-2.6737960676352183e-06,-8.685747161507607e-07,3.0612883468468984e-06,2.4885831711192925e-06,1.673415924112002e-06,1.733722941329082e-06,-3.086946283777555e-08,1.5854602679610253e-07,-1.7567886970937253e-06,-2.7579177791873613e-06,-2.6458331073323885e-06,-3.7658493965864183e-06,-4.2620192592342695e-06
11,1.528980404449006e-06,-8.495990186929702e-08,2.6350336459775765e-06,1.2153681988517442e-06,1.6451027477160097e-06,1.9583928709228834e-06,-2.56047739336888e-07,8.550744193295638e-07,-1.0931825575729211e-06,-2.9823121925195056e-06,-2.7005793526768684e-06,-3.6458523633579415e-06,-3.9646518416702746e-06
12,-7.607062192012867e-08,3.2739791398247083e-06,2.592134599884351e-06,-1.3472046703100204e-06,3.0989758670330046e-08,1.2495128127435843e-06,1.505676967402299e-07,5.559219668308893e-07,-8.006114512681961e-07,-2.8654816560447215e-06,-3.1816307455301285e-06,-4.147000921269258e-06,-3.7454340296487013e-06
13,-8.48968435699741e-07,7.01533475269874e-06,4.6193134039640425e-06,-1.503077025214831e-06,-1.3190321624279022e-06,-3.3867545425891874e-07,-6.190811594327291e-07,-8.016397866110007e-07,-2.01143945256869e-06,-2.4892971850931646e-06,-2.5268876925110816e-06,-3.846633868912856e-06,-3.844643166909615e-06
14,2.9013220531245073e-07,4.3816476439436276e-06,6.04575810333093e-06,-3.432311738530795e-07,-1.0940711945295334e-06,-1.8989900127053262e-06,-1.4460024734338126e-06,-9.032664820551872e-07,-1.7944800977905592e-06,-2.0988518372178078e-06,-2.2997846826910973e-06,-3.035094899435838e-06,-3.466856045027574e-06
