,mslp
0,100636.625
1,100679.5
2,100836.75
3,100723.5
4,100668.625
5,100682.625
6,100761.75
7,100682.125
8,100516.625
9,100478.4375
10,100604.5625
11,100571.5
12,100416.8125
13,100420.5625
14,100607.875
15,100612.125
16,100419.25
17,100384.5625
18,100489.25
19,100608.1875
20,100427.625
21,100411.5
22,100553.5625
23,100509.25
24,100386.6875
25,100363.5625
26,100446.0625
27,100551.9375
28,100434.375
29,100398.25
30,100498.75
31,100544.625
32,100355.375
33,100289.375
34,100287.1875
35,100222.625
36,99896.9375
37,99836.5
38,99917.8125
39,99841.125
40,99700.75
41,99611.125
42,99664.0
43,99702.5
44,99479.0
45,99378.875
46,99535.6875
47,99445.4375
48,99300.8125
49,99269.0
50,99383.0
51,99468.75
52,99321.9375
53,99312.125
54,99261.25
55,99264.5
56,99107.75
57,98997.5625
58,99051.625
59,99105.5
60,98976.125
61,98938.4375
62,98991.1875
63,98983.25
64,98851.1875
65,98771.1875
66,99087.5625
67,99478.0
68,99382.125
69,99390.125
70,99600.4375
71,99640.1875
72,99608.5625
73,99592.625
74,99752.3125
75,99746.8125
76,99579.25
77,99501.75
78,99583.0625
79,99619.8125
80,99526.4375
81,99521.125
82,99731.9375
83,99766.4375
84,99622.6875
85,99500.125
86,99818.1875
87,100014.4375
88,99920.8125
89,100055.5625
90,100252.5
91,100237.5
92,100140.375
93,100278.875
94,100236.4375
95,100260.3125
96,100251.3125
97,100235.75
98,100177.125
99,100082.5625
100,100130.25
101,100186.9375
102,100229.5625
103,100209.0
104,100231.125
105,100289.1875
106,100329.375
107,100303.8125
108,100392.625
109,100468.125
110,100403.0
111,100382.0
112,100289.1875
113,100314.0625
114,100312.6875
115,100252.75
116,100308.3125
117,100364.4375
118,100389.4375
119,100377.875
120,100355.6875
121,100378.0
122,100396.4375
123,100375.5
124,100400.125
125,100442.8125
126,100463.875
127,100502.375
128,100520.125
129,100547.4375
130,100610.3125
131,100565.75
132,100619.125
133,100643.9375
134,100629.3125
135,100629.375
136,100581.125
137,100520.375
138,100373.4375
