,mslp
0,100455.5625
1,100366.375
2,100514.8125
3,100465.5625
4,100322.8125
5,100240.0
6,100222.6875
7,100158.125
8,99936.4375
9,99843.5
10,99891.0625
11,99902.875
12,99766.0
13,99681.9375
14,99630.5625
15,99676.1875
16,99578.5625
17,99483.375
18,99536.3125
19,99470.125
20,99274.6875
21,99114.5625
22,99109.6875
23,99192.375
24,99078.75
25,99127.1875
26,99657.6875
27,99908.1875
28,99893.0625
29,99877.75
30,100201.875
31,100380.875
32,100341.375
33,100302.0
34,100450.4375
35,100570.5625
36,100391.875
37,100249.6875
38,100345.0
39,100468.25
40,100370.0625
41,100281.8125
42,100395.0
43,100485.875
44,100256.9375
45,100106.9375
46,100203.8125
47,100363.0
48,100262.8125
49,100145.3125
50,100246.625
51,100352.375
52,100176.375
53,100105.8125
54,100173.8125
55,100296.125
56,100254.8125
