,eqt1000,eqt200,eqt250,eqt300,eqt400,eqt500,eqt600,eqt700,eqt800,eqt850,eqt925
0,349.30058766429937,354.686464185624,351.7063002751277,350.1979169726901,346.9449001384312,344.95815567377656,339.9743635837593,340.01491950466465,344.4842587904937,346.05099743047776,347.5183885017173
1,348.9725652831763,354.4446961067737,351.9449111044933,349.8468432934221,347.5429380703657,345.1602523658604,340.6787268717294,339.66374591165663,343.9376286833155,346.0099791621324,347.7639590942693
2,348.76888640342133,354.2541924074773,351.8724589843292,349.63780818115174,346.7993780240125,345.9708350036916,342.05745837889964,340.07666521369845,343.8932822398965,345.09724893513635,346.87681256262135
3,349.1659952296732,353.9928595378404,352.31882136312925,351.07596415075386,348.57342694333545,346.7080561294299,341.69131051526335,340.7349966563412,343.93351798807635,346.0379860923904,347.2175878984392
4,349.71728103468774,355.2119733812614,353.35325508384835,351.98292604286513,348.8448728452702,346.38911312188236,341.4707820215584,340.34399506041854,343.4017365367561,345.71141385435806,347.3731044223572
5,349.36627568498045,355.8649198669491,353.78094796891196,352.05569520882443,349.5249889525028,346.7734252575741,340.93686364275334,339.6595736640934,343.0792798595281,345.52868740144834,347.48066527815047
6,349.89360243771586,356.7638251286537,354.7461096700617,351.9652272358161,349.63237755673475,346.4832911249714,341.9352501125642,341.0809035247482,342.92237813573365,344.0785550910669,346.6424775024602
7,349.7037148972422,357.77889460925013,356.43192064265247,353.73277041060584,349.46733936078203,346.775329486009,341.0347909079533,340.92156156210956,343.8415944212991,345.2470308167014,346.82135566076
8,349.5958441455573,358.1330784048507,356.215624359058,353.7914000224414,350.3963677733416,347.0006378249635,340.33173725169144,340.3394138949592,344.6390592577818,346.00720233951915,347.0725980894946
9,349.9816642793268,356.90941011899713,355.1990944666221,354.48269192831657,351.5601830528569,347.49600353506264,339.8431893243865,339.7536999349693,344.7561597976988,346.37729923155877,347.96048531071017
10,350.09589110940766,356.297809949157,355.5812020824508,355.0076683383962,351.4533323437189,347.85876158144254,341.6241916720967,342.64642743198596,344.63834128563985,345.59416495458834,347.09917113705296
11,350.6500123593123,356.6540595177345,355.5061478717947,354.8914647571409,352.11643281340963,348.9812695169189,341.702358342434,342.1471714384438,345.34175092059945,346.25122388615273,347.6234892328814
12,351.2691842539628,356.63890100658654,356.075029720315,355.0857514713989,352.312351483734,348.93724222887647,342.3892155418014,341.5095219566273,345.4296872149611,346.6720588262167,348.2392705181814
13,351.9131024859056,356.9880001546953,356.3978051958664,355.24333883719197,352.2640620924351,348.906541274951,342.48786147576243,341.67500947383,345.0230833997199,346.639561592256,348.626153420887
14,352.97524789415945,357.74540147069797,357.2680702457472,356.4877566156995,353.0007664450039,349.30056001668333,342.94805622214005,343.269616707954,345.8890965706587,347.3601746613231,350.66605135620546
15,353.044965156019,359.1294284629128,358.1691425673135,356.8287952034576,352.96844493200007,349.084469287846,343.0483105798545,343.57268591428397,346.4467563234424,347.75693444121055,350.07562433988363
16,353.2648965852753,358.83891908050896,357.70583945318464,356.7918989467504,353.16526284677025,350.0106365167143,342.26412450647285,343.26305269395067,347.03215517194644,348.4883575823378,349.9639121856578
17,353.5998513936786,358.8035916731852,358.1689356945493,357.5495362602035,354.1322112556512,350.0680551737072,342.1276868399468,342.76781917955384,347.08880566379287,348.78779467874153,350.2936254268187
18,353.14224980067695,359.66866733004025,358.97090081159024,357.72816321027113,354.4946477794642,349.8711985083704,342.97954589865844,344.4076967847103,346.2827276012496,347.5443103660339,349.6388883981242
19,352.82695794761247,359.33258980401956,357.9350532372633,357.2251411138252,354.27203644965186,350.2459542439579,342.96794472360386,344.23397102207855,346.96702537150236,347.9694573165692,349.4929262508208
20,353.0956064442653,358.3458056503555,357.443684193872,356.5799165305574,353.7024517894529,350.59141615974164,344.47429093058724,344.28273712508155,347.27211398689315,348.4442645703848,349.5146678957569
21,353.44055553978836,358.38719723652287,356.9767461720557,356.43360555526215,354.42570772080984,351.4360026748132,343.87229433948596,345.2652083477863,347.91286955157807,348.844177973736,350.21732079972145
22,353.9806155142792,359.8067752835713,358.6181493024036,358.0088047088982,355.2544915753949,350.7764496842838,344.8912267937824,346.36515557238863,348.98695301491296,348.7191656308255,350.17763184832086
23,354.2624074785161,360.8212385164949,358.8293558773123,358.24971497662176,355.8507893525633,351.8462267483177,345.86793856124575,346.30052931585226,349.5308060130266,349.6400924330005,350.3854744017664
24,354.446232269264,361.8089055974856,359.42594671990776,358.3213031149752,355.98024878120896,352.0971866555368,345.63772386294784,346.8849392082592,349.97487542973124,350.3725029477933,351.2943873689504
25,354.94398879939354,361.4270656339313,359.2820164716462,358.32808221879884,356.3491403666759,351.96051224317296,346.3344109338296,346.8372462896857,350.1988885808378,350.88331900658085,351.790630073257
26,354.6956791332923,361.8245100298441,359.7969894086644,358.48359336293225,357.0425805324089,353.6654697007218,349.98118003937566,350.5975111319848,350.00633384757293,349.41787893144544,350.27366906246175
27,355.677531591409,360.47179337725856,360.1143339063274,359.4173623000226,357.709366815875,353.4863852517077,349.5565407398946,350.4786493831212,350.8111562215346,350.72245160129575,351.53712152921355
28,355.94313297014946,360.33492174943643,360.0516129748579,359.75817582639365,358.4815643061704,354.2361868901119,349.2353407765333,350.7002352741106,351.3949979043112,351.62212525936627,352.2594847229785
29,356.6309315871638,361.1814779692353,361.30745888507033,360.94086150655914,358.55337428081486,354.1028486912714,349.1863431748146,351.0736584347728,351.9389406803952,352.3354965644667,352.6073341489913
30,354.9902469512829,362.46829495059376,361.2958099947429,358.7909054898013,355.23111758391576,351.84657589143023,348.46901006976907,350.10960047852063,351.054479534378,350.49816954404577,350.81061747544084
31,355.46211764127577,362.0707775161985,360.7867932792733,359.70622481566795,356.08016648379464,352.5620034481068,348.49852126826966,348.92294054950025,351.86657847187416,351.6849625896248,351.49158588905243
32,356.98875104683344,363.18485182175857,361.48098486218714,359.7372026849374,356.4403393158487,352.00690414805786,348.9352112564891,349.64291602496183,351.9779217537399,352.3191399484252,352.32581546430174
33,356.8277752547615,362.3462661000299,360.9532617636787,359.90325960495784,357.02365675564295,352.71570700062773,349.5267933721242,351.06962222166055,352.413065950779,352.3453998901641,352.3196489904493
34,354.2907123575429,363.42220128118436,362.21854559742906,360.86927137232817,357.321520430601,353.0684908138984,350.2973913306763,350.1575723655984,350.73635276975006,350.45926559440016,350.04745537957297
35,355.5030427966062,363.0028963456319,362.16356170094815,360.93565263515364,358.2179763481192,352.67627428573815,350.2556118566828,351.41050277204585,351.7849387599374,351.61232492682524,350.9572754758756
36,354.9037199214222,362.4501072619579,362.0666298764025,361.38396051597925,357.21540845223296,352.95474068170995,350.134266047197,351.82654510779054,352.06339430836954,351.39348493754994,350.6416375549134
37,355.5513731728781,362.3875861384716,361.656704831605,360.73964282147926,357.50916179152495,353.45589498541574,350.70226094412726,352.068226816368,352.28312802932567,351.5347027455338,350.7673718141429
38,352.90699073087694,362.29997211174856,361.0912062710871,359.79637070777017,356.48533378853585,352.2818894392568,349.84583813577774,348.26872160414393,346.7516166275145,345.95274656929644,347.35879289642975
39,354.5040936296949,362.8315575697968,361.80052254112104,360.69950568613547,356.5092453486955,351.86202098967675,348.10166654355055,347.04399606521,346.0097415150931,347.14669121669283,350.1522438585521
40,355.6920945809736,362.7117374947061,361.6295114052173,360.23031784823837,356.5463016727524,352.3372457544025,347.37373356997495,346.4692616411424,346.6301392653268,348.4132279522977,350.87919579779424
41,356.557831704344,362.96801090267803,361.78107078466456,360.5755784083117,356.6085587741966,351.25797836659683,346.80549918215047,347.26357127727306,349.5907313468207,350.40551337035424,351.57532712970396
42,353.7362663272062,361.6188830678694,360.9496054957201,360.00405026279867,356.00979349310387,350.5507012194912,346.92437290738116,347.4698782402873,349.20712170773083,348.94351534263865,349.3835645827787
43,353.6393452776646,360.8802442314674,360.217321357693,359.2714401302826,355.2236679842093,350.3697392926714,347.31873822627813,348.4680203738633,349.2606290329157,348.64764164901686,349.3992391752622
44,352.6335683001573,359.80149064063676,358.95523473326034,358.3219863283876,354.82835215008384,350.23165179696576,347.67858498657415,349.3074704470258,349.0923091734149,348.2140433443983,348.58763981032826
45,351.2526695574197,359.24122423653705,358.08250187868794,357.1861724986194,354.2293283226778,350.6170698380372,348.3481582361428,349.3235888515421,348.73119613991895,347.5157263613173,346.8614652748923
46,349.63148262024265,358.86894728969435,357.8352074610834,357.0560966689028,354.27011123465724,349.9212264668538,348.8123112257604,348.1751628775201,346.24794946399635,345.0752576524312,344.8876599525344
47,349.6881035349156,358.6348851616843,357.7147663548792,357.38360401376633,354.4406399734346,349.9773263294786,348.2495792901299,347.0103453064029,345.89961810371585,345.1667759026611,345.1170258792289
48,349.6272197075699,358.69570945872925,358.1002045202841,357.6067107513122,354.580396440387,349.8894858198423,346.959006628668,346.3696927566016,345.749194358645,345.15269629468617,345.07962553254316
49,349.09587360548693,358.3806278603368,357.682554417652,357.14323962954995,354.23650634384785,349.9607683817095,346.8220454416473,346.6583955255258,345.69389308975485,344.9328393915465,344.55722229817184
50,348.70728347658684,357.5939759659593,356.9308028959201,356.3726157798065,353.7567418516246,349.83430169093555,347.5096928152303,347.26482217781097,345.64270803497106,344.7498622337373,344.12382613057173
51,347.5622602553399,356.83262487024746,356.82810039382923,356.1098170893673,353.314185079422,349.4829213652529,346.9574654754447,346.7011270113154,345.3065153091527,344.26338782102846,343.12433559315923
52,346.0894199466844,356.29873769821035,356.19427071220514,355.70457306898805,352.6147151230897,349.14563585080543,346.84978461340313,346.50005054845155,344.90751894220324,343.4611567521833,342.0430517827127
53,344.58556590757354,355.73108254979695,355.44701198909115,355.1369871636923,352.0013575107512,348.6542943309214,346.67328941006133,346.3585635494271,344.2606271263721,341.90433319464125,340.6951743225619
54,343.49836632341237,355.933750936175,355.2608026731352,354.3424234760746,351.17948467002833,348.157392387968,346.58847853471264,345.3799739676573,342.7644535939253,339.6454605081057,339.0932075256517
55,340.18536460272423,355.8308309956736,354.9940416138978,354.2988441745215,351.45197649092324,348.1527636596885,345.9634507329293,345.096391434876,342.20160261080684,338.17396268196626,336.08793500941437
56,338.27700868862496,355.6761109945588,355.04237353649614,354.3415520602887,351.0627403355986,347.51088458181204,345.82522214139954,345.3373871677763,341.1628120379919,337.16403846526396,334.40671991809023
57,337.3178144815473,355.285723318534,354.34546878286915,353.58940737006463,349.978912004576,346.47312669592316,345.5320278153704,345.5774580600503,342.0910734930959,338.0621604372427,333.7609433942251
58,335.73963736969756,354.8526466817621,353.5450870938205,352.14318668091926,348.79277241015643,345.39650439383195,343.90361851232905,344.6697708592674,341.23389628244496,337.9968563611436,332.97459107234357
59,333.5869573148165,354.19087070658384,352.6074216409147,351.1009852095747,347.9655607673856,344.90936390899003,343.59408003601203,344.4984965186952,341.07828196692367,337.62436287878063,331.6776562654022
60,336.17226958496576,353.65948990942917,351.5839482247791,349.8465412084585,346.7597917421085,343.5026949662806,342.9873729301884,344.21704308422284,341.5825510870159,338.47970863573494,334.08558344462466
61,337.24969657565566,353.0577415859607,351.03047588795187,349.0620359496103,346.0588211758749,342.59560047985656,342.0033980029493,342.96918102133475,341.29336341503875,338.93869698055096,335.3476883562487
62,337.39956779439865,353.4742273117486,351.7238910380655,349.4224336249911,345.6562123302123,342.4652731784,339.4704829610373,339.1304882092782,338.9232341101072,338.5890737288489,336.56390324621816
63,338.9385382960371,353.2041444461372,351.7303310849839,349.18278670547113,345.7184106612996,341.17084441793816,338.73050594314043,338.4045722246618,338.1352872932116,338.1236120343575,338.0398589317854
64,340.9677342005706,353.0479354440029,351.7535842259083,349.7592291214677,344.9386135627795,339.97442299542666,337.7892949880526,337.6371784493293,338.02828674717966,338.361295952775,339.052544592957
65,342.7299306365873,352.4171092304391,351.2376004493159,349.50015809743707,343.1045762035419,338.0097532843473,337.4821328384876,337.8461277771261,338.7586834026349,338.7528214071719,339.410040158286
66,339.73249061456863,352.52530468681726,350.63274457081934,348.97372079006686,342.7520206733255,335.97701843233835,336.3289379348372,337.1261029011997,339.6089807359815,338.05956536729866,335.78233397869093
67,336.7032368252719,352.241460488263,349.9231481570586,348.46927111165525,342.63365312575513,336.0381631529899,335.5649501228236,337.30100246271536,339.23725856764815,337.4580307878538,333.9836351601797
68,331.5439545359535,351.8202456156066,349.48985295709997,347.8430034661433,342.25023257921015,336.0534866238556,335.0307399159951,337.2237045699778,338.3008141745042,335.63096499257875,330.09806902661717
69,330.8059185871548,351.14942733597445,349.05889866166103,347.1796739448891,341.6467488907138,335.83796028162544,333.6744002900083,336.8201090796423,338.0878314763903,336.100630548736,330.25950812659585
70,333.48911095799457,351.69260952927385,349.271299752301,347.54953228410403,341.8886055571683,337.58291529640957,333.25943915333073,334.6662662840545,336.4072249535417,335.6868957742206,332.4248868057819
