,shear_1000_200,shear_1000_300,shear_1000_500,shear_1000_700,shear_1000_850,shear_850_200,shear_850_250,shear_850_300,shear_850_500,shear_925_200,shear_925_250
0,10.283941763119461,7.876195376090861,6.398184899795646,4.774294549695332,4.043992800579872,12.513298802264035,10.925634636138177,9.802222347503994,7.351898744139665,12.19255024776794,10.472058350224204
1,10.490150466344009,8.11737686105868,6.037934657898344,4.650641455524601,4.046221876516938,12.726343684170084,11.071032060855456,10.066091668938558,7.168954120192211,12.461977285301934,10.799458010999176
2,11.361502849058404,8.748749304741311,5.7390925798681565,4.517977884924039,4.293110168119893,13.904085012564126,12.093145650957013,11.04043115383344,7.094647421396803,13.278476924470548,11.418524276053843
3,12.043684388301335,8.192151319020194,5.341561978364674,4.516161840640901,4.399503971159962,14.821635571758573,11.951354335706371,10.800546849453045,6.655167622722607,14.088244149573923,11.158360063874474
4,12.613033275440102,7.864167518576141,5.3674510436957155,4.828252211249977,4.60807941602543,15.66662965004022,12.145569747321618,10.893017093307572,6.7040617263167706,14.813383260198558,11.28273038577754
5,12.825681862328201,8.226343537360663,5.454609340431246,4.961761543324004,4.786668277718126,16.057858776890985,13.032547049721082,11.599838218217094,7.057358939716748,15.158094356643657,12.159961330075749
6,13.13454498408634,8.62666338745427,6.400326391247412,5.940247280270948,5.152043125922016,16.61337510710194,13.607067652069963,11.662791115286138,8.294691854164315,15.150022254822154,12.288404375120686
7,13.459325679360578,9.005487338467113,5.956685516905661,6.324105719205303,5.1610044542312,16.445080863684417,14.08142557212462,11.724710840109037,7.286948752465348,15.342236359081774,13.012139166526806
8,13.932018782679613,9.736466268783746,6.52444061091907,6.376759906091805,4.930531934757407,16.436729767363673,14.089589693839661,11.70303160516002,7.092476328235352,15.981881819370512,13.627775138500146
9,14.656180509924889,10.07659704204804,6.7368870094030475,6.2255142700742,4.513999346022804,17.158222512202336,14.93794862269424,12.257588097577294,7.546351607190445,16.874964210266867,14.58879309821253
10,15.854038309523215,9.941329117282294,6.8718424810368255,7.760261732944248,4.977897385600954,18.79536879629207,16.34300352698968,12.915080676720633,8.11413400406018,18.210200794475774,15.601416012303282
11,16.087679818319156,9.535274581393848,6.169888434861787,7.864718599493305,5.425229618277323,19.49795817526368,16.106231791502797,13.032754506615069,7.074540468910709,18.85178051944822,15.209067999819915
12,15.467216886116262,9.686543476825804,6.414955917167133,7.443970140031079,5.502846216017533,19.0716584064221,15.544664858952475,13.193312008300975,6.629363926713011,18.54815179732516,14.826381686920323
13,14.745934339348848,9.913677081085432,6.559682657928594,6.921399148448836,5.440893893719961,18.16511884306868,15.01468154080212,13.292071041833454,6.6599443698107885,17.699013015441597,14.353956002928317
14,15.179574219023044,9.874786497058958,7.573794672719717,6.809974981912439,5.812442587785175,18.693249345351305,15.457273232156442,13.821201922086017,8.149632144792786,18.084919185373792,14.533657487280884
15,14.867922502166282,9.98355309923645,7.466834820911754,6.853718948961856,5.758645434308952,18.508224733142804,15.170752578414977,13.596378160871488,8.00161018174064,17.943817764722432,14.273542871753063
16,15.171946545845518,10.267599056193527,6.9613866090211864,6.894647733533445,5.701036662577341,18.607877847303946,14.924401112901979,13.764039293987056,7.451818024200232,18.315819900358715,14.304836127030041
17,15.2446177470653,10.986609989470647,6.6250271812818635,6.807770775387568,5.766883451738007,18.5571353949684,15.268236172494168,14.703868041466922,7.533858192828484,18.358169815673804,14.683689966448583
18,15.242215767099212,10.489246848419619,7.233658416066707,7.51087599171248,6.569882249087096,18.537451503581057,14.891931006021332,13.706125497662773,7.856502622257297,18.230771583070357,14.268411750439554
19,15.123632440374543,11.089152024701859,7.06182594759545,7.707931532943621,6.800173245541131,18.741929402792206,15.406385907620036,14.704910991651316,7.384336108842399,18.472854488855226,14.927837433312865
20,14.25976578736057,11.004393517024194,6.878459373108732,8.173635230686825,6.926022457533206,17.75100330643666,14.917272574966773,14.88479587280502,6.4914524273655845,17.738981148724754,14.529890221252572
21,14.657741753912221,11.191579136205837,7.59547165990031,8.152404294488951,6.8449272086222965,17.468181287683546,14.99148052452753,15.038260607266178,6.4802088458964135,18.0265358776475,15.073508202657104
22,15.933763134324302,11.146643259407332,7.783795660677909,8.136897723336975,6.963465803236856,19.239700002844135,15.692385464161635,15.188585141386527,7.646466192624454,19.477671505634984,15.591689615820846
23,15.076649418178325,11.2152734550337,7.177934895160918,7.9264777778085165,7.271418851222067,18.50565999566267,15.688858212033908,15.254487143210524,6.99846662703203,18.81701375103245,15.516624209595223
24,16.868198704905808,11.515866131948618,7.836251564213308,7.783029638091103,7.523529435387657,19.924108150104683,15.895388892743116,15.406170051537144,7.021347333211452,20.576326027450463,16.19775806380591
25,15.60734479847985,11.444260266136068,8.266558850510046,7.535856757243164,7.286739268873741,18.392554553008328,15.190526992199011,15.23183779261696,7.060103550481532,19.054344818151247,15.348425315863762
26,14.560568057668085,11.575310101666643,9.006225095972574,8.081590023912334,7.7839770355339475,18.51114891609177,15.362962838060533,14.406278355025764,8.250648976385127,18.592570258304477,15.186225238915844
