,mslp
0,100720.125
1,100645.0
2,100413.8125
3,100384.0625
4,100447.5625
5,100414.6875
6,100222.0625
7,100187.9375
8,100374.3125
9,100286.0625
10,100114.0625
11,100133.8125
12,100227.8125
13,100095.875
14,99933.625
15,99922.875
16,99737.1875
17,99733.125
18,99544.0625
19,99522.3125
20,99843.25
21,99895.0625
22,99721.75
23,99724.375
24,99901.9375
25,99836.125
26,99520.0625
27,99618.0
28,99747.375
29,99596.3125
30,99396.4375
31,99324.5
32,99437.9375
33,99357.9375
34,99144.1875
35,99012.75
36,99002.8125
37,99019.0625
38,98895.375
39,98814.0625
40,98726.875
41,98781.0
42,98563.1875
43,98442.5
44,98367.0
45,98316.8125
46,98137.4375
47,97951.0625
48,98626.0625
49,99086.25
50,99225.5
51,99440.9375
52,99704.875
53,99913.4375
54,99775.5
55,99757.9375
56,100025.6875
57,100150.25
58,100014.8125
59,99993.3125
60,100216.25
