,outdiv_50,outdiv_100,outdiv_200,outdiv_250,outdiv_300,outdiv_400,outdiv_500,outdiv_600,outdiv_700,outdiv_800,outdiv_850,outdiv_925,outdiv_1000
0,-2.084819685003075e-07,1.5769832037172872e-06,8.497999679621819e-07,3.5561798951932505e-06,1.4216262321625509e-06,-6.428772885027763e-07,-2.3193506686271967e-07,-1.758775631298168e-06,-1.3055046054213867e-06,-1.1307202836042617e-06,-2.939491706641383e-07,9.897263542868785e-07,1.1843051452236056e-06
1,-3.1000818125903604e-07,3.606100411464771e-07,2.1284252094725767e-06,2.881570253521204e-06,-3.722263500094414e-07,-1.1981852973500888e-07,-3.008016695578893e-07,-1.7426519965132077e-06,-8.661222333709399e-07,-5.212224399050077e-07,5.04994144042333e-07,1.229244905213515e-06,1.1548322315017381e-06
2,-8.745778662463029e-07,2.376048360019922e-06,5.241460166871548e-06,4.220482272406419e-06,1.60432537086308e-06,-2.1567878623803458e-08,-1.257704570889473e-06,-2.306637664635976e-06,-1.4461460523307323e-06,-1.1383245388666789e-06,-5.990654850999514e-07,-6.53190848728021e-07,-4.984438419342041e-07
3,-2.443188956628243e-06,7.914806095262368e-07,4.9515084053079285e-06,3.9907327542702355e-06,2.2552985077102977e-06,-4.881449664632479e-07,-1.9828206859529018e-06,-1.7651356756687164e-06,-1.5550525858998298e-06,-1.1978205293416978e-06,-1.1222514634331068e-06,-1.1022047450145086e-06,-9.156297892332077e-07
4,-1.0267132893204689e-06,-1.1584488674998283e-06,4.0541752241551874e-06,4.093463455016415e-06,3.2112778474887214e-06,2.79303640127182e-07,-2.269012232621511e-06,-1.3102466861406961e-06,-1.4767516404390336e-06,-1.5073611090580622e-06,-1.4355406165122987e-06,-1.4286410684386888e-06,-9.689945727586747e-07
5,1.955777406692505e-06,6.278200695912043e-07,5.902889339874188e-06,3.0135813479622206e-06,1.4037592336535455e-06,-2.841038318971793e-07,-1.2902465338508288e-06,-5.833416556318601e-07,-1.0302950007220109e-06,-1.9301970799763997e-06,-2.131199774642785e-06,-1.8555670976638795e-06,-1.4324129248658817e-06
6,7.780181476846337e-07,5.567116507639487e-06,7.112890792389711e-06,2.7377643467237553e-06,2.672274907430013e-07,-7.372737551728884e-07,-6.015606534977754e-07,-9.235111065208911e-07,-2.0324291350940864e-06,-3.3775499711434048e-06,-2.8348760679364206e-06,-2.23166619737943e-06,-2.0215132584174475e-06
7,-1.0244625930984816e-06,9.100608682880799e-06,6.0354126617312435e-06,1.946740667335689e-06,-7.964010971287887e-07,-2.1091351906458537e-07,-3.111083060503006e-07,-1.4431270149846872e-06,-2.7882206874589127e-06,-3.8031255826354025e-06,-2.9358935231963795e-06,-1.9743417700131735e-06,-1.9689323380589485e-06
8,-2.15193722397089e-07,9.564162852863472e-06,6.7480451737840974e-06,2.99865302319328e-06,1.118444682409366e-06,7.25007460763057e-07,-3.70340421795845e-07,-2.1769509961207706e-06,-3.425947700937589e-06,-3.8123844812313718e-06,-2.87697184830904e-06,-1.903794084986051e-06,-1.9079229484001797e-06
9,1.9828206859529018e-06,6.409470612804095e-06,8.017690076182286e-06,2.3060400659839313e-06,1.965148840099573e-06,1.7227022908627986e-06,-1.0010553523898125e-06,-2.486895148952802e-06,-3.561990646024545e-06,-3.6914910500248275e-06,-2.5257390613357227e-06,-1.898811509211858e-06,-1.8750162174304326e-06
