,mslp
0,100889.1875
1,100658.9375
2,100595.5625
3,100751.9375
4,100691.6875
5,100441.1875
6,100329.875
7,100439.875
8,100360.0
9,100169.3125
10,100094.125
11,100207.875
12,100170.5
13,99944.5
14,99816.5
15,99918.3125
16,99842.9375
17,99690.875
18,99645.625
19,99695.3125
20,99507.125
21,99291.25
22,99159.25
23,99219.4375
24,99203.875
25,99016.8125
26,98926.25
27,98910.1875
28,98914.0
29,98762.1875
30,98674.4375
31,98688.3125
32,98598.6875
33,98393.9375
34,98219.0
35,98249.0625
36,98208.6875
37,97914.0625
38,97683.1875
39,97738.5
40,97706.25
41,97460.3125
42,97198.0
43,97105.5625
44,97156.0
45,97132.1875
46,97057.1875
47,97071.9375
48,97192.625
49,97123.75
50,96976.8125
51,96916.875
52,96904.375
53,96851.1875
54,96769.0
55,96740.0
56,96335.5625
57,96199.125
58,95958.625
59,95923.6875
60,95828.9375
61,95824.125
62,95882.0
63,95984.0
64,95979.875
65,95985.375
66,95849.625
67,95778.625
68,96096.375
69,96152.125
70,96132.625
71,96318.125
72,96685.5625
73,96938.9375
74,97046.1875
75,97390.625
76,98135.8125
77,98470.0625
78,98672.9375
79,98914.9375
80,99312.6875
81,99388.4375
82,99420.6875
83,99594.75
84,99826.0
85,99920.625
86,99970.0625
87,100112.875
88,100066.6875
89,99846.75
90,99529.125
91,99292.25
92,98993.875
93,98553.25
94,98263.0
95,98032.125
96,97874.4375
97,97620.375
98,97473.1875
99,97444.125
100,97553.3125
101,97516.0625
102,97543.9375
