,outdiv_50,outdiv_100,outdiv_200,outdiv_250,outdiv_300,outdiv_400,outdiv_500,outdiv_600,outdiv_700,outdiv_800,outdiv_850,outdiv_925,outdiv_1000
0,-4.299971394828246e-06,-3.855524746956173e-06,9.577237340115412e-06,8.461747658574235e-06,5.017664608124381e-06,1.552805528663006e-06,-3.1773885905248e-06,-2.171174735140009e-06,-5.634037847340849e-07,-2.2884267015204884e-06,-3.367779328182525e-06,-5.374667408617206e-06,-5.870368679467573e-06
1,-2.170035926004251e-06,-4.351158471157153e-06,1.2105866335332394e-05,9.119805569450061e-06,3.560415158669154e-06,1.2348716457684835e-06,-3.1272492681940395e-06,-3.204898287852605e-06,-3.6913746347030005e-07,-2.103454122940699e-06,-3.237246225277583e-06,-5.429401062428951e-06,-6.1817544822891556e-06
2,1.8946205576260885e-07,-3.268331056460738e-06,9.86165056626002e-06,4.497915506362915e-06,1.187017187476158e-06,2.7210374052325884e-06,-2.5179625178376836e-06,-1.4753391345342001e-06,9.072866911689441e-07,-8.786252389351527e-07,-1.985377942522367e-06,-4.466949030756951e-06,-5.476207782824835e-06
3,1.789303496479988e-06,-1.0379861729840438e-06,9.054770149911443e-06,5.491173931204685e-06,1.197141439964374e-06,1.2691093919177851e-06,-2.7952870974938073e-06,7.873905512193839e-07,1.168840875228246e-06,-6.407499313354492e-07,-2.4990411475300787e-06,-5.791840764383475e-06,-5.83966417858998e-06
4,2.0923519817491374e-06,-1.100524483869473e-06,9.409307191769281e-06,4.114257171750068e-06,1.0170236540337403e-06,4.301934192577998e-08,-2.401764504611492e-06,5.866982974112034e-07,7.453762615720431e-07,-1.7073393488923708e-06,-3.5426967466870943e-06,-5.887728184461593e-06,-6.1263873552282655e-06
5,3.667121442655722e-06,-5.685530292491118e-07,9.933288674801588e-06,1.933739986270666e-06,2.1965630973378816e-07,-1.63463798041145e-06,-2.274483752747377e-06,6.233652432759603e-07,-5.1106326282024384e-08,-1.7365673556923866e-06,-3.3149418110648793e-06,-5.180349883933862e-06,-5.365139804780483e-06
6,3.5217575108011565e-06,6.243314904471238e-07,8.931946164617935e-06,1.522875390946865e-06,1.2011073219279447e-06,-1.4976792347927889e-06,-1.099767784277598e-06,-3.9485360806186996e-07,-2.001699370642503e-06,-2.198154106736183e-06,-2.9168402155240377e-06,-4.398170858621597e-06,-4.807044751942157e-06
7,2.2690510377287864e-07,-4.4507905840873716e-07,1.0298879351466894e-05,2.8077357759078343e-06,1.0942768615980943e-06,-1.3243407011032103e-07,-6.036716513335705e-07,-7.373358433445295e-08,-1.9883116086324057e-06,-2.3041929428776103e-06,-2.743823764224847e-06,-4.041800275444985e-06,-4.539988003671169e-06
8,9.177369065582752e-07,-3.1475210562348366e-06,1.009897484133641e-05,5.04920802389582e-06,9.774191615482172e-07,-1.846785501887401e-06,-2.274534199386835e-06,-1.2204788314799468e-06,-1.86778682594498e-06,-1.4826034506162008e-06,-1.5960540622472763e-06,-2.6733847334980966e-06,-3.0028633773326875e-06
9,-9.601586498320104e-07,-2.204490980754296e-06,1.2244532505671184e-05,6.773912658294042e-06,-2.3839141552646955e-07,-2.413037388275067e-06,-2.0461506210267543e-06,-8.098819913963476e-07,-1.2926563310126464e-06,-1.3786600902676583e-06,-2.3622609054048858e-06,-4.234925533334414e-06,-4.648941103368997e-06
10,1.3202040766676268e-06,-2.3080850951373576e-06,1.2102416561295588e-05,8.260272443294525e-06,3.281786727408568e-07,-1.4246557839214803e-06,-2.2703432478010653e-06,-8.565567744274934e-07,-4.4783810153603555e-07,1.8025748431682588e-07,-1.4143607889612515e-06,-4.08729538321495e-06,-4.424923099577427e-06
11,7.834673548738162e-07,-8.987650896112124e-07,1.2381235137581825e-05,7.982090270767609e-06,7.662922143936157e-07,-1.0980952841540179e-06,-2.805492840707302e-06,-5.699694156646729e-07,-1.0794455495973428e-06,6.825042267640432e-08,-1.027442825337251e-06,-3.6766442159811658e-06,-3.976033379634222e-06
12,-2.375737919161717e-06,2.442866874237855e-06,1.165393041446805e-05,7.190283698340257e-06,-3.8531531269351643e-07,-1.247921803345283e-06,-3.3449924861391385e-06,-5.05234735707442e-07,-1.117509479324023e-06,-1.3360598435004553e-07,-8.218378449479739e-07,-3.3836811780929564e-06,-3.60653114815553e-06
13,-4.603228686998288e-06,2.7755624614655973e-06,1.1732871644198895e-05,7.524488804241022e-06,-4.400382749736309e-07,-2.685177605599165e-06,-4.353626475979885e-06,-1.1255887026588122e-06,-7.979649429519971e-07,4.168056572477023e-07,-5.835900083184242e-07,-3.5650252054135003e-06,-4.24369548757871e-06
14,-6.659754408963983e-06,-2.2209763403255416e-06,9.15029453291438e-06,7.027590114051376e-06,-1.1506297188923071e-06,-3.5328697799647005e-06,-3.1550870860513315e-06,-1.8101374916268583e-07,1.1261825013086508e-06,9.57095284494127e-07,-1.849911921499181e-07,-3.0864213682185563e-06,-3.7709927317759804e-06
15,-1.7595865453282992e-06,-4.847219679504633e-06,6.5194210037589075e-06,6.788705165187518e-06,-3.463511044780413e-07,-2.5444353620211283e-06,-1.8338362375895182e-06,3.663124516606331e-07,2.0777340978384016e-06,9.743419165412584e-07,-3.234483301639557e-07,-3.0262706180413565e-06,-3.741751424968243e-06
16,1.951772719621658e-06,-3.697661062081655e-06,3.5074539482593536e-06,6.732678351302942e-06,1.2705374198655288e-06,-7.42962583899498e-07,-2.445497860511144e-07,-2.899750446279844e-07,5.091036049028238e-07,-6.768619641661644e-07,-1.257883074382941e-06,-3.1944791165490943e-06,-4.257370407382647e-06
17,1.9276048988103866e-07,-1.5277842370172343e-06,2.803548704832792e-06,7.234707785149415e-06,1.8181356911857922e-06,-1.5442492440342903e-06,-7.159775123000145e-07,-3.576239881416162e-07,2.7618370950222016e-07,-7.569712276260058e-07,-9.315243611733119e-07,-3.138161264359951e-06,-4.214129876345396e-06
18,-2.862031882007917e-06,-6.958143785595894e-08,5.832508516808351e-06,6.394903175532818e-06,1.0252231732010842e-06,-2.839032094925642e-06,-3.8169091567397115e-07,5.823094397783279e-07,2.027737597624461e-06,-7.989893977840741e-07,-2.159449892739455e-06,-5.485326983034611e-06,-5.737777488927046e-06
19,-3.92269187917312e-06,1.1904359174271424e-06,6.53522244344155e-06,5.305531279494365e-06,2.4016248062252998e-06,-2.3616477847099306e-06,-6.259613049527009e-07,9.547996645172437e-08,9.041395969688892e-07,-1.4344152684013048e-06,-2.5852350518107414e-06,-5.343385661641757e-06,-5.09225840990742e-06
20,-7.630325853824615e-07,1.1856667697429656e-06,8.028132530550162e-06,3.81952462097009e-06,2.9673528236647445e-06,-1.2206068883339563e-06,-2.7575685332218803e-07,3.1679325426618256e-07,-1.7967152719696362e-07,-2.008932642638683e-06,-3.3034166942040128e-06,-5.743621538082759e-06,-5.74035414805015e-06
21,-2.1858528877298038e-07,1.0719755664467812e-06,1.0375857042769591e-05,3.108552967508634e-06,2.374232280999422e-06,-1.3506350417931875e-06,-1.849761853615443e-07,6.228297327955564e-07,-9.739732680221399e-07,-2.0754911626378694e-06,-3.1564695139726e-06,-5.757447797805071e-06,-5.133240483701229e-06
22,1.206291684259971e-06,2.589852859576543e-07,7.992850927015146e-06,1.489960898955663e-06,2.4709578913946944e-06,-1.6428413800895214e-06,-1.1165509931743145e-06,4.868488758802414e-07,-1.0081295234461625e-06,-8.297346842785676e-07,-1.4171392346421877e-06,-3.7198498224218686e-06,-4.07085365926226e-06
23,5.956921571244796e-06,-1.4398091783126195e-06,4.1030657788117726e-06,8.248646433154742e-07,1.7385386551419893e-06,-2.4308178884287674e-06,-7.966261667509873e-07,1.393844528744618e-06,-4.100690906246503e-07,-2.3143365979194642e-08,-2.3569446057081221e-07,-2.3118918761610985e-06,-2.935878001153469e-06
24,3.777192129443089e-06,3.0405353754758837e-07,4.367200502504905e-06,2.8359160448114076e-06,2.3827305994927883e-06,-4.079895249257485e-06,-1.2424774467945098e-06,1.5695152493814627e-06,1.4137088631590206e-07,1.0719910884896915e-07,-4.4067079822222395e-08,-3.084020378688971e-06,-3.86434451987346e-06
25,1.6942969523370266e-06,6.057989473144213e-06,4.664642619900405e-06,4.052675406758984e-06,3.4259671034912267e-06,-3.558533110966285e-06,-2.176046837121248e-06,2.400018274784088e-07,-2.705142833292484e-07,-9.56809769074122e-07,-1.6695354133844376e-06,-4.845027190943559e-06,-4.852617469926675e-06
26,4.623515997081995e-06,3.762624692171812e-06,5.884317215532065e-06,3.3391639590263368e-06,9.143647427360216e-07,-5.244987551122904e-06,-1.4525838196277619e-06,2.1112306664387385e-07,-2.8545036911964417e-07,-3.376121943195661e-07,-7.257253552476565e-07,-3.007357008755207e-06,-3.858896282811959e-06
27,5.274285407116016e-06,3.45382917051514e-06,6.820025801819914e-06,2.9047407830754915e-06,-6.506335921585559e-07,-3.282489099850257e-06,1.0428445724149546e-06,9.199914832909902e-07,-4.4396923234065375e-08,-2.0283119132121403e-06,-2.6136869564652445e-06,-4.961636538306872e-06,-4.52199795593818e-06
28,2.6435862916211287e-06,2.743257209658623e-06,5.649061252673467e-06,1.9039803495009741e-06,-4.996351587275664e-07,-1.8035566123823324e-06,5.64622071882089e-07,-4.073837772011757e-07,-9.78276754419009e-08,-1.4762161299586297e-06,-1.988459068040053e-06,-4.087846415738265e-06,-3.9388658478856085e-06
29,-2.386217238381505e-06,5.278088307629029e-06,2.885908664514621e-06,1.9475584849715235e-06,-1.880337375344728e-06,-1.856106488655011e-06,-1.207886574169e-06,-1.184238741795222e-06,-1.0450913881262143e-06,-8.325946206847827e-07,-6.106061240037282e-07,-2.7981431533892947e-06,-2.3079958433906237e-06
30,-3.3613902524391895e-06,5.372435712406249e-06,1.8973552710782443e-06,8.559685308656258e-07,-3.4613419653298586e-06,-3.451438953025707e-06,-2.811297666111428e-06,8.251575977228489e-08,5.496687089630182e-07,-2.3154862596038961e-07,-3.7083931700075313e-07,-2.2323454316720922e-06,-2.4252441707859394e-06
31,-1.8343164507920543e-06,2.021947875618935e-06,4.2142346501350403e-07,-6.551970727741719e-07,-3.3086941887935003e-06,-3.3919000998139382e-06,-2.714269794523716e-06,2.5823013857007026e-06,1.0626856237649917e-06,4.7249874720970787e-07,6.729659313956897e-07,-4.0425996606548627e-07,-1.1883132780591646e-06
32,6.660702638328075e-08,2.1957481900850933e-07,8.061140154798825e-07,-1.7338044320543607e-06,-2.962742776920398e-06,-3.5750757281978926e-06,-1.3050157576799393e-06,2.1356157958507537e-06,5.054520443081856e-07,3.944461544354757e-07,1.5325689067443212e-07,-1.636768380800883e-06,-1.4075427316129208e-06
33,1.0224418171371024e-06,-2.129857117931048e-07,8.230466240396103e-07,-2.8386168802777926e-06,-3.626449809720119e-06,-3.5508807438115277e-06,-1.2356244648496309e-06,4.5209114129344623e-07,3.561804381509622e-07,1.0800547897815705e-06,9.491108357906342e-07,-5.545637880762418e-07,-9.28761437535286e-07
