,mslp
0,100503.6875
1,100551.0625
2,100593.0
3,100564.6875
4,100458.5625
5,100562.875
6,100556.8125
7,100463.6875
8,100320.1875
9,100432.375
10,100523.6875
11,100456.875
12,100369.3125
13,100500.0
14,100599.5625
15,100428.25
16,100376.4375
17,100469.25
18,100545.1875
19,100548.4375
20,100382.25
21,100331.625
22,100534.5625
23,100466.0625
24,100305.4375
25,100443.375
26,100546.75
27,100522.6875
28,100363.8125
29,100397.4375
30,100473.9375
31,100383.5
32,100214.5625
33,100197.375
34,100303.3125
35,100216.875
36,100044.1875
37,100047.375
38,99984.6875
39,99776.0
40,99572.375
41,99570.4375
42,99512.25
43,99410.25
44,99255.125
45,99231.75
46,99207.0625
47,99048.9375
48,98788.5625
49,98716.8125
50,98776.4375
51,98628.8125
52,98431.5625
53,98298.875
54,98426.0625
55,98235.25
56,97980.375
57,97897.0
58,97997.1875
59,97897.8125
60,97738.5625
61,97648.375
62,97724.125
63,97505.0
64,97319.1875
65,97542.25
66,97428.8125
67,97418.5625
68,97719.5
69,97994.5625
70,98246.6875
71,98403.625
72,98525.8125
73,98619.125
74,98733.875
75,98518.125
76,98239.5
77,97884.1875
78,98588.0
79,99026.0
80,99426.6875
81,99821.4375
82,100749.75
83,100716.1875
84,100813.3125
85,100955.875
86,101115.25
87,101039.0625
88,101109.625
89,101239.5
90,101248.625
91,101196.4375
92,101133.1875
93,101053.875
94,100876.6875
