,eqt1000,eqt200,eqt250,eqt300,eqt400,eqt500,eqt600,eqt700,eqt800,eqt850,eqt925
0,346.3481790607989,352.60559548136484,349.7950890132121,346.94539754128783,342.97253459358353,341.24229679949497,337.0408312150043,338.2812763338552,341.46210031484554,342.01862611305665,344.1588523195614
1,346.25355918854945,351.84448918969474,349.618638299792,347.10207173038475,343.48863076395287,341.74271696810115,337.126705031998,338.0588460852176,341.62808458047937,342.1988021796258,344.457423710816
2,345.8815376288694,351.4231256659157,349.2674609172404,347.17029820599953,343.6455636031191,341.8186325221394,338.0571651460384,338.4054717345838,342.18596005317266,342.7588683895683,344.7975271652896
3,346.16670615516364,351.461988223479,349.44804119437913,347.1082743920101,343.6191677948667,341.8922002570714,338.45841154609843,338.0092490517103,342.1398410750421,342.8163055702188,344.8249231897937
4,346.4596687417762,351.3233307092789,349.933972303402,347.47550215849,343.9422808679291,342.06753154486495,337.6989449342268,338.2816112768479,341.9164315094483,342.7206548647793,344.67902361430777
5,345.7587994511704,351.51235247244267,350.14692044224387,347.55169143376276,344.1386702252114,342.087438794243,337.2346352352192,337.5890836044623,341.45768528642657,342.3194733121621,344.4004864016493
6,345.88051029126234,351.52613626425097,349.67121663796905,347.66337492863283,344.61167650972163,341.84684930984264,337.0970053386954,337.74957121570617,342.7026316190746,343.35954520670305,345.0100953663896
7,346.4620670110472,352.6005155035425,350.8579476422386,348.4843159360871,345.21760360725045,342.457347838538,337.27822935135964,337.9653560443564,343.1219823534508,343.79594490862803,345.73163456512776
8,346.8023063236159,353.81514280131904,352.2098902900457,349.2687838290427,345.81165666685473,342.8584934810994,337.1407366710851,338.10416394923124,343.3394576171134,344.2131602445648,346.3281574659812
9,346.7865802971869,353.62230995093495,351.85664825087133,349.48129549039265,345.9368657604488,342.87644298051157,337.08588802494137,337.1684238560738,342.9962721586597,344.1559825633975,346.3380288263817
10,347.51154306061545,353.2310406068065,351.9059637415778,349.89894056415045,346.389866759327,344.33106245689675,340.43728271167436,341.62627826274843,346.00987241261873,346.1748086481671,346.48374029126
11,347.33424591054865,353.03369008166885,351.5354585077015,349.90374416426886,346.6572438318059,344.67633044219565,339.6949208831318,341.8552580761256,345.8605164566708,346.20036972471604,347.0067235213808
12,347.57877643360206,353.5541821916171,351.9760260784612,350.29185056438115,347.06888414579726,344.84095893822814,339.04166449697937,341.25641987376326,344.8298781966073,345.363771254813,347.1293127038423
13,347.75576189837295,353.62880757414484,352.08827083081155,350.4216850199448,347.3299560284871,345.12745044086853,338.63612268706083,339.9151105677936,343.50799929270727,344.24660465409386,346.4874527688164
14,347.75391587443045,353.6851586899819,352.3410633242451,350.76190686962946,347.924215566434,346.1889071139976,339.6135353212827,340.61984517989833,343.97330495998995,344.4553365998482,346.504304695967
15,348.0411667542344,354.46156606526586,352.57783745763675,351.1695858748274,348.94504273131486,347.5811373767915,339.977129843407,340.31991681607246,343.90985328755403,344.6683708038502,346.7325425838335
16,348.82887095639705,354.20522349797255,352.96174979152227,352.0528499685037,350.3902524467934,347.16442860787834,339.32724583438403,339.6157241944883,343.57697448455616,344.51293272628106,346.77902215497716
17,349.3470444260468,354.6413467775788,353.6963875640289,352.4812910628839,349.9865489974618,346.4912493537208,339.33290702744944,338.745086653131,343.28663420660735,344.6877637509906,347.1884330314234
