,wind10
0,12.060903549194336
1,12.33242130279541
2,12.64028549194336
3,12.430035591125488
4,12.270886421203613
5,12.369140625
6,12.574477195739746
7,12.497323989868164
8,11.847050666809082
9,12.467236518859863
10,13.241498947143555
11,13.435927391052246
12,12.980474472045898
13,13.747398376464844
14,12.830965995788574
15,12.887234687805176
16,12.852940559387207
17,14.834966659545898
18,13.825448036193848
19,15.660627365112305
20,15.387160301208496
21,15.57361125946045
22,15.293832778930664
23,15.71031665802002
24,14.90162181854248
25,14.96932601928711
26,14.956674575805664
27,15.913554191589355
28,14.43375301361084
29,14.632983207702637
30,14.852476119995117
31,16.060468673706055
32,16.278636932373047
33,15.189963340759277
34,16.941112518310547
35,17.676725387573242
36,18.037193298339844
37,18.03571891784668
38,18.66505241394043
39,20.527202606201172
40,21.10988998413086
41,20.649702072143555
42,21.31803321838379
43,22.958208084106445
44,23.084030151367188
45,24.337730407714844
46,24.56694984436035
47,25.398256301879883
48,27.38551902770996
49,29.191844940185547
50,35.31414794921875
51,35.7713623046875
52,34.06414794921875
53,30.779172897338867
54,27.42444610595703
55,26.90028953552246
56,27.430381774902344
57,27.549278259277344
58,27.836328506469727
59,27.95917510986328
60,26.69436264038086
61,25.084888458251953
62,24.206912994384766
63,25.739274978637695
64,24.932723999023438
65,23.332725524902344
66,21.918657302856445
67,20.852710723876953
68,20.673477172851562
69,20.227176666259766
70,20.894359588623047
71,19.97304916381836
72,19.731597900390625
73,19.938512802124023
74,19.503826141357422
75,17.97515296936035
76,17.635150909423828
77,17.60343360900879
78,15.769610404968262
