,wind10
0,14.36257553100586
1,14.091154098510742
2,13.267520904541016
3,12.927427291870117
4,12.332354545593262
5,13.031425476074219
6,12.938909530639648
7,13.103485107421875
8,13.497292518615723
9,14.185097694396973
10,13.606582641601562
11,14.256752967834473
12,14.355636596679688
13,14.754127502441406
14,15.558484077453613
15,15.743659019470215
16,16.680171966552734
17,17.00673484802246
18,18.59055519104004
19,19.886381149291992
20,19.899442672729492
21,20.479984283447266
22,20.524322509765625
23,21.46843719482422
24,20.822561264038086
25,21.952842712402344
26,20.60262680053711
27,21.73788070678711
28,21.17519187927246
29,21.22390365600586
30,24.368274688720703
31,24.645723342895508
32,22.965124130249023
33,24.492938995361328
34,26.907413482666016
35,27.477108001708984
36,27.187149047851562
37,28.32731819152832
38,29.03272247314453
39,28.272531509399414
40,29.546730041503906
41,29.163686752319336
42,28.803388595581055
43,29.49260902404785
44,30.991596221923828
45,31.86368179321289
46,31.561370849609375
47,30.536361694335938
48,30.292491912841797
49,30.024585723876953
50,33.10436248779297
51,30.794767379760742
52,29.633874893188477
53,28.199861526489258
54,29.705162048339844
55,30.55933952331543
56,27.052831649780273
57,27.967451095581055
58,27.599287033081055
59,27.87713050842285
60,27.77018165588379
61,27.48799705505371
62,25.008331298828125
63,24.863666534423828
64,24.034589767456055
65,24.161842346191406
66,24.531341552734375
67,24.513172149658203
68,23.16811180114746
69,22.170671463012695
70,21.57037925720215
71,21.429418563842773
72,21.288949966430664
73,21.74460220336914
74,21.811336517333984
75,21.940563201904297
76,20.28622055053711
77,20.138492584228516
78,20.454500198364258
79,19.839723587036133
80,19.817344665527344
81,18.06976890563965
82,19.244857788085938
83,18.813777923583984
84,16.98271369934082
85,16.70321273803711
86,16.73750114440918
87,16.53105926513672
88,16.468202590942383
89,16.784374237060547
90,16.257556915283203
91,17.512741088867188
92,16.962446212768555
93,17.42538070678711
94,18.050500869750977
95,17.9888973236084
96,18.61835479736328
97,18.806638717651367
98,19.39261817932129
99,18.509544372558594
100,17.41298484802246
101,17.284841537475586
102,17.845434188842773
103,16.462505340576172
104,16.152324676513672
105,15.864368438720703
106,15.849455833435059
107,15.062067031860352
108,15.02465534210205
109,14.135103225708008
110,13.539619445800781
111,12.451645851135254
112,11.613948822021484
113,10.071887016296387
114,10.890149116516113
115,15.078534126281738
116,13.580735206604004
117,14.776479721069336
118,14.596540451049805
119,13.320240020751953
120,10.03377628326416
121,10.00020980834961
122,9.909825325012207
123,10.38906478881836
124,10.619453430175781
125,11.424123764038086
126,12.001585960388184
127,11.90728759765625
128,11.738776206970215
129,12.230732917785645
130,12.133191108703613
131,10.824973106384277
132,10.301621437072754
