,outeqt1000,outeqt200,outeqt250,outeqt300,outeqt400,outeqt500,outeqt600,outeqt700,outeqt800,outeqt850,outeqt925
0,344.184105272975,347.58968604006816,345.58876199020307,343.8726987972321,340.301936949962,335.4074572507537,332.3071377197277,331.8666127504196,333.95840239489434,335.1666609289952,339.6556460494425
1,344.58806144075913,348.0092979118986,345.9099027886533,343.9846302268286,340.4247428011711,335.6437310780791,332.2764686979651,331.87512276442004,334.30138473126755,335.7883342608808,340.4760896728268
2,345.0191052518749,348.2854897471765,346.1311770069762,343.9774603559779,340.41397077937455,336.0152390320747,332.4238597202467,332.0016984944235,334.68788760531623,336.2494194404251,340.97019872402683
3,345.1649657238479,348.21037303666975,346.12000218030227,343.81472853188154,340.21990900462663,336.1463636369198,332.3833766215258,331.92695207577697,334.79720194206647,336.3611823279999,340.9992944914513
4,344.57147652734176,348.13508717621517,346.10205756576494,343.71715947304,340.0463328963352,336.2851967834353,332.6347587812282,332.69557818774194,335.26582038933327,336.5467039409443,340.7669140899761
5,344.5287556009152,347.91897808434163,346.0038320978544,343.74017729824067,339.9619601779707,336.4735499153006,332.6110874669401,332.4596727017779,335.1479941457137,336.4350017108756,340.6215079180836
6,344.4279986652179,347.70903327952607,345.8168736019887,343.6655044869037,339.95277759647183,336.63441584744544,332.77205791902475,332.43003517805175,335.13534895355804,336.4286574927497,340.3281155983689
7,344.4979542167782,347.51503119585107,345.5973688608175,343.5726122345312,339.69522531346064,336.37459374873765,332.6346626365977,332.1231205822311,334.9034048300114,336.31930968198816,340.1215155935759
8,344.206200804534,348.2077258507259,346.0119090235021,343.93795085493065,339.74120252174487,335.899799836069,332.3143791397198,332.8560389929622,335.18004769533155,336.2498200338993,340.003125157418
9,344.4637098507074,348.50678885257923,346.3511730847953,344.189113272655,339.8554512941185,335.84249014290276,332.32238340540243,332.9552234231494,335.3815063321629,336.6143720579678,340.75048168896734
10,344.72833608330853,348.6687887219198,346.67296970018214,344.4629088837173,340.1482652645877,336.1638956133719,332.70719581650735,333.0698462308748,335.7116106657567,337.0310439742579,341.35231929190286
11,344.8181199055981,348.5951510085671,346.7108934388244,344.5633201127781,340.16133940247425,336.1918228921006,332.7941376528037,332.98233999310725,335.7255722021484,337.0931029707635,341.3702010104791
