,mslp
0,100542.6875
1,100706.0
2,100789.5625
3,100613.8125
4,100505.0625
5,100647.125
6,100659.125
7,100476.125
8,100344.375
9,100447.4375
10,100576.5625
11,100468.875
12,100263.3125
13,100401.875
14,100567.0
15,100373.0
16,100123.25
17,100239.375
18,100282.625
19,100143.625
20,99981.125
21,99958.5625
22,99985.5625
23,99752.0
24,99668.8125
25,99820.1875
26,99872.3125
27,99828.5
28,99669.3125
29,99630.875
30,99892.375
31,99631.375
32,99507.0
33,99672.1875
34,99992.75
35,99995.3125
36,99888.0
37,99986.75
38,100118.125
39,100010.3125
40,99686.8125
41,99660.8125
42,99909.75
43,99884.75
44,99787.5625
45,99890.625
46,100174.4375
47,100178.875
48,100064.0625
49,100153.5
50,100287.9375
51,100352.1875
52,100256.5625
53,100333.6875
54,100555.5
55,100461.0
56,100208.0
57,100172.75
58,100532.0
59,100637.3125
60,100512.125
