,outcape,outinst_10m_wnd_gst,outinst_moisture_flux,outinst_ssh_flux,outsurfmean_swr_flux,outsurfmean_lhf,outsurfmean_lwr_flux,outsurfmean_shf,outdwnwrdmean_swr_flux,outtopmean_lwr_flux,outtopmean_swr_flux,outvimean_moisture_div,outsurf_lhf,outsurf_shf,outtot_suprcool_liqwtr,outtot_wtr_vpr
0,642.2217447916667,12.294717765661577,-6.988683016970754e-05,-18.409912109375,218.7847412109375,-174.58621419270833,-39.6640625,-22.011088053385418,909.9899088541666,-201.89847615559896,589.8436767578125,-0.00020206322272618612,-628509.6166666667,-79239.81666666667,0.06619225343068441,60.61648254394531
1,682.134375,12.312186839183171,-6.795960944145918e-05,-19.724405924479168,315.35426839192706,-174.04775797526042,-38.276563517252605,-21.611018880208334,1311.33583984375,-195.41856892903647,873.496923828125,-0.0002127715696891149,-626572.0166666667,-77800.7,0.07507211367289225,60.92696838378906
2,730.0061848958334,12.105201282848915,-6.759922252967954e-05,-19.744478352864583,185.44712727864584,-169.98368326822916,-37.1361083984375,-21.082047526041666,1026.9682210286458,-186.16423950195312,619.0308837890625,-0.0001906948784987132,-611941.2166666667,-75896.03333333334,0.08142225742340088,60.98935112853845
3,799.0279947916666,12.275441233317057,-6.689699172663192e-05,-17.616251627604168,19.5122802734375,-168.01032307942708,-35.83444620768229,-17.845487467447917,212.113427734375,-186.21635945638022,105.39939778645834,-0.0001903346429268519,-604838.35,-64244.333333333336,0.07995244661966959,61.02462921142578
4,740.9586588541666,12.657192735622326,-7.025900607307753e-05,-17.729703776041667,0.0,-167.32757568359375,-36.43802286783854,-16.79766845703125,0.0,-183.02518513997396,0.0,-0.00019678324460983276,-602379.7166666667,-60471.6,0.08241764704386394,60.932896079619724
5,742.8126953125,12.732239957277974,-6.941186147741973e-05,-19.066813151041668,0.0,-167.71990152994792,-37.883164469401045,-18.392720540364582,0.0,-180.00460001627604,0.0,-0.00020183722178141277,-603791.8333333334,-66213.83333333333,0.07968020439147949,60.63280083735784
6,741.9526711618257,12.429114693427977,-6.791641858417958e-05,-20.923843320474585,0.0,-166.48462319275154,-38.79867009206431,-20.181554517310683,0.0,-184.57290282190093,0.0,-0.00018068784809211478,-599344.9502074689,-72654.1908713693,0.07557612533885909,60.062762280222785
7,758.7669921875,12.881620045006276,-6.889415672048927e-05,-20.089851888020835,1.0029337565104166,-173.4972696940104,-38.63610636393229,-20.359847005208334,25.6968017578125,-185.70157674153646,11.4861083984375,-0.0001930132508277893,-624589.55,-73295.03333333334,0.06825471719106038,59.90406952301661
8,644.455859375,12.90696112724642,-7.340527372434735e-05,-18.542000325520835,153.45104573567707,-173.34661458333332,-39.42598978678385,-18.134724934895832,823.0733642578125,-188.96576334635418,493.0739990234375,-0.00018013430138429006,-624048.0666666667,-65284.25,0.05821541945139567,59.7979178160429
9,681.3521484375,12.70746868023028,-7.154761891191205e-05,-17.47449951171875,333.29718424479165,-171.30797119140624,-39.353468831380205,-17.516206868489583,1298.5226236979167,-191.00555013020832,879.374169921875,-0.00019539203494787217,-616709.4333333333,-63058.28333333333,0.05413379669189453,59.71346741716067
10,747.4110026041667,12.450583601742983,-6.924677096928159e-05,-16.531404622395833,240.97641194661458,-168.30687662760417,-38.405887858072916,-16.969112141927084,1083.0486002604166,-187.87995198567708,705.52392578125,-0.00019942987710237504,-605904.6,-61088.73333333333,0.05615918636322022,59.78496442635854
11,780.7650390625,13.283054059868057,-6.795335405816635e-05,-16.273360188802084,41.27478841145833,-170.82757975260418,-37.64486083984375,-16.198575846354167,302.9445556640625,-197.62530517578125,169.2875732421875,-0.00016665800164143244,-614978.2333333333,-58314.26666666667,0.05424954891204834,59.94572273592154
12,723.0344401041667,13.343483805159728,-7.021497197759649e-05,-16.972981770833332,0.0,-168.8458740234375,-37.769708251953126,-16.632430013020834,0.0,-188.0372334798177,0.0,-0.00020151219020287197,-607844.3833333333,-59876.71666666667,0.054102484385172525,60.109618029991786
13,750.5627604166667,13.34657918550074,-6.980580704597135e-05,-18.917154947916668,0.0,-167.97421468098958,-37.751670328776044,-18.438419596354166,0.0,-183.09638061523438,0.0,-0.00020378070573012034,-604707.9333333333,-66378.13333333333,0.05128884315490723,60.00745340983073
14,768.359765625,13.222857584121327,-7.033671912116309e-05,-20.378068033854166,0.0,-171.783935546875,-37.54083455403646,-20.2645263671875,0.0,-182.01522013346354,0.0,-0.0001648192604382833,-618421.7333333333,-72952.86666666667,0.05342349211374919,59.77476331591606
15,779.2138020833333,13.917853756745656,-7.114008573504786e-05,-18.609635416666666,0.13655192057291668,-179.213623046875,-38.24447835286458,-19.017305501302083,10.078230794270834,-186.27203572591145,4.374869791666667,-0.00017071732630332312,-645169.4666666667,-68462.56666666667,0.0509886900583903,59.73219706217448
16,654.9134114583334,14.111189015768469,-7.648571821240087e-05,-17.397847493489582,110.01269938151042,-182.028466796875,-37.28837381998698,-17.813810221354167,759.8880696614583,-183.4853780110677,438.80493977864586,-0.0001866122086842855,-655301.9833333333,-64129.433333333334,0.053203399976094565,60.569298167526725
17,715.3179036458333,14.038707224527995,-7.612979388795793e-05,-16.615397135416668,264.59128824869794,-181.5559285481771,-36.0214599609375,-17.082442220052084,1282.125838216146,-185.91152750651042,827.9009033203125,-0.0001994747668504715,-653601.9166666666,-61497.48333333333,0.05816177527109782,60.84513549755017
18,787.8678385416666,13.758266321693858,-7.217147503979504e-05,-15.810371907552083,206.20575764973958,-176.75058186848958,-35.96598510742187,-15.837162272135417,1125.6247314453126,-183.7909708658854,698.8948160807291,-0.00017314652601877847,-636303.55,-57014.8,0.05783448219299316,61.06621297399203
19,807.9456380208334,13.909744905121624,-6.888150237500667e-05,-13.931807454427084,38.107096354166664,-175.52884928385416,-35.36615193684896,-14.2480712890625,382.34820963541665,-180.71302286783853,197.04244791666667,-0.0001509180913368861,-631903.6,-51293.53333333333,0.047516338030497235,61.23033803304036
20,807.2770182291666,13.594457879041633,-7.127495288538436e-05,-10.79898681640625,0.0,-166.8898193359375,-35.83647664388021,-12.080106608072917,0.0,-182.286376953125,0.0,-0.00016035704563061398,-600803.6833333333,-43488.85,0.04306078751881917,61.58972218632698
21,889.262109375,13.2397572836373,-6.762207679760953e-05,-11.207661946614584,0.0,-158.09559326171876,-35.697776285807294,-12.43228759765625,0.0,-189.382568359375,0.0,-0.00013311617076396942,-569144.4166666666,-44756.71666666667,0.03691691557566325,61.144307269652685
22,974.3747395833333,13.105929153955852,-6.56843166022251e-05,-12.308675130208334,0.0,-155.44679361979166,-35.964542643229166,-14.047928873697916,0.0,-190.36591186523438,0.0,-0.00010033746560414633,-559609.5333333333,-50572.85,0.03765978813171387,60.64724223762751
23,957.1873697916667,13.849150334081303,-6.323705504958828e-05,-12.229512532552084,0.14865315755208333,-161.65360107421876,-37.352978515625,-12.098970540364583,3.6359212239583334,-201.14417317708333,2.1492513020833335,-9.785741567611695e-05,-581953.1166666667,-43556.416666666664,0.03363219896952311,60.148446727792425
24,793.6197916666666,13.667094290070235,-7.214111974462867e-05,-11.565543619791667,142.536669921875,-163.92199300130207,-38.428338623046876,-12.748583984375,697.1069661458333,-199.36762491861978,445.2389241536458,-9.991576274236044e-05,-590119.1833333333,-45894.88333333333,0.03356815179189046,60.441098022460935
25,869.0127604166667,13.383387853950262,-7.22271758907785e-05,-16.529939778645833,375.68809814453124,-174.710302734375,-39.52804158528646,-17.492179361979165,1246.8847574869792,-202.00191650390624,900.4961751302084,-9.024472286303839e-05,-628957.1333333333,-62971.26666666667,0.028639610608418783,60.10149349669616
26,929.4916666666667,12.954959869384766,-6.837559146030495e-05,-13.99539794921875,310.9805948893229,-168.46056722005207,-38.08214314778646,-17.26707763671875,1150.0815511067708,-200.58619181315103,793.137890625,-6.019330273071925e-05,-606457.4833333333,-62161.88333333333,0.031791520118713376,59.73661448160807
27,954.5456380208333,12.626907981435458,-5.5961132360001406e-05,-4.495304361979167,70.12242838541667,-146.87091471354168,-35.775732421875,-6.087325032552084,466.5471435546875,-197.96135660807292,272.94798990885414,-7.205400615930557e-05,-528736.0833333334,-21914.766666666666,0.030259370803833008,59.57134501139323
28,1011.7136929460581,12.199529852238928,-4.9504272724768434e-05,-1.5896664694631744,0.0,-120.85244282449429,-33.0982275998444,-3.3697585742997926,0.0,-197.5458021994943,0.0,-6.40004564123035e-05,-435069.03319502075,-12131.315352697095,0.03317727686458603,59.31844877504214
29,987.1489583333333,12.072254570076863,-4.7124476016809545e-05,-3.125313313802083,0.0,-115.795263671875,-32.25352783203125,-4.460677083333334,0.0,-205.9521708170573,0.0,-6.756422420342764e-05,-416863.55,-16058.166666666666,0.033145721753438315,58.85101240972678
30,894.7373697916667,12.032502424251287,-4.595755211388071e-05,-4.146761067708334,0.0,-114.31673990885416,-32.62116495768229,-5.724104817708334,0.0,-210.82802124023436,0.0,-7.72486130396525e-05,-411539.4166666667,-20606.333333333332,0.03716549078623454,58.10818707048893
31,861.0567708333333,12.050130965188146,-4.449092278567453e-05,-4.026204427083333,0.01124267578125,-113.13788655598958,-31.897013346354168,-3.95272216796875,1.7657552083333334,-214.52235310872396,0.8495930989583333,-0.00011007611950238545,-407297.0333333333,-14230.183333333332,0.0513014554977417,57.44687245686849
32,674.610546875,12.175992070014278,-6.067948027824362e-05,-14.902054850260416,111.34060872395834,-127.534912109375,-33.418348185221355,-10.913411458333334,648.0851481119792,-215.60623372395833,389.5662516276042,-0.00010459745923678081,-459126.1666666667,-39288.816666666666,0.05614789326985677,56.05897259016832
33,652.3357421875,12.415314088885983,-7.399258320219814e-05,-31.95782470703125,327.6429768880208,-168.12100830078126,-38.78956807454427,-31.9634765625,1206.8259358723958,-219.1887980143229,818.3949462890625,-0.00011153630912303924,-605235.5333333333,-115068.41666666667,0.06393945217132568,54.84997449020545
34,678.5845703125,12.186201813258231,-6.906500784680248e-05,-22.020572916666666,300.98671061197916,-165.2881876627604,-38.97287394205729,-27.479093424479167,1138.2393229166667,-218.39139811197916,764.1858561197917,-0.00013339010377724965,-595037.6833333333,-98924.31666666667,0.07111502488454183,53.80682339370251
35,735.8362630208334,12.164345160064597,-4.937237633081774e-05,0.7707560221354167,77.78915201822916,-132.23669840494793,-36.228678385416664,-2.5329874674479167,488.896630859375,-213.3884541829427,280.15977376302084,-0.0001407332718372345,-476051.86666666664,-9119.15,0.06369645595550537,53.067203082640965
36,628.5489496887967,11.844127032380257,-4.0414815583107875e-05,3.4076733094528007,0.0,-100.01687406801089,-34.03824194437241,3.1933462055886928,0.0,-211.95783458408974,0.0,-0.00011053882322865403,-360061.3319502075,11496.410788381743,0.052111906629380346,51.72058786544562
37,660.0637369791667,12.062430699666342,-4.078975374189516e-05,2.348624674479167,0.0,-97.75946451822917,-34.34117635091146,2.5668009440104167,0.0,-218.15892944335937,0.0,-8.089815576871237e-05,-351934.0,9239.65,0.04733750820159912,50.75271003047625
38,589.8510762448133,12.659462377475382,-4.342448592371466e-05,2.0157293422588176,0.0,-105.39107579907936,-35.887248565547196,1.9210321576763485,0.0,-228.61085098709802,0.0,-5.861155348694671e-05,-379407.6141078838,6915.8589211618255,0.0512819408875778,49.21340988879382
39,499.7757161458333,12.973014887981117,-4.557882202789187e-05,0.6903035481770833,0.500830078125,-115.19525553385417,-38.567012532552084,1.1115071614583334,13.014290364583333,-239.10614420572918,6.861140950520833,-8.341905971368155e-05,-414702.95,4000.016666666667,0.042174450556437176,47.05488868604104
