,mslp
0,100931.4375
1,100711.25
2,100659.125
3,100743.0625
4,100865.5625
5,100755.625
6,100675.4375
7,100773.8125
8,100931.6875
9,100758.1875
10,100662.0625
11,100729.125
12,100881.0625
13,100799.125
14,100644.0625
15,100690.875
16,100806.8125
17,100653.5
18,100478.0625
19,100522.25
20,100586.5625
21,100512.5625
22,100295.1875
23,100229.5
24,100308.4375
25,100147.5
26,99917.9375
27,99897.4375
28,99938.25
29,99777.0625
30,99604.0625
31,99594.0
32,99725.8125
33,99579.3125
34,99341.9375
35,99286.1875
36,99389.0
37,99670.8125
38,99623.4375
39,99363.375
40,99426.625
41,99433.375
42,99237.4375
43,99219.0625
44,99434.8125
45,99368.625
46,99147.0625
47,99049.1875
48,99109.375
49,98922.3125
50,98754.9375
51,98765.75
52,98920.375
53,98915.75
54,98787.9375
55,98693.125
56,98716.875
57,98714.0
58,98515.0625
59,98489.5625
60,98688.25
61,98875.3125
62,98842.375
63,98927.6875
64,99443.6875
65,99593.0625
66,99508.5625
67,99565.375
68,99917.375
69,99999.125
70,99918.3125
71,99881.0625
72,100076.25
73,100171.875
74,100044.1875
75,100062.5
76,100325.0
77,100422.0
78,100330.8125
79,100272.8125
80,100547.125
81,100624.1875
82,100466.6875
83,100428.0
84,100653.1875
85,100755.0
86,100611.3125
87,100597.0
88,100752.375
89,100861.3125
90,100548.4375
91,100524.625
92,100669.875
93,100814.3125
94,100736.0
95,100758.9375
96,100917.5625
97,101039.5
98,100753.1875
99,100717.0625
100,100854.0625
101,100964.4375
102,100862.5
103,100812.625
104,100979.5625
105,101098.375
106,100876.3125
107,100742.4375
108,100890.6875
