,mslp
0,100449.75
1,100383.25
2,100479.625
3,100575.9375
4,100340.9375
5,100252.1875
6,100317.0625
7,100300.3125
8,100114.25
9,100028.0625
10,100166.125
11,100195.375
12,99991.5
13,99880.375
14,100114.625
15,100061.75
16,99843.9375
17,99702.1875
18,99868.125
19,99827.25
20,99645.1875
21,99545.5
22,99696.75
23,99751.875
24,99581.5625
25,99432.5
26,99649.5
27,99588.6875
28,99373.1875
29,99350.5625
30,99494.875
31,99453.5625
32,99297.9375
33,99262.125
34,99427.5625
35,99449.3125
36,99299.1875
37,99239.25
38,99333.625
39,99331.0625
40,99212.875
41,99168.9375
42,99153.1875
43,99060.375
44,98909.8125
45,98895.625
46,98975.9375
47,98900.8125
48,98647.6875
49,98458.0
50,98501.6875
51,98391.25
52,98315.625
53,98566.3125
54,98989.5
55,98962.0
56,98905.0
57,98982.8125
58,99320.375
59,99391.375
60,99400.375
61,99454.8125
62,99469.5
63,99365.625
64,99339.875
65,99317.875
66,99303.0
67,99163.4375
68,99065.125
69,98962.0
70,98777.6875
71,98681.9375
72,98566.5625
73,98517.9375
74,98502.3125
75,98395.125
76,98361.0625
77,98271.8125
78,98202.4375
79,98274.1875
80,98259.8125
81,98356.9375
82,98468.625
83,98462.4375
84,98485.6875
85,98491.75
86,98545.0625
87,98639.75
88,98660.6875
