,mslp
0,100729.9375
1,100556.8125
2,100390.4375
3,100443.5
4,100438.875
5,100284.4375
6,100163.9375
7,100217.0625
8,100322.9375
9,100145.5625
10,100005.5
11,100024.125
12,100114.375
13,99984.5
14,99813.0625
15,99861.875
16,99866.5625
17,99752.875
18,99592.5
19,99620.75
20,99618.75
21,99512.8125
22,99434.0625
23,99473.3125
24,99429.75
25,99346.3125
26,99224.9375
27,99191.125
28,99135.625
29,99023.375
30,98873.9375
31,98790.5
32,98849.25
33,98770.1875
34,98601.375
35,98570.3125
36,98509.375
37,98384.5625
38,98252.625
39,98189.9375
40,98292.125
41,98187.625
42,98026.25
43,97901.875
44,98058.9375
45,97965.3125
46,97771.75
47,97723.8125
48,97794.5
49,97789.375
50,97705.125
51,97662.875
52,97748.0625
53,97876.75
54,97847.4375
55,97920.375
56,98042.1875
57,98204.125
58,98422.5
59,98458.625
60,98712.0625
61,98898.75
62,98889.5
63,98912.3125
64,99105.1875
65,99120.625
66,99039.1875
67,99019.75
68,99199.25
69,99333.0625
70,99280.25
71,99280.75
72,99397.9375
73,99444.0625
74,99332.5
75,99325.8125
76,99355.125
77,99480.5
78,99502.5625
79,99419.5625
80,99556.125
81,99628.9375
82,99526.25
83,99447.9375
84,99630.9375
