,mslp
0,100536.625
1,100610.8125
2,100693.6875
3,100616.3125
4,100507.6875
5,100516.9375
6,100626.8125
7,100529.25
8,100397.1875
9,100418.625
10,100541.3125
11,100419.875
12,100341.0
13,100360.25
14,100448.25
15,100355.6875
16,100195.5
17,100162.6875
18,100125.5
19,100137.75
20,99942.875
21,99868.625
22,99709.9375
23,99639.9375
24,99424.125
25,99328.9375
26,99209.3125
27,99161.3125
28,99101.4375
29,99183.3125
30,99528.6875
31,99632.3125
32,99476.25
33,99444.875
34,99432.9375
35,99473.875
36,99212.1875
37,99148.1875
38,99419.9375
39,99517.5625
40,99392.375
41,99332.625
42,99359.9375
43,99471.3125
44,99306.6875
45,99193.25
46,99076.125
47,99066.8125
48,98989.125
49,98950.875
50,99136.875
51,99237.375
52,99075.625
53,98996.8125
54,99105.875
55,99278.8125
56,99179.25
57,99121.9375
58,99275.0
59,99426.3125
60,99364.75
61,99338.0
62,99463.75
63,99475.875
64,99265.75
65,99359.5
66,99544.5
67,99556.6875
68,99463.25
69,99428.625
70,99432.625
71,99428.625
72,99351.375
73,99331.875
74,99373.75
75,99416.5
76,99383.625
77,99505.0
78,99713.25
79,99784.75
80,99834.5
81,99905.5625
82,100172.125
83,100297.6875
84,100389.375
85,100449.0
86,100564.125
87,100484.4375
88,100456.4375
