,outmslp,outconv_rrate,outls_rrate,outmn_conv_prate,outmn_ls_prate,outmn_tot_prate,outsst
0,101163.74557291667,8.643691738446554e-05,1.808001349369685e-05,9.229384983579317e-05,1.8901005387306213e-05,0.00011119560028115908,302.7033836364746
1,101032.67037760417,5.560747037331263e-05,1.4452915638685227e-05,6.340667605400085e-05,1.4738552272319793e-05,7.814699783921241e-05,302.71352132161456
2,100904.4375,7.31016198794047e-05,1.080033058921496e-05,7.278867997229099e-05,9.919516742229462e-06,8.271190648277601e-05,302.72390797932945
3,101007.4669921875,7.368624210357666e-05,1.0349725683530171e-05,6.879310434063276e-05,1.0221730917692184e-05,7.901949187119802e-05,302.7243598937988
4,101201.33279304979,9.449704306748893e-05,1.3501843228874365e-05,9.520064374717934e-05,1.2573890418927204e-05,0.0001077734830468522,302.73179759425244
5,101123.055078125,0.0001257094865043958,1.903983453909556e-05,0.00012177452445030212,1.7765847345193228e-05,0.00013954540093739828,302.73342946370445
6,101030.32916666666,0.00012728717798988026,2.196946491797765e-05,0.00012680750029782454,2.1870372196038566e-05,0.00014867804323633513,302.7361673990885
7,101137.49309895834,0.00011417002727588018,1.945743958155314e-05,0.00011336697886387507,2.0396895706653595e-05,0.0001337572932243347,302.73627243041994
8,101229.53430989584,0.00010728826746344566,1.4943101753791173e-05,9.973233876128992e-05,1.5425247450669607e-05,0.00011516067509849866,302.7149668375651
9,101169.26295572917,9.497050195932389e-05,1.5175684044758479e-05,9.470586664974689e-05,1.4613320430119832e-05,0.0001093197613954544,302.70190200805666
10,101051.34420383818,9.034799713316795e-05,2.0244124024735446e-05,9.184077196596075e-05,1.947526120545953e-05,0.0001113161877477812,302.6966884502237
11,101109.28385416667,8.470180133978526e-05,2.3286355038483937e-05,8.318042382597924e-05,2.4435389786958694e-05,0.00010760792841513951,302.6953783671061
12,101258.0626953125,7.81673938035965e-05,2.5584859152634938e-05,7.872604764997959e-05,2.7821740756432214e-05,0.00010654317835966746,302.6938204447428
13,101206.5896484375,8.799762775500616e-05,2.2105189661184946e-05,8.576484397053719e-05,2.252968649069468e-05,0.0001082870177924633,302.69326934814455
14,101061.667578125,6.062419464190801e-05,2.041583259900411e-05,6.435442095001539e-05,2.0822944740454356e-05,8.51760928829511e-05,302.6885098775228
15,101093.2068359375,7.387812559803328e-05,3.704261034727096e-05,7.691487359503904e-05,3.576840584476789e-05,0.00011268723756074905,302.6792124568235
