,wind10
0,11.839816093444824
1,10.937966346740723
2,11.028129577636719
3,10.777976036071777
4,10.010004043579102
5,10.29598331451416
6,11.546740531921387
7,10.774763107299805
8,12.01938247680664
9,11.932126998901367
10,12.218195915222168
11,13.046122550964355
12,13.299070358276367
13,13.334186553955078
14,13.452722549438477
15,15.205365180969238
16,15.569550514221191
17,16.213361740112305
18,16.532032012939453
19,16.81510353088379
20,17.43321418762207
21,17.939809799194336
22,17.452951431274414
23,17.62611961364746
24,17.479633331298828
25,19.215110778808594
26,17.538867950439453
27,19.8095645904541
28,19.980026245117188
29,19.731428146362305
30,18.893566131591797
31,19.27777099609375
32,19.702678680419922
33,18.343320846557617
34,19.406946182250977
35,19.444265365600586
36,20.461332321166992
37,21.02251434326172
38,21.703458786010742
39,22.52621841430664
40,22.99983024597168
41,22.4835262298584
42,24.80225372314453
43,24.955204010009766
44,24.485584259033203
45,24.89131736755371
46,25.722671508789062
47,27.32691764831543
48,29.402751922607422
49,26.952550888061523
50,28.266006469726562
51,27.240449905395508
52,29.04085922241211
53,28.807872772216797
54,30.88621711730957
55,28.064226150512695
56,24.827041625976562
57,23.031635284423828
58,20.624820709228516
59,19.217554092407227
60,19.432804107666016
61,16.916635513305664
62,14.205941200256348
63,14.269296646118164
64,13.359699249267578
65,10.951375961303711
66,8.92733383178711
67,9.465957641601562
68,9.978322982788086
69,10.475186347961426
70,8.658299446105957
