,outu10,outv10,out2mdewtmp,out2mtmp,outconv_ppt,outtot_cld_ice,outtot_cldwtr,outtot_cld_rain,outvi_div_cld_froz_wtr,outvi_div_cld_liq_wtr,outvi_div_gpot_flux,outvi_div_ke_flux,outvi_div_mass_flux,outvi_div_moisture_flux,outvi_div_olr_flux,outvi_div_tot_enrgy_flux,outvi_ke,outvi_pe_inte,outvi_pe_ie_latentenrgy,outvi_temp,outvi_olr,outvi_tot_enrgy,outvi_moisture_div
0,1.8094182311251945,2.682830367345533,297.2978677710062,300.62106069984276,0.00023313466444055075,0.05559049107721732,0.0511323208630827,0.023350854137626425,-1.2840827370518471e-08,-1.8119827469354843e-07,862.695166623444,4.74332614756224,-0.00019783127852000636,-7.802430401204533e-05,-665.312208246888,5.672069502074689,471149.36494667403,2698756303.1369295,2833009212.547718,2673175.9460580912,2698752828.547718,2833480649.825726,-0.2801551027416688
1,1.8237719217936197,2.879799397786458,297.34442443847655,300.72542775472004,0.00024567383031050364,0.0639851967493693,0.04826926390329997,0.017831770579020183,2.626640101273855e-07,-1.1546847720940908e-07,857.26484375,5.3446044921875,0.0016050050656000773,-3.991872072219849e-05,-110.66197916666667,651.9203125,463174.2600911458,2696408081.0666666,2831211528.5333333,2670784.9583333335,2696404488.5333333,2831674752.0,-0.30763066609700523
2,1.965851084391276,2.506975555419922,297.37339884440104,300.6210032145182,0.00029321772356828056,0.06222391923268636,0.05316909948984782,0.014591407775878907,3.48822019683818e-07,-2.7124769985675812e-08,778.29765625,5.131168619791667,0.0011629670858383178,-4.249500731627146e-05,-224.91875,450.5559895833333,444125.99373372394,2692878395.733333,2828099882.6666665,2667232.4833333334,2692874922.6666665,2828544401.0666666,-0.2854456583658854
3,1.373639170328776,2.1007975260416667,297.3460927327474,300.4589508056641,0.0002778841803471247,0.05317134857177734,0.05689425468444824,0.015571689605712891,4.530777611459295e-07,3.6011139551798503e-09,632.9497395833333,4.497867838541667,-0.0016083429257074992,-7.989183068275451e-05,-1020.0330729166667,-588.8643229166667,414200.6583333333,2694931089.0666666,2830737783.4666667,2669221.825,2694927189.3333335,2831152093.866667,-0.24080429077148438
4,0.5348256429036459,2.2062533060709635,297.3492167154948,300.50196584065753,0.0002566999445358912,0.05169233481089274,0.05652724901835124,0.015597852071126302,1.6866639877359071e-07,-5.6282927592595415e-08,651.27265625,4.448250325520833,0.00025456249713897707,-5.546572307745616e-05,-439.42864583333335,75.90703125,396508.28617757163,2698132292.266667,2834956253.866667,2672318.25,2698128520.5333333,2835352482.133333,-0.1894818623860677
5,0.5478688557942708,2.7324798583984373,297.30797271728517,300.150607808431,0.00032608856757481894,0.04954717953999837,0.0660147507985433,0.017440128326416015,2.696023633082708e-07,3.849466641743978e-08,691.6,4.082747395833334,0.0007357935110727946,-5.0416402518749234e-05,-262.653125,304.88359375,377931.3109049479,2695445162.6666665,2831615965.866667,2669711.8,2695442705.0666666,2831993821.866667,-0.19435831705729167
6,0.8298275158467511,2.5589209960369876,297.26482948533817,299.9327556873224,0.00028812543454634625,0.046548538385389755,0.0686440454284463,0.01682914747683092,2.2129495212559482e-07,1.1655209704875576e-07,613.2492593160682,3.720779186377874,3.632106266105492e-05,-4.830074168643542e-05,-428.35139297016275,66.65461928442264,364362.63657646603,2690742582.625678,2825816061.0901575,2665142.1880650995,2690741111.634203,2826180493.3918886,-0.12708742284121916
7,0.298547617594401,2.412627665201823,297.2074839274089,299.97389322916666,0.00030083563178777694,0.044538688659667966,0.06486047903696696,0.01909039815266927,6.813012684384982e-08,-6.407499313354492e-08,470.11822916666665,3.2477376302083334,-0.0013136297464370727,-5.342581619819005e-05,-786.5143229166666,-442.1479166666667,356856.4166666667,2692567398.4,2827075234.133333,2667010.1416666666,2692566237.866667,2827432413.866667,-0.16707483927408853
8,-0.20028559366861978,2.4739980061848956,297.10472157796227,300.2092951456706,0.00021515873571236927,0.04207578500111898,0.052577122052510576,0.014244556427001953,5.45669657488664e-07,4.124982903401057e-08,724.8794270833333,2.8157470703125,0.00037419795989990234,-4.979247848192851e-05,-408.89947916666665,196.63541666666666,370548.0974202474,2696637806.9333334,2830096853.3333335,2671155.3,2696636552.5333333,2830467097.6,-0.1476849873860677
9,-0.16437886555989584,3.079450480143229,297.11143290201824,300.34166564941404,0.00020538046956062317,0.04121268590291341,0.06040161450703939,0.01306479771931966,6.351813984413942e-07,5.486654117703438e-08,765.328125,2.5091796875,0.0007089376449584961,-4.9709963301817574e-05,-320.4153645833333,320.2143229166667,357259.5803873698,2694994807.4666667,2828309563.733333,2669528.466666667,2694993561.6,2828666862.9333334,-0.20209019978841145
10,0.02632726033528646,3.1179705301920575,297.08002421061195,300.3120422363281,0.0002449051787455877,0.0395553191502889,0.06694130102793376,0.012321249643961588,5.138805136084556e-07,2.965486298004786e-08,609.7942708333334,2.129833984375,0.0008066415786743164,-2.8251484036445617e-05,-180.5359375,362.57265625,337862.42614746094,2692685644.8,2825558732.8,2667267.1416666666,2692683409.0666666,2825896430.9333334,-0.1835596720377604
11,-0.25027313232421877,2.992989095052083,297.05653127034503,300.2413706461588,0.00019867084920406343,0.03405810197194417,0.06564048131306967,0.006941382090250651,2.0453395942846935e-07,3.4967282166083655e-08,355.253125,1.6668294270833333,-0.0014180302619934081,-3.255711247523626e-05,-726.0848958333333,-450.90416666666664,325005.07208251953,2695766579.2,2828139477.3333335,2670378.8833333333,2695765273.6,2828464503.4666667,-0.0947662353515625
12,-0.45367584228515623,2.8642588297526044,297.04783935546874,300.2445236206055,0.00023387198646863301,0.03195104598999023,0.06091769536336263,0.008850924173990886,1.9697957516958317e-07,-2.6713435848553976e-08,315.0052083333333,1.8220377604166667,-0.00044867396354675293,-2.6544990638891856e-05,-409.1901041666667,-155.06692708333333,339556.1197916667,2698618956.8,2828733201.0666666,2673439.825,2698618487.4666667,2829072819.2,-0.07058486938476563
13,-0.7689709981282552,3.1251813252766927,297.0245580037435,300.01700286865236,0.0002546745042006175,0.03171523412068685,0.06340689659118652,0.008196767171223958,2.1579229117681583e-07,8.173131694396337e-08,311.37682291666664,1.943212890625,0.0005572895208994547,-2.0323942104975384e-05,-58.396875,211.63645833333334,332792.90553385415,2695797469.866667,2824697728.0,2670750.1083333334,2695796121.6,2825030809.6,-0.09464314778645834
14,-0.6744585167804266,2.9255348191770034,296.9121037460796,299.8472413812242,0.00028551705768637434,0.027339555902463834,0.059876197809028676,0.00777610910859597,1.8221102649520662e-07,9.677586757037351e-08,224.3469196024929,2.0408359410318715,0.00047616250630159215,-1.7052431172469702e-05,-11.269761326207698,174.57284838381554,316580.01929411007,2691846919.1423407,2818608820.0134335,2667024.4004133297,2691846398.80961,2818925963.606303,-0.1260870162660347
15,-1.28455810546875,2.756971486409505,296.82923329671223,299.8064509073893,0.0002449238672852516,0.026725141207377116,0.05415497620900472,0.006091086069742838,1.4540273696184158e-07,4.552615185578664e-08,199.41067708333333,1.8639567057291666,-0.0014836708704630533,-4.356428980827332e-05,-610.93671875,-522.7635416666667,314031.24528808595,2694141337.6,2819979579.733333,2669394.191666667,2694140185.6,2820293614.9333334,-0.1366485595703125
16,-1.686162567138672,2.9868647257486978,296.6396942138672,300.06843922932944,0.00016350199778874714,0.01566027800242106,0.049123771985371906,0.007341543833414714,3.41096892952919e-09,-6.53555616736412e-08,90.08359375,1.7174560546875,-0.0003622690836588542,-2.6165818174680074e-06,-163.425,-84.58229166666666,331227.44588623045,2698666572.8,2822750310.4,2674027.125,2698629785.6,2823081463.4666667,-0.13711471557617189
