,mslp
0,100720.875
1,100629.625
2,100522.5
3,100569.8125
4,100701.5625
5,100625.0625
6,100501.8125
7,100586.4375
8,100733.375
9,100659.8125
10,100549.5625
11,100679.375
12,100837.1875
13,100786.625
14,100708.6875
15,100769.3125
16,100890.6875
17,100885.625
18,100748.0625
19,100817.25
20,100973.375
21,100934.8125
22,100917.0
23,100971.625
24,101108.125
25,101036.5625
26,100983.8125
27,101055.0625
28,101099.75
29,101057.75
30,101050.9375
31,101071.5625
32,101145.8125
33,101066.75
34,101030.4375
35,101055.3125
36,101039.4375
37,100901.9375
38,100757.6875
39,100729.75
40,100628.1875
41,100449.4375
42,100160.9375
43,99903.9375
44,99685.0
45,99434.625
46,99333.875
47,99396.375
48,99223.5
49,99198.0625
50,98983.875
