,div100,div200,div250,div300,div400,div500,eqt1000,eqt200,eqt250,eqt300,eqt400,eqt500,eqt600,eqt700,eqt850,eqt925,sh850200,sh850250,sh925200,sh925250,ws,wstrss10m
69,1.437273749615997e-05,2.061308805423323e-05,1.1094413821410853e-05,-5.057399903307669e-06,-2.4144428607542068e-06,5.687585598934675e-06,329.1903076171875,348.59698486328125,346.20648193359375,343.20135498046875,337.9086608886719,333.2866516113281,334.302734375,334.2432556152344,328.29107666015625,325.677734375,16.427776336669922,16.29286766052246,17.241012573242188,17.06937599182129,9.577668190002441,1.4941163063049316
70,1.4133354397927178e-07,1.1168476703460328e-05,9.66523657552898e-06,1.7087928938508412e-07,-2.2240567432163516e-06,8.606871233496349e-07,328.0482482910156,349.37689208984375,346.1581115722656,342.5309143066406,336.4949951171875,332.4912109375,332.2626953125,332.71038818359375,327.2837829589844,324.6634216308594,17.418607711791992,15.47246265411377,18.155439376831055,16.150577545166016,9.346220016479492,1.4580104351043701
71,-1.1385764082660899e-05,8.387340130866505e-06,4.927239842800191e-06,-3.753504188352963e-06,1.0605878742353525e-05,8.235814675572328e-06,327.6170654296875,349.2919921875,345.59857177734375,342.21356201171875,336.01275634765625,332.46441650390625,331.70281982421875,333.2636413574219,327.539794921875,324.75531005859375,17.290645599365234,15.90196418762207,18.087921142578125,16.728103637695312,9.568986892700195,1.4927620887756348
72,-1.6552219676668756e-05,5.72813496546587e-06,4.570665623759851e-07,-5.949013939243741e-07,7.451745659636799e-06,1.691202851361595e-05,327.81890869140625,349.544921875,345.24713134765625,341.78564453125,336.0821533203125,331.86859130859375,330.9056396484375,334.313232421875,328.26043701171875,325.578369140625,16.670156478881836,16.027854919433594,17.41054916381836,16.808115005493164,9.605850219726562,1.498512625694275
73,-8.328494004672393e-06,4.133605671086116e-06,-8.625829650554806e-08,3.900972842529882e-07,9.037520612764638e-06,1.5262034139595926e-05,328.2479553222656,349.4869384765625,345.29315185546875,341.79736328125,337.80712890625,332.5498046875,330.16400146484375,334.2522888183594,328.84014892578125,326.259765625,16.287250518798828,16.137203216552734,17.081039428710938,16.938861846923828,9.535189628601074,1.4874897003173828
74,1.2993848031328525e-05,2.48778160312213e-05,5.881702691112878e-06,8.486638307658723e-07,1.6825147213239688e-06,-2.3700074507360114e-06,326.36065673828125,350.0107116699219,346.17584228515625,342.87640380859375,337.8910827636719,331.36431884765625,327.88006591796875,330.4814147949219,326.27764892578125,323.95965576171875,17.31203842163086,15.901176452636719,17.717979431152344,16.7894344329834,8.308874130249023,1.2961841821670532
75,1.4574596207239665e-05,2.9197368348832242e-05,2.6867728593060747e-06,-7.759146683383733e-06,1.8235118659504224e-06,-5.786396741314093e-06,325.9002685546875,349.29132080078125,345.842529296875,342.5054931640625,337.5296936035156,331.30255126953125,326.05560302734375,329.5646667480469,325.69781494140625,323.85943603515625,16.82227897644043,15.555432319641113,17.216115951538086,16.562454223632812,8.590667724609375,1.3401442766189575
76,4.450205324246781e-06,1.68967671925202e-05,-2.3647949092264753e-06,-9.519404557067901e-06,7.996507520147134e-06,-1.2937512110511307e-06,326.0155944824219,348.934814453125,345.58447265625,341.875732421875,336.64300537109375,330.7177734375,324.8035583496094,327.56121826171875,325.506591796875,323.83160400390625,16.755516052246094,16.7205753326416,17.447799682617188,17.932411193847656,8.849274635314941,1.3804869651794434
77,-1.121559535022243e-06,-1.7015327102853917e-06,-1.7695185761112953e-06,-6.242044946702663e-06,6.814012976974482e-06,1.647717681407812e-06,326.1326904296875,348.69189453125,345.25286865234375,341.6629943847656,336.11126708984375,330.27740478515625,325.3601989746094,326.98724365234375,325.9080810546875,324.09075927734375,15.736918449401855,15.878471374511719,17.334178924560547,17.71945571899414,8.438732147216797,1.3164422512054443
78,5.183475877856836e-06,-9.387787031300832e-06,-5.267565938993357e-06,2.9869647732994054e-06,3.6387095860845875e-06,4.4272924242250156e-06,326.4365539550781,348.95404052734375,345.33062744140625,341.37384033203125,335.30218505859375,329.7987060546875,325.69622802734375,327.1568603515625,325.9307861328125,323.2727355957031,17.95703125,16.009183883666992,20.02734375,18.06722640991211,8.124029159545898,1.2673485279083252
79,-5.064379820396425e-06,-1.0191150977334473e-05,-9.306591891800053e-06,-3.7460142721101874e-06,2.251168552902527e-06,4.169673502474325e-06,326.40411376953125,349.0529479980469,345.4590148925781,340.9283142089844,334.3489990234375,329.69354248046875,325.9842834472656,327.90472412109375,325.4139404296875,323.26397705078125,19.99190330505371,17.184328079223633,21.534912109375,18.852153778076172,7.558517932891846,1.179128885269165
80,-3.899908733728807e-06,-1.8619211914483458e-06,-3.8851248973514885e-06,-5.284095550450729e-06,3.0632111247541616e-06,6.816662789788097e-07,327.791015625,349.061279296875,345.6443786621094,340.81103515625,333.830322265625,329.82861328125,326.1600036621094,327.9559326171875,325.32440185546875,323.78076171875,22.37468910217285,16.753890991210938,23.661447525024414,18.29599380493164,7.009215354919434,1.093437671661377
81,-6.6348720793030225e-06,9.93559842754621e-06,-7.13878080205177e-07,-9.250052244169638e-06,-2.665227384568425e-06,-5.021830929763382e-06,329.37530517578125,348.74053955078125,345.07879638671875,340.3197021484375,333.63690185546875,329.8680725097656,326.3389587402344,327.357666015625,325.74432373046875,325.3446350097656,21.846755981445312,15.299455642700195,23.111045837402344,16.83774185180664,6.529807090759277,1.0186498165130615
82,-6.397495326382341e-06,7.38039943826152e-06,-1.6650637917337008e-06,-8.564526069676504e-06,4.503923264564946e-06,-1.1072145298385294e-06,330.0110168457031,348.933837890625,344.85772705078125,340.150146484375,333.47412109375,329.484375,325.8468017578125,326.89208984375,325.72564697265625,325.88323974609375,21.3626651763916,14.542196273803711,21.975692749023438,15.34147834777832,5.6498637199401855,0.8813787698745728
83,-6.7094069891027175e-06,2.239219384136959e-06,-1.826130983317853e-06,-6.488364306278527e-06,5.863973001396516e-06,-3.021835709660081e-06,329.6974182128906,349.47052001953125,344.6114807128906,340.0037841796875,333.4332275390625,328.75372314453125,325.5105285644531,327.4566955566406,326.142333984375,326.0101318359375,23.56298828125,17.147296905517578,24.171878814697266,17.946998596191406,4.875585079193115,0.7605912685394287
84,-7.2751904554024804e-06,-3.001877757924376e-06,8.285187504952773e-06,-3.917345111403847e-06,3.3691203498165123e-06,-2.7401397346693557e-06,329.67919921875,349.849609375,344.3580322265625,339.90155029296875,333.4418029785156,328.73333740234375,324.9586181640625,327.1065673828125,326.087646484375,325.708251953125,25.708208084106445,18.59709930419922,26.24988555908203,19.292705535888672,4.165996551513672,0.6498954892158508
85,-1.1272000847384334e-05,-1.2614204933925066e-06,1.2440906175470445e-05,-5.252213213680079e-06,-9.496839084022213e-07,-1.235558784173918e-07,329.189697265625,349.71832275390625,344.1830749511719,339.49176025390625,333.3409118652344,328.89599609375,325.2198486328125,327.49169921875,326.1239013671875,325.1540832519531,26.16666030883789,19.57509994506836,26.825923919677734,20.44542694091797,3.8739705085754395,0.6043393611907959
86,-8.149507266352884e-06,7.535036274930462e-07,9.310223504144233e-06,-7.806081157468725e-06,-2.039059836533852e-06,-1.0820497209351743e-06,328.3179626464844,350.2135314941406,344.17742919921875,339.3530578613281,333.34521484375,328.8187255859375,326.4167785644531,327.20489501953125,325.0103454589844,324.2066650390625,27.34271240234375,18.883167266845703,28.528358459472656,19.65936279296875,3.7151224613189697,0.5795590877532959
87,-1.3424735698208679e-05,7.547860604972811e-06,5.303118086885661e-06,-7.86520104156807e-06,3.020498297701124e-06,-1.947026930793072e-06,327.99658203125,350.4132080078125,344.01751708984375,338.8785400390625,333.2733154296875,328.7317810058594,325.0802917480469,326.0906066894531,324.9182434082031,324.1670227050781,26.733844757080078,17.992509841918945,28.044822692871094,19.040597915649414,3.977879762649536,0.620549201965332
88,-1.5543384506599978e-05,1.266984600079013e-05,5.531313945539296e-06,-4.869837994192494e-06,6.577744898095261e-06,-7.653710554222926e-07,328.7925109863281,350.6527404785156,344.0265197753906,338.9476318359375,333.0838623046875,328.5803527832031,324.9420166015625,325.558349609375,324.76318359375,325.0447998046875,26.688098907470703,18.018815994262695,28.211280822753906,19.36946678161621,4.199182033538818,0.6550723910331726
89,-1.7972752175410278e-05,2.0286448489059694e-05,-8.069296200119425e-07,-6.0080633375037e-06,-2.3007373783912044e-09,-1.8775294847728219e-06,329.908203125,350.3186950683594,343.62432861328125,338.90277099609375,333.0039367675781,328.7022399902344,324.5689697265625,326.7406921386719,325.91619873046875,326.30645751953125,23.881633758544922,18.555519104003906,24.777053833007812,19.479854583740234,3.545356273651123,0.5530756115913391
90,-1.1957326023548376e-05,8.045346476137638e-06,-9.407193601873587e-07,3.562320443961653e-06,1.8508438870412647e-07,-2.4018402200454148e-06,328.7707214355469,350.1377258300781,343.27532958984375,338.6114501953125,333.1322937011719,328.5765075683594,324.2652893066406,325.54669189453125,324.6830139160156,324.7913513183594,22.596797943115234,20.162708282470703,23.100191116333008,20.610538482666016,2.7642691135406494,0.43122598528862
91,-9.307008440373465e-06,2.526998059693142e-07,-5.970848633296555e-07,4.906361937173642e-06,-1.5805346720298985e-06,-4.7609119064873084e-06,328.51806640625,349.99224853515625,343.1477355957031,338.59161376953125,332.8055114746094,328.39227294921875,323.5729675292969,324.8575439453125,324.2873840332031,324.17181396484375,21.888782501220703,22.069595336914062,22.255008697509766,22.428302764892578,2.5382308959960938,0.39596396684646606
92,-5.484810117195593e-07,-2.682786544028204e-06,-8.052322755247587e-07,2.7833086733153323e-06,-2.6944840101350565e-06,-2.3953871277626604e-06,327.8058166503906,349.19085693359375,342.72943115234375,338.444580078125,332.4880065917969,328.0975341796875,323.2834167480469,324.5477294921875,324.3439025878906,324.1378173828125,21.928882598876953,23.86522674560547,22.45394515991211,24.389135360717773,2.5086052417755127,0.3913424015045166
93,-1.0637268132995814e-06,-2.857286744983867e-06,-5.431018053059233e-07,1.2082555258530192e-06,-2.5410990929231048e-06,1.2894688552478328e-06,326.97479248046875,348.80413818359375,342.4267578125,338.3091735839844,332.3146057128906,327.79766845703125,322.7861328125,324.9014892578125,324.2021789550781,323.83148193359375,22.168270111083984,23.561355590820312,22.76148223876953,24.162717819213867,2.493434190750122,0.38897573947906494
94,-4.320713173910917e-07,-6.615011898247758e-07,-3.054535682167625e-07,-1.3997123460285366e-06,-1.8304174318473088e-06,3.835675670416094e-06,326.7010498046875,348.80682373046875,342.3703918457031,338.40350341796875,332.45306396484375,327.55694580078125,322.5552062988281,323.78509521484375,323.2388000488281,322.7518005371094,22.078941345214844,23.074241638183594,22.61768341064453,23.59963607788086,2.662353754043579,0.41532719135284424
95,-5.952446144874557e-07,6.519064754684223e-07,-3.756018941203365e-06,4.478309278965753e-07,-2.9198656648077304e-06,2.6308753149351105e-06,326.67730712890625,349.08935546875,342.013916015625,338.3603820800781,332.5274658203125,327.41632080078125,322.275146484375,322.6513977050781,322.3514404296875,322.13970947265625,23.1973876953125,24.60030746459961,23.67688751220703,25.008962631225586,2.840393304824829,0.4431013762950897
96,-3.6915769214829197e-06,2.4130230258379015e-08,2.8592435228347313e-06,4.954554697178537e-06,-6.157217285363004e-06,-2.6625689315551426e-06,327.2281799316406,349.40985107421875,341.8402099609375,338.479736328125,332.5527038574219,327.70037841796875,322.72283935546875,321.4627685546875,321.44207763671875,321.3663330078125,23.849884033203125,25.486942291259766,24.066848754882812,25.6328125,2.707785129547119,0.42241451144218445
97,-4.624966550181853e-06,8.977925745057291e-07,6.033772024238715e-06,9.8932714536204e-06,-6.3529455474053975e-06,-4.204527158435667e-06,328.016845703125,349.73974609375,341.4049072265625,337.9324645996094,331.99810791015625,327.5969543457031,322.80877685546875,322.1145324707031,322.090576171875,322.23681640625,25.165813446044922,26.043399810791016,25.41619873046875,26.169963836669922,2.5617964267730713,0.3996402323246002
98,-1.0302031796527444e-06,5.307970809553808e-07,1.68021836088883e-06,8.376489859074354e-06,-3.652141913335072e-06,-2.300384721820592e-06,327.82073974609375,350.470703125,341.25958251953125,337.4697265625,331.71246337890625,327.36663818359375,322.8431396484375,320.7713317871094,321.0115661621094,321.92962646484375,26.716644287109375,27.348346710205078,26.90459442138672,27.473472595214844,2.6941370964050293,0.4202853739261627
99,-2.005189116971451e-06,-1.0136224091183976e-06,2.7878472792508546e-06,6.3225652411347255e-06,-3.805625965469517e-07,3.9605856727575883e-07,326.75262451171875,350.58502197265625,341.241943359375,337.0172119140625,331.8070983886719,327.2818603515625,322.582275390625,319.588134765625,319.65185546875,320.68536376953125,27.967058181762695,28.51085090637207,28.168806076049805,28.645904541015625,2.7167348861694336,0.4238106608390808
100,-4.77067487736349e-06,-3.284157514826802e-07,7.859584002289921e-06,5.6310709624085575e-06,-1.0540388757362962e-06,-2.4421549369435525e-06,326.0706787109375,350.2936096191406,340.8758239746094,336.64923095703125,331.7970275878906,327.08026123046875,322.23162841796875,318.7337646484375,318.9726257324219,319.6036376953125,28.467777252197266,28.260690689086914,28.511024475097656,28.24806785583496,2.7954156398773193,0.4360847473144531
101,-6.802835741837043e-06,4.085192813363392e-06,6.398422556230798e-06,6.314429811027367e-06,-2.360130110901082e-06,-4.657174940803088e-06,325.16925048828125,349.9501037597656,340.8354187011719,336.52618408203125,331.7698974609375,327.0014343261719,322.1710205078125,318.6044921875,318.2638244628906,318.4737548828125,28.864543914794922,27.283098220825195,28.77198028564453,27.150890350341797,2.9464468955993652,0.45964574813842773
102,-7.704816198383924e-06,7.763776011415757e-06,6.535343345603906e-06,1.3556193607655587e-06,-2.8678659873548895e-06,-1.5015111785032786e-06,324.31884765625,349.886962890625,340.6312561035156,336.6878662109375,331.7955017089844,326.67486572265625,321.8050537109375,318.554931640625,317.1175231933594,317.8826904296875,30.5226993560791,26.687585830688477,30.321245193481445,26.485549926757812,3.406975746154785,0.5314882397651672
103,-5.1087854444631375e-06,-7.69931261856982e-07,6.6944230638910085e-06,1.4738703839611844e-06,-2.4574128474341705e-06,2.296894308528863e-06,323.8116455078125,349.51171875,342.052001953125,337.1589050292969,332.04302978515625,326.53765869140625,321.48236083984375,317.62890625,315.5472717285156,316.3564147949219,29.447498321533203,27.142799377441406,29.081878662109375,26.838504791259766,3.737281560897827,0.5830159187316895
104,-5.77472474105889e-06,-6.2699873524252325e-06,1.1179909961356316e-05,3.3198791697941488e-06,-4.470331532502314e-06,6.512240702249983e-07,323.450439453125,348.8921203613281,343.48138427734375,337.3276672363281,332.1208801269531,326.40069580078125,321.229736328125,317.379638671875,314.97802734375,315.88916015625,28.375425338745117,27.068279266357422,28.229825973510742,27.046201705932617,3.635622024536133,0.5671570301055908
105,-2.875185145967407e-06,-1.0484516224096296e-06,9.161525667877868e-06,3.395987505427911e-06,-4.504939170146827e-06,-2.528540107959998e-06,323.87310791015625,348.1513977050781,343.63287353515625,337.199951171875,332.32415771484375,326.51708984375,321.26702880859375,317.06903076171875,315.9642333984375,316.1456604003906,28.590442657470703,26.28474235534668,28.627174377441406,26.337360382080078,3.7516884803771973,0.5852633714675903
106,-2.414606569800526e-06,2.89798140329367e-06,1.236842308571795e-06,7.474545327568194e-06,1.1206386716366978e-06,-2.0322409000073094e-07,322.5655517578125,347.8721923828125,344.40625,338.20263671875,332.4063720703125,326.2984924316406,321.1018371582031,316.55712890625,315.43682861328125,315.4399719238281,29.603052139282227,26.54744529724121,29.887155532836914,26.828296661376953,3.935901165008545,0.6140006184577942
107,-1.6465262433484895e-06,8.884084309102036e-06,-3.231818936910713e-07,-3.3236362924071727e-06,1.1214764299438684e-06,8.999231795314699e-07,322.6273498535156,347.74853515625,344.9417724609375,339.12823486328125,332.6273498535156,326.4020690917969,320.7718811035156,316.1094970703125,315.250732421875,315.4049072265625,30.44681167602539,27.13705825805664,30.87372398376465,27.61212730407715,4.246949195861816,0.6625241041183472
108,2.3579616481583798e-07,9.807731657929253e-06,-3.7339327718655113e-06,-7.355333764280658e-06,-5.03180615396559e-07,1.6493579551024595e-06,321.40313720703125,347.5663757324219,344.95111083984375,339.51202392578125,332.6213684082031,326.71417236328125,320.51910400390625,316.2037658691406,314.43988037109375,314.78875732421875,30.50322914123535,27.208805084228516,31.31978416442871,28.11069679260254,4.192563056945801,0.6540398597717285
109,1.8688698446567287e-06,9.697635505290236e-06,-6.7261489675729536e-06,-4.93143579660682e-06,-1.6895819499040954e-06,3.722544306583586e-06,320.19757080078125,347.4237976074219,344.8388671875,339.47979736328125,332.40447998046875,326.72576904296875,320.06640625,316.45489501953125,313.5829162597656,313.8089599609375,28.83204460144043,25.700868606567383,30.098907470703125,27.067197799682617,3.5105724334716797,0.5476492643356323
110,-4.485600584303029e-07,6.696925083815586e-06,-7.774589903419837e-06,-4.157381226832513e-06,-5.615524969471153e-06,7.677996109123342e-06,320.45263671875,347.49609375,344.80010986328125,339.4334716796875,332.21728515625,326.60626220703125,319.69049072265625,315.87908935546875,314.0675964355469,313.767333984375,28.58059310913086,25.194992065429688,30.050498962402344,26.739158630371094,3.4922189712524414,0.5447861552238464
