time,lat,lon
2002-11-22:18.00.00,9.5,88.8
2002-11-22:21.00.00,9.805,88.74
2002-11-23:00.00.00,10.1,88.7
2002-11-23:03.00.00,10.308,88.354
2002-11-23:06.00.00,10.6333,88.1333
2002-11-23:09.00.00,11.163,87.9714
2002-11-23:12.00.00,11.75,87.85
2002-11-23:15.00.00,12.1271,87.8026
2002-11-23:18.00.00,12.4,87.85
2002-11-23:21.00.00,12.65,88.0788
2002-11-24:00.00.00,13.15,88.05
2002-11-24:03.00.00,13.3762,88.025
2002-11-24:06.00.00,13.8,88
2002-11-24:09.00.00,14.1475,87.975
2002-11-24:12.00.00,14.7,88.2
2002-11-24:15.00.00,14.7537,88.175
2002-11-24:18.00.00,14.8,88.15
2002-11-24:21.00.00,14.9712,88.1325
2002-11-25:00.00.00,15.15,88.1
2002-11-25:03.00.00,15.2287,88.04
2002-11-25:06.00.00,15.3286,87.9571
2002-11-25:09.00.00,15.3909,87.8883
2002-11-25:12.00.00,15.44,87.88
2002-11-25:15.00.00,15.5,88
2002-11-25:18.00.00,15.5,88
2002-11-25:21.00.00,15.75,88
2002-11-26:00.00.00,16,88
2002-11-26:03.00.00,16,88
2002-11-26:06.00.00,16,88
2002-11-26:09.00.00,16,88
2002-11-26:12.00.00,16.5,88.5
2002-11-26:15.00.00,16.5,89
2002-11-26:18.00.00,16.5,89.5
2002-11-26:21.00.00,16.5,89.5
2002-11-27:00.00.00,16.5,90
2002-11-27:03.00.00,17,90
2002-11-27:06.00.00,17,90.5
2002-11-27:09.00.00,17.0726,90.8352
2002-11-27:12.00.00,17.2,91
2002-11-27:15.00.00,17.365,91.0376
2002-11-27:18.00.00,17.5,91
2002-11-27:21.00.00,17.5203,90.8977
2002-11-28:00.00.00,17.5,91
2002-11-28:03.00.00,17.5,91.5
2002-11-28:06.00.00,17.5,91.5
2002-11-28:09.00.00,17.685,91.6518
