time,lat,lon
2013-05-09:18.00.00,4.4,93
2013-05-09:21.00.00,4.42254,93.35
2013-05-10:00.00.00,4.5,93.5
2013-05-10:03.00.00,4.67002,93.325
2013-05-10:06.00.00,4.9,93
2013-05-10:09.00.00,5.09598,92.6119
2013-05-10:12.00.00,5.43333,92.3333
2013-05-10:15.00.00,5.78334,92.0176
2013-05-10:18.00.00,6.1,91.65
2013-05-10:21.00.00,6.42062,91.3405
2013-05-11:00.00.00,6.8,90.95
2013-05-11:03.00.00,7.28627,90.425
2013-05-11:06.00.00,7.75,90.15
2013-05-11:09.00.00,7.91498,89.6562
2013-05-11:12.00.00,8.3,89.2
2013-05-11:15.00.00,8.68246,88.785
2013-05-11:18.00.00,9.05,88.65
2013-05-11:21.00.00,9.40374,88.2675
2013-05-11:00.00.00,9.75,87.9
2013-05-12:03.00.00,9.84999,87.5462
2013-05-12:06.00.00,9.95,87.45
2013-05-12:09.00.00,10.2963,87.0962
2013-05-12:12.00.00,10.4,87
2013-05-12:15.00.00,10.5175,86.6675
2013-05-12:18.00.00,10.9,86.6
2013-05-12:21.00.00,11.05,86.55
2013-05-13:00.00.00,11.45,86.5
2013-05-13:03.00.00,11.8325,86.44
2013-05-13:06.00.00,11.95,86.35
2013-05-13:09.00.00,12.0388,85.9462
2013-05-13:12.00.00,12.15,85.8
2013-05-13:15.00.00,12.5925,85.7275
2013-05-13:18.00.00,12.8,85.45
2013-05-13:21.00.00,13.2112,85.4275
2013-05-14:00.00.00,13.6,85.45
2013-05-14:03.00.00,13.7288,85.535
2013-05-14:06.00.00,14.1,85.65
2013-05-14:09.00.00,14.21,85.7463
2013-05-14:12.00.00,14.6,86.1
2013-05-14:15.00.00,14.81,86.2212
2013-05-14:18.00.00,15.3,86.6
2013-05-14:21.00.00,15.7712,86.7288
2013-05-15:00.00.00,16.25,87.1
2013-05-15:03.00.00,16.7462,87.1889
2013-05-15:06.00.00,17.25,87.55
2013-05-15:09.00.00,17.7426,87.7425
2013-05-15:12.00.00,18.25,88.2
2013-05-15:15.00.00,18.7999,88.5965
2013-05-15:18.00.00,19.35,88.75
2013-05-15:21.00.00,19.8312,89.203
2013-05-16:00.00.00,20.35,89.7
2013-05-16:03.00.00,21.2412,90.2278
2013-05-16:06.00.00,22.4571,91.0429
