time,lat,lon
2011-10-29:06.00.00,13,62
2011-10-29:09.00.00,13.0005,61.3875
2011-10-29:12.00.00,13,61
2011-10-29:15.00.00,12.9998,60.9625
2011-10-29:18.00.00,13,61
2011-10-29:21.00.00,12.9999,60.8352
2011-10-30:00.00.00,13,60.5
2011-10-30:03.00.00,13,60
2011-10-30:06.00.00,13,60
2011-10-30:09.00.00,13.1989,59.8012
2011-10-30:12.00.00,13.5,59.5
2011-10-30:15.00.00,13.75,59.2126
2011-10-30:18.00.00,14,59
2011-10-30:21.00.00,14.1987,59.0677
2011-10-31:00.00.00,14.5,59
2011-10-31:03.00.00,15,58.5
2011-10-31:06.00.00,16,57
2011-10-31:09.00.00,16.2037,56.9587
2011-10-31:12.00.00,16,57.5
2011-10-31:15.00.00,16,57.325
2011-10-31:18.00.00,16,57
2011-10-31:21.00.00,15.9998,56.8011
2011-11-01:00.00.00,15.94,56.56
2011-11-01:03.00.00,15.9167,56.1842
2011-11-01:06.00.00,15.9143,56.1286
2011-11-01:09.00.00,15.9251,55.9048
2011-11-01:12.00.00,15.95,55.65
2011-11-01:15.00.00,15.9712,55.5275
2011-11-01:18.00.00,16,55.45
2011-11-01:21.00.00,16.0425,55.3698
2011-11-02:00.00.00,16.1,55.25
2011-11-02:03.00.00,16.1675,55.0425
2011-11-02:06.00.00,16.25,54.75
2011-11-02:09.00.00,16.3612,54.75
2011-11-02:12.00.00,16.7,54.75
2011-11-02:15.00.00,16.8688,54.5962
2011-11-02:18.00.00,17,54.5
2011-11-02:21.00.00,16.9919,54.5044
2011-11-03:00.00.00,16.95,54.55
2011-11-03:03.00.00,17.0175,54.5675
2011-11-03:06.00.00,17.1,54.6
2011-11-03:09.00.00,17.1167,54.7309
2011-11-03:12.00.00,17.1,54.9
2011-11-03:15.00.00,17.0937,55.0626
2011-11-03:18.00.00,17.05,55.15
2011-11-03:21.00.00,16.9667,55.1172
2011-11-04:00.00.00,16.7333,54.9333
2011-11-04:03.00.00,16.448,54.6681
2011-11-04:06.00.00,16.3,54.3
2011-11-04:09.00.00,16.1349,54.085
2011-11-04:12.00.00,16,53.9
2011-11-04:15.00.00,15.92,53.7075
2011-11-04:18.00.00,15.9,53.5
2011-11-04:21.00.00,15.8975,53.2499
2011-11-05:00.00.00,16,53
2011-11-05:03.00.00,16.255,52.7877
2011-11-05:06.00.00,16.6,52.6
