time,lat,lon
2019-10-28:06.00.00,4.9,81.2
2019-10-28:09.00.00,4.86262,80.5975
2019-10-28:12.00.00,4.8,80
2019-10-28:15.00.00,4.69993,79.4075
2019-10-28:18.00.00,4.6,78.8
2019-10-28:21.00.00,4.49006,78.1124
2019-10-29:00.00.00,4.5,77.5
2019-10-29:03.00.00,4.73245,77.0526
2019-10-29:06.00.00,5.1,76.8
2019-10-29:09.00.00,5.48496,76.7774
2019-10-29:12.00.00,5.9,76.8
2019-10-29:15.00.00,6.29247,76.6599
2019-10-29:18.00.00,6.7,76.4
2019-10-29:21.00.00,7.14253,76.03
2019-10-30:00.00.00,7.38,75.72
2019-10-30:03.00.00,8.02833,75.1233
2019-10-30:06.00.00,8.28571,74.8857
2019-10-30:09.00.00,8.74996,74.4962
2019-10-30:12.00.00,9.25,74.15
2019-10-30:15.00.00,9.78254,73.8026
2019-10-30:18.00.00,10.3,73.4
2019-10-30:21.00.00,10.6962,73.2774
2019-10-31:00.00.00,11.1,73.25
2019-10-31:03.00.00,11.5925,73.125
2019-10-31:06.00.00,12.05,73.1
2019-10-31:09.00.00,12.5037,73.1335
2019-10-31:12.00.00,13,72.9
2019-10-31:15.00.00,13.4938,72.5877
2019-10-31:18.00.00,13.9,72.25
2019-10-31:21.00.00,14.1399,71.9536
2019-11-01:00.00.00,14.6,71.55
2019-11-01:03.00.00,14.8326,70.9063
2019-11-01:06.00.00,15.15,70.4
2019-11-01:09.00.00,15.3286,70.0061
2019-11-01:12.00.00,15.5,69.65
2019-11-01:15.00.00,15.6538,69.35
2019-11-01:18.00.00,15.85,69.15
2019-11-01:21.00.00,16.0425,68.8711
2019-11-02:00.00.00,16.15,68.6
2019-11-02:03.00.00,16.3425,68.3788
2019-11-02:06.00.00,16.55,68.2
2019-11-02:09.00.00,16.815,67.9
2019-11-02:12.00.00,17,67.6
2019-11-02:15.00.00,17.1075,67.3175
2019-11-02:18.00.00,17.2,67.05
2019-11-02:21.00.00,17.4037,66.85
2019-11-03:00.00.00,17.5,66.6
2019-11-03:03.00.00,17.525,66.4287
2019-11-03:06.00.00,17.55,66.2
2019-11-03:09.00.00,17.5962,65.9213
2019-11-03:12.00.00,17.7,65.7
2019-11-03:15.00.00,17.8,65.5462
2019-11-03:18.00.00,17.9,65.35
2019-11-03:21.00.00,17.9925,65.0537
2019-11-04:00.00.00,18.1,64.85
2019-11-04:03.00.00,18.2925,64.6176
2019-11-04:06.00.00,18.55,64.35
2019-11-04:09.00.00,18.6999,64.2499
2019-11-04:12.00.00,18.9,64.15
2019-11-04:15.00.00,19.1613,63.9288
2019-11-04:18.00.00,19.3,63.7
2019-11-04:21.00.00,19.4325,63.5525
2019-11-05:00.00.00,19.5,63.5
2019-11-05:03.00.00,19.6,63.4987
2019-11-05:06.00.00,19.7,63.6
2019-11-05:09.00.00,19.7324,63.7237
2019-11-05:12.00.00,19.75,64
2019-11-05:15.00.00,19.7538,64.2888
2019-11-05:18.00.00,19.75,64.8
2019-11-05:21.00.00,19.7537,65.275
2019-11-06:00.00.00,19.75,65.6
2019-11-06:03.00.00,19.7286,66.035
2019-11-06:06.00.00,19.65,66.35
2019-11-06:09.00.00,19.5787,66.91
2019-11-06:12.00.00,19.6,67.5
2019-11-06:15.00.00,19.5849,68.0927
2019-11-06:18.00.00,19.55,68.45
2019-11-06:21.00.00,19.5989,69.0473
2019-11-07:00.00.00,19.7,69.6
2019-11-07:03.00.00,19.9225,70.0743
2019-11-07:06.00.00,20.0667,70.4
2019-11-07:09.00.00,20.1781,70.7942
2019-11-07:12.00.00,20.2,71.3
2019-11-07:15.00.00,20.3225,71.6948
2019-11-07:18.00.00,20.4,72
2019-11-07:21.00.00,20.3224,72.1876
2019-11-08:00.00.00,20.2,72.3
2019-11-08:03.00.00,20.12,72.4225
2019-11-08:06.00.00,20.1,72.5
2019-11-08:09.00.00,20.1925,72.53
2019-11-08:12.00.00,20.3,72.5
2019-11-08:15.00.00,20.3225,72.4
2019-11-08:18.00.00,20.3,72.3
2019-11-08:21.00.00,20.2725,72.3151
2019-11-09:00.00.00,20.2,72.3
2019-11-09:03.00.00,20.05,72.1374
2019-11-09:06.00.00,19.9,71.9
2019-11-09:09.00.00,19.85,71.6576
2019-11-09:12.00.00,19.8,71.4
2019-11-09:15.00.00,19.6574,71.1725
2019-11-09:18.00.00,19.5,70.9
2019-11-09:21.00.00,19.385,70.5225
2019-11-10:00.00.00,19.3,70.1
2019-11-10:03.00.00,19.2499,69.7001
2019-11-10:06.00.00,19.2,69.3
2019-11-10:09.00.00,19.1375,68.8851
2019-11-10:12.00.00,19,68.5
2019-11-10:15.00.00,18.7075,68.1548
2019-11-10:18.00.00,18.4,67.9
2019-11-10:21.00.00,18.21,67.7652
2019-11-11:00.00.00,18.1,67.7
