time,lat,lon
2010-10-31:18.00.00,6.3,104.5
2010-10-31:21.00.00,6.07261,103.99
2010-11-01:00.00.00,6,103.5
2010-11-01:03.00.00,6.18245,103.043
2010-11-01:06.00.00,6.5,102.6
2010-11-01:09.00.00,6.79994,102.157
2010-11-01:12.00.00,7.1,101.7
2010-11-01:15.00.00,7.38721,101.267
2010-11-01:18.00.00,7.6,100.7
2010-11-01:21.00.00,7.63545,99.7997
2010-11-02:00.00.00,7.7,98.9
2010-11-02:03.00.00,8.06466,98.3403
2010-11-02:06.00.00,8.4,97.9
2010-11-02:09.00.00,8.40244,97.3998
2010-11-02:12.00.00,8.3,96.9
2010-11-02:15.00.00,8.29244,96.4
2010-11-02:18.00.00,8.3,95.9
2010-11-02:21.00.00,8.29996,95.3925
2010-11-03:00.00.00,8.3,94.9
2010-11-03:03.00.00,8.29995,94.435
2010-11-03:06.00.00,8.3,94
2010-11-03:09.00.00,8.29241,93.6
2010-11-03:12.00.00,8.3,93.2
2010-11-03:15.00.00,8.3425,92.75
2010-11-03:18.00.00,8.4,92.3
2010-11-03:21.00.00,8.44246,91.885
2010-11-04:00.00.00,8.4,91.6
2010-11-04:03.00.00,8.56662,91.1
2010-11-04:06.00.00,8.61429,90.6714
2010-11-04:09.00.00,8.62495,90.2994
2010-11-04:12.00.00,8.65,90
2010-11-04:15.00.00,8.67742,89.7149
2010-11-04:18.00.00,8.75,89.4
2010-11-04:21.00.00,8.93354,88.9922
2010-11-05:00.00.00,9.1,88.55
2010-11-05:03.00.00,9.14622,88.1287
2010-11-05:06.00.00,9.2,87.7
2010-11-05:09.00.00,9.26751,87.4962
2010-11-05:12.00.00,9.6,87.05
2010-11-05:15.00.00,9.69997,86.8887
2010-11-05:18.00.00,10.05,86.5
2010-11-05:21.00.00,10.1287,86.1212
2010-11-06:00.00.00,10.2,85.75
2010-11-06:03.00.00,10.2675,85.6362
2010-11-06:06.00.00,10.35,85.25
2010-11-06:09.00.00,10.4713,85.0613
2010-11-06:12.00.00,11.1,84.6
2010-11-06:15.00.00,11.1999,84.4074
2010-11-06:18.00.00,11.3,83.95
2010-11-06:21.00.00,11.425,83.7113
2010-11-07:00.00.00,11.55,83.2
2010-11-07:03.00.00,12.1538,82.66
2010-11-07:06.00.00,12.25,82.15
2010-11-07:09.00.00,12.3498,81.5036
2010-11-07:12.00.00,12.95,81.1
