time,lat,lon
2016-05-17:00.00.00,10,80.8
2016-05-17:03.00.00,10.485,81.0033
2016-05-17:06.00.00,10.82,81.08
2016-05-17:09.00.00,11.1972,81.1213
2016-05-17:12.00.00,11.65,81.1
2016-05-17:15.00.00,12.0575,81.125
2016-05-17:18.00.00,12.45,81.15
2016-05-17:21.00.00,12.7849,81.16
2016-05-18:00.00.00,13.1,81.2
2016-05-18:03.00.00,13.4362,81.3
2016-05-18:06.00.00,13.85,81.3
2016-05-18:09.00.00,14.1734,81.3
2016-05-18:12.00.00,14.4,81.3
2016-05-18:15.00.00,14.5325,81.2776
2016-05-18:18.00.00,14.65,81.3
2016-05-18:21.00.00,14.8508,81.4138
2016-05-19:00.00.00,15.1,81.6
2016-05-19:03.00.00,15.3675,81.8313
2016-05-19:06.00.00,15.4,82
2016-05-19:09.00.00,15.5475,82.2219
2016-05-19:12.00.00,15.8,82.5
2016-05-19:15.00.00,16.1274,82.7926
2016-05-19:18.00.00,16.5,83.15
2016-05-19:21.00.00,16.9462,83.4564
2016-05-20:00.00.00,17.4,83.95
2016-05-20:03.00.00,18.0974,84.6636
2016-05-20:06.00.00,18.55,85.15
2016-05-20:09.00.00,18.8574,85.6431
2016-05-20:12.00.00,19.4,86.7
2016-05-20:15.00.00,19.8135,87.3099
2016-05-20:18.00.00,20.2,87.95
2016-05-20:21.00.00,20.5102,88.7042
2016-05-21:00.00.00,20.85,89.4
2016-05-21:03.00.00,21.3836,90.3727
2016-05-21:06.00.00,21.9429,91
2016-05-21:09.00.00,22.6218,91.5029
2016-05-21:12.00.00,23,92
2016-05-21:15.00.00,23.5,93
2016-05-21:18.00.00,24,94
2016-05-21:21.00.00,24.3015,94.5201
2016-05-22:00.00.00,24.5,94.7
