time,lat,lon
2003-12-11:06.00.00,4.5,91.7
2003-12-11:09.00.00,4.74508,91.1926
2003-12-11:12.00.00,4.875,90.65
2003-12-11:15.00.00,5.09373,90.2312
2003-12-11:18.00.00,5.33038,89.8606
2003-12-11:21.00.00,5.61495,89.4938
2003-12-12:00.00.00,5.99462,89.1678
2003-12-12:03.00.00,6.43997,88.9524
2003-12-12:06.00.00,6.89491,88.7711
2003-12-12:09.00.00,7.28142,88.5551
2003-12-12:12.00.00,7.6,88.35
2003-12-12:15.00.00,7.85863,88.1883
2003-12-12:18.00.00,8.07306,88.0558
2003-12-12:21.00.00,8.26567,87.9584
2003-12-13:00.00.00,8.44388,87.8424
2003-12-13:03.00.00,8.61374,87.6687
2003-12-13:06.00.00,8.74807,87.399
2003-12-13:09.00.00,8.93082,87.1048
2003-12-13:12.00.00,9.2,86.85
2003-12-13:15.00.00,9.54247,86.6924
2003-12-13:18.00.00,9.65,86.55
2003-12-13:21.00.00,10.06,86.1575
2003-12-14:00.00.00,10.25,85.75
2003-12-14:03.00.00,10.7038,85.0538
2003-12-14:06.00.00,10.9,84.85
2003-12-14:09.00.00,11.2925,84.4249
2003-12-14:12.00.00,11.7,83.75
2003-12-14:15.00.00,12.1812,83.3074
2003-12-14:18.00.00,12.6,82.85
2003-12-14:21.00.00,13.1675,82.4787
2003-12-15:00.00.00,13.65,82
2003-12-15:03.00.00,14.0576,81.6526
2003-12-15:06.00.00,14.5,81.45
2003-12-15:09.00.00,15.0824,81.0911
2003-12-15:12.00.00,15.55,81.05
2003-12-15:15.00.00,15.9425,81.0312
2003-12-15:18.00.00,16.3,81.05
2003-12-15:21.00.00,16.8362,81.0887
2003-12-16:00.00.00,17.3,81.1286
2003-12-16:03.00.00,17.3642,81.1483
2003-12-16:06.00.00,17.725,81.525
2003-12-16:09.00.00,17.6628,81.6636
