time,lat,lon
2017-11-28:18.00.00,6,82.2
2017-11-28:21.00.00,5.9475,81.985
2017-11-29:00.00.00,5.9,81.7
2017-11-29:03.00.00,5.99599,81.396
2017-11-29:06.00.00,6.1,80.6667
2017-11-29:09.00.00,6.15838,80.1351
2017-11-29:12.00.00,6.2,79.85
2017-11-29:15.00.00,6.31346,79.4516
2017-11-29:18.00.00,6.5,79
2017-11-29:21.00.00,6.72118,78.4899
2017-11-30:00.00.00,6.95,78.1
2017-11-30:03.00.00,7.50758,77.3713
2017-11-30:06.00.00,7.8,76.75
2017-11-30:09.00.00,7.9324,76.2849
2017-11-30:12.00.00,8.15,75.8
2017-11-30:15.00.00,8.30376,75.3713
2017-11-30:18.00.00,8.5,74.9
2017-11-30:21.00.00,8.61119,74.525
2017-12-01:00.00.00,8.75,74.1
2017-12-01:03.00.00,8.83254,73.7675
2017-12-01:06.00.00,8.9,73.35
2017-12-01:09.00.00,8.94994,73.0175
2017-12-01:12.00.00,9,72.8
2017-12-01:15.00.00,9.06001,72.4787
2017-12-01:18.00.00,9.15,72.1
2017-12-01:21.00.00,9.28499,71.7925
2017-12-02:00.00.00,9.45,71.5
2017-12-02:03.00.00,9.61746,71.2287
2017-12-02:06.00.00,9.8,71
2017-12-02:09.00.00,10.15,70.6288
2017-12-02:12.00.00,10.45,70.3
2017-12-02:15.00.00,10.7325,69.9887
2017-12-02:18.00.00,11,69.7
2017-12-02:21.00.00,11.1887,69.4924
2017-12-03:00.00.00,11.5,69.25
2017-12-03:03.00.00,11.8888,69.0425
2017-12-03:06.00.00,12.2,68.9
2017-12-03:09.00.00,12.4287,68.7924
2017-12-03:12.00.00,12.85,68.7
2017-12-03:15.00.00,13.1288,68.5925
2017-12-03:18.00.00,13.5,68.5
2017-12-03:21.00.00,13.9037,68.485
2017-12-04:00.00.00,14.3,68.5
2017-12-04:03.00.00,14.5425,68.5313
2017-12-04:06.00.00,14.8,68.7
2017-12-04:09.00.00,15.1312,68.9526
2017-12-04:12.00.00,15.6,69.2
2017-12-04:15.00.00,16.0638,69.535
2017-12-04:18.00.00,16.55,69.9
2017-12-04:21.00.00,17.0438,70.2824
2017-12-05:00.00.00,17.5,70.65
2017-12-05:03.00.00,17.8837,70.9726
2017-12-05:06.00.00,18.1857,71.2143
2017-12-05:09.00.00,18.3425,71.3575
2017-12-05:12.00.00,18.5,71.5
