time,lat,lon
2013-10-07:12.00.00,11.8,97.6
2013-10-07:15.00.00,11.9629,96.9677
2013-10-07:18.00.00,12.1,96.4
2013-10-07:21.00.00,12.1999,95.9474
2013-10-08:00.00.00,12.3,95.6
2013-10-08:03.00.00,12.3659,95.468
2013-10-08:06.00.00,12.4,95.2333
2013-10-08:09.00.00,12.3611,94.8753
2013-10-08:12.00.00,12.35,94.5
2013-10-08:15.00.00,12.4987,94.2025
2013-10-08:18.00.00,12.7,93.95
2013-10-08:21.00.00,12.9256,93.6745
2013-10-09:00.00.00,13.1,93.45
2013-10-09:03.00.00,13.15,93.3
2013-10-09:06.00.00,13.2,92.9
2013-10-09:09.00.00,13.5212,92.5212
2013-10-09:12.00.00,13.6,92.4
2013-10-09:15.00.00,13.7175,92.275
2013-10-09:18.00.00,14,91.9
2013-10-09:21.00.00,14.1175,91.775
2013-10-10:00.00.00,14.5,91.4
2013-10-10:03.00.00,14.6287,91.0287
2013-10-10:06.00.00,15,90.65
2013-10-10:09.00.00,15.1112,90.5112
2013-10-10:12.00.00,15.45,90.1
2013-10-10:15.00.00,15.5113,89.9037
2013-10-10:18.00.00,15.55,89.45
2013-10-10:21.00.00,15.5675,89.0099
2013-10-11:00.00.00,15.85,88.6
2013-10-11:03.00.00,15.9312,88.4962
2013-10-11:06.00.00,16.15,88.3
2013-10-11:09.00.00,16.4612,88.0113
2013-10-11:12.00.00,16.75,87.7
2013-10-11:15.00.00,16.825,87.2748
2013-10-11:18.00.00,16.9,87
2013-10-11:21.00.00,17.0812,86.7463
2013-10-12:00.00.00,17.45,86.45
2013-10-12:03.00.00,17.7462,86.0499
2013-10-12:06.00.00,18.05,85.75
2013-10-12:09.00.00,18.4675,85.4388
2013-10-12:12.00.00,18.7,85.2
2013-10-12:15.00.00,19.0962,85.1174
2013-10-12:18.00.00,19.5,84.85
