,tot_Prec_Intg
0,777.1274447441101
1,692.2899931669235
2,880.0139278173447
3,634.6534192562103
4,609.8105013370514
5,575.0451982021332
6,735.0088655948639
7,932.5183928012848
8,1134.9251121282578
9,1191.3134902715683
10,1474.2060005664825
11,1406.158208847046
12,1460.1737260818481
13,1358.4968447685242
14,1262.0266526937485
15,1651.8360376358032
16,1704.5754194259644
17,2002.3248344659805
18,2253.7216544151306
19,2051.5601336956024
20,1714.4248634576797
21,1433.3617687225342
22,1346.4561104774475
23,1694.050282239914
24,1627.482920885086
25,1630.1128268241882
26,1493.6555922031403
27,1779.816448688507
28,1613.7990355491638
29,1372.0932602882385
30,1266.5258347988129
31,1634.0713202953339
32,1791.771948337555
33,1740.843802690506
34,1653.3272713422775
35,1799.45707321167
36,1586.2534195184708
37,1357.1956753730774
38,1407.9549908638
39,1507.02103972435
40,1499.665305018425
41,1655.9792309999466
42,1392.1013474464417
43,1516.372710466385
44,1560.918539762497
45,1276.0204076766968
46,1240.8214807510376
47,1393.682137131691
48,1281.159222126007
49,1055.5729269981384
50,959.0569138526917
