,Pmin
0,1007.995
1,1005.31
2,1005.411875
3,1007.343125
4,1008.311875
5,1007.470625
6,1007.584375
7,1008.788125
8,1009.901875
9,1006.760625
10,1005.28375
11,1006.366875
12,1006.83875
13,1004.67375
14,1003.674375
15,1004.904375
16,1004.776875
17,1002.2425
18,1002.093125
19,1003.11625
20,1003.22875
21,1002.304375
22,1002.40875
23,1003.949375
24,1004.824375
25,1002.40625
26,1002.47125
27,1004.288125
28,1005.503125
29,1004.385
30,1003.894375
31,1006.163125
32,1007.0625
33,1005.199375
34,1004.316875
35,1005.36875
36,1006.50625
37,1005.205625
38,1004.909375
39,1006.125625
40,1007.286875
41,1004.775
42,1004.40125
43,1006.084375
44,1006.6775
45,1005.575625
46,1005.41875
47,1007.379375
48,1008.0975
49,1005.946875
50,1004.94375
51,1007.14375
52,1007.6225
53,1006.418125
54,1006.298125
55,1007.97875
56,1008.546875
57,1006.4025
58,1005.380625
59,1006.973125
60,1007.6425
61,1006.75875
62,1006.8175
63,1008.0325
64,1009.31875
65,1006.3775
66,1005.4525
67,1006.630625
68,1008.1525
69,1006.755625
70,1006.8325
71,1008.99
72,1009.77625
73,1006.7125
74,1005.48
75,1006.64375
76,1007.449375
77,1008.023125
78,1008.240625
