,tot_Prec_max
0,12.588024139404297
1,12.26806640625
2,12.738227844238281
3,7.786750793457031
4,15.72418212890625
5,29.928207397460938
6,21.651268005371094
7,12.302398681640625
8,16.943931579589844
9,20.32327651977539
10,20.279884338378906
11,17.11893081665039
12,16.42465591430664
13,12.466907501220703
14,19.066810607910156
15,14.899253845214844
16,27.413368225097656
17,31.945228576660156
18,21.01421356201172
19,25.042057037353516
20,23.370742797851562
21,22.57061004638672
22,33.951759338378906
23,26.109695434570312
24,28.937339782714844
25,28.90920639038086
26,17.756938934326172
27,15.042781829833984
28,24.709701538085938
29,19.87934112548828
30,26.895523071289062
31,27.27794647216797
32,21.214008331298828
33,13.69476318359375
34,17.999649047851562
35,27.856826782226562
36,12.435436248779297
37,11.49749755859375
38,8.757591247558594
39,26.23462677001953
40,34.89875793457031
41,34.17491912841797
42,27.481555938720703
43,28.351783752441406
44,7.518291473388672
45,4.3659210205078125
46,10.094642639160156
47,8.678436279296875
48,16.765594482421875
49,22.897720336914062
50,21.15917205810547
51,13.542652130126953
