,Prec_Intg
0,131.99133798480034
1,169.54191029071808
2,182.2786033153534
3,178.33514139056206
4,138.46945017576218
5,115.13194069266319
6,99.56080466508865
7,106.67646303772926
8,80.233383923769
9,99.80207309126854
10,127.99538671970367
11,206.4426988363266
12,173.4083704650402
13,123.39217588305473
14,114.89368975162506
15,154.16588634252548
16,186.1286349594593
17,208.71125161647797
18,241.24164134263992
19,281.15222230553627
20,208.82312208414078
21,175.2697303891182
22,177.65693366527557
23,139.27415013313293
24,182.6157607138157
25,216.39492362737656
26,178.48964780569077
27,199.31532442569733
28,161.9824580848217
29,118.03833767771721
30,101.27253830432892
31,88.33063766360283
32,84.60287004709244
33,100.893285125494
34,102.4537906050682
35,77.47543975710869
36,57.10627883672714
37,43.41214895248413
38,32.013747841119766
39,11.178925633430481
40,27.003157883882523
41,32.83688798546791
42,53.86779084801674
43,50.516463816165924
44,48.88441413640976
45,73.62738251686096
46,96.06357663869858
