,Prec_Intg
0,211.2114243209362
1,183.5743524134159
2,194.71194595098495
3,239.44875225424767
4,223.56020286679268
5,255.99708780646324
6,241.11250415444374
7,262.4877355992794
8,294.6805953979492
9,365.39245396852493
10,357.6042316854
11,339.9656154215336
12,331.2353417277336
13,338.4263813495636
14,266.30522683262825
15,227.43534296751022
16,245.7389049232006
17,278.7768095731735
18,285.18447652459145
19,261.7385610938072
20,232.90587589144707
21,281.9545939564705
22,236.03154346346855
23,217.23899990320206
24,221.9390869140625
25,273.7586013972759
26,262.8704532980919
27,245.6485480070114
28,195.07598131895065
29,183.27882513403893
30,133.71936976909637
31,96.9499722123146
32,115.87606742978096
33,154.93949875235558
34,170.395839959383
35,169.93502154946327
36,156.3740149140358
37,145.26957646012306
38,130.30298054218292
39,122.59844690561295
40,132.65956193208694
41,153.91886234283447
42,161.4975742995739
43,147.7767713367939
44,141.22849330306053
45,154.68936413526535
46,137.22013682127
47,103.64087298512459
48,115.76186865568161
49,165.57294875383377
50,169.6309819817543
51,128.61404567956924
52,138.52275907993317
53,132.27729126811028
54,113.40640485286713
55,111.76628991961479
56,100.49404576420784
57,105.24854063987732
58,132.5591281056404
59,128.96409258246422
60,119.15124952793121
61,94.04582902789116
62,55.37737160921097
63,28.87822687625885
64,29.69302237033844
65,38.789622485637665
66,44.05822604894638
67,41.323062032461166
68,35.72551533579826
69,37.11555153131485
70,26.501528918743134
71,29.71116453409195
72,24.70310777425766
73,53.8051500916481
74,74.60279390215874
75,80.97387850284576
76,72.92911410331726
77,102.31027379631996
78,70.21691650152206
79,18.640421330928802
80,14.619175344705582
81,27.742572128772736
82,61.868950724601746
83,82.10508152842522
84,77.17873901128769
85,89.59248661994934
86,63.2651150226593
87,51.66882649064064
88,54.3377548456192
89,52.60031670331955
90,98.86972606182098
91,103.35439816117287
92,93.85449811816216
