,tot_Prec_Intg
0,841.8527990579605
1,688.7966394424438
2,738.6893033981323
3,844.014510512352
4,784.0969413518906
5,855.4743230342865
6,853.8257330656052
7,689.1629844903946
8,638.008788228035
9,746.7731088399887
10,941.605344414711
11,947.4319964647293
12,827.8575539588928
13,1113.7829720973969
14,1266.847550868988
15,1441.6369795799255
16,1513.3391320705414
17,1339.6982848644257
18,1267.01258122921
19,1222.621351480484
20,926.4716506004333
21,920.2767908573151
22,1098.6681282520294
23,1356.8903505802155
24,1457.5104415416718
25,1341.9806957244873
26,1098.4128713607788
27,1036.8353128433228
28,847.867876291275
29,899.5556831359863
30,900.241956114769
31,862.8991991281509
32,902.4300426244736
33,848.7266302108765
34,974.6766090393066
35,911.6091579198837
36,764.2492651939392
37,692.2245025634766
38,713.5292887687683
39,982.1543842554092
40,933.5587918758392
41,911.102220416069
42,947.9505568742752
43,921.3241189718246
44,1016.1547362804413
45,1070.7252472639084
46,1017.3036903142929
47,1020.6660628318787
48,1217.5161391496658
49,1302.8116524219513
50,1208.4585428237915
51,956.2504291534424
52,814.0938729047775
53,714.5059108734131
54,676.7834722995758
55,582.3798477649689
56,500.39738416671753
57,332.9215198755264
58,286.1592173576355
