,tot_Prec_Intg
0,1078.4980654716492
1,1135.1670324802399
2,1198.7105011940002
3,1729.0984094142914
4,1329.834833741188
5,1002.5721788406372
6,924.8568117618561
7,731.8681478500366
8,687.7804547548294
9,890.6209468841553
10,887.4745666980743
11,1439.5187050104141
12,1247.8969246149063
13,1118.7182366847992
14,1091.7402058839798
15,1068.0820047855377
16,991.0248219966888
17,1048.9976406097412
18,1180.592104792595
19,1309.1731816530228
20,1272.5917994976044
21,1085.396409034729
22,1078.2620310783386
23,1276.1936336755753
24,1379.6982914209366
25,1378.171145915985
26,1458.323821425438
27,1495.9751814603806
28,1299.8934835195541
29,1133.955642580986
30,1248.0543553829193
31,1364.889070391655
32,1324.9298185110092
33,1490.4571324586868
34,1413.348764181137
35,1501.49866938591
36,1473.8988876342773
37,1544.0541505813599
38,1470.900997519493
39,1522.8094160556793
40,1433.6270093917847
41,1488.213837146759
42,1420.045793056488
43,1383.0070942640305
44,1372.9992508888245
45,1488.8790249824524
46,1448.880061507225
47,1598.871350288391
48,1579.6877443790436
49,1497.7719634771347
50,1455.7577669620514
51,1477.208137512207
52,1333.9471817016602
53,1431.9123327732086
54,1376.7291605472565
55,1303.1365722417831
56,1296.4745610952377
57,1359.4238460063934
58,1428.9840310811996
59,1442.6997303962708
60,1582.2002291679382
61,1574.7275948524475
62,1602.4159640073776
63,1737.8240823745728
64,1564.9399906396866
65,1359.1419160366058
66,1418.2934165000916
67,1490.3968572616577
68,1626.976951956749
69,1654.3199121952057
70,1750.6114393472672
71,1550.8609265089035
72,1416.5721833705902
73,1237.6704812049866
74,1191.1709606647491
75,1080.4132372140884
