,w10max
0,13.432126998901367
1,14.378722190856934
2,15.848114967346191
3,16.37569808959961
4,14.064685821533203
5,15.427632331848145
6,16.96027946472168
7,16.79712677001953
8,15.457559585571289
9,16.555818557739258
10,16.996631622314453
11,17.90019989013672
12,16.827524185180664
13,18.40708351135254
14,17.277393341064453
15,18.686792373657227
16,17.231842041015625
17,19.509206771850586
18,18.153526306152344
19,20.21907615661621
20,21.374582290649414
21,20.124149322509766
22,21.702739715576172
23,22.565773010253906
24,21.37648582458496
25,22.59208106994629
26,23.346479415893555
27,25.84481430053711
28,22.700069427490234
29,24.000816345214844
30,24.28033447265625
31,24.156686782836914
32,23.89185905456543
33,23.6124324798584
34,24.510822296142578
35,24.626962661743164
36,24.10501480102539
37,24.773115158081055
38,23.998432159423828
39,23.45797348022461
40,23.218551635742188
41,24.31470489501953
42,24.051788330078125
43,24.38982582092285
44,22.72333526611328
45,22.690425872802734
46,25.07835578918457
47,25.05706787109375
48,27.33563804626465
49,28.481491088867188
50,28.37661361694336
51,26.569461822509766
52,29.137638092041016
53,26.445831298828125
54,27.246126174926758
55,24.774532318115234
56,24.832618713378906
57,25.980606079101562
58,24.213504791259766
59,25.069765090942383
60,22.73350715637207
61,20.445194244384766
62,18.059778213500977
63,15.815510749816895
64,14.195775985717773
65,14.19123363494873
66,14.303017616271973
67,13.987630844116211
68,13.052931785583496
69,12.41004753112793
70,11.845953941345215
71,12.091147422790527
72,11.416389465332031
73,11.119370460510254
74,11.00063419342041
