,tot_Prec_max
0,6.430149078369141
1,14.635086059570312
2,4.492759704589844
3,2.70843505859375
4,2.986431121826172
5,9.119510650634766
6,4.373073577880859
7,3.7741661071777344
8,4.871845245361328
9,7.332801818847656
10,8.766651153564453
11,9.76419448852539
12,9.170055389404297
13,17.623424530029297
14,14.34946060180664
15,8.90350341796875
16,7.203102111816406
17,12.661457061767578
18,9.31549072265625
19,8.639335632324219
20,10.068416595458984
21,12.176990509033203
22,9.792327880859375
23,9.177207946777344
24,9.534835815429688
25,7.525444030761719
26,14.00136947631836
27,16.151905059814453
28,22.794723510742188
29,20.68805694580078
30,24.300575256347656
31,15.325546264648438
32,21.200180053710938
33,12.394905090332031
34,19.689083099365234
35,22.865772247314453
36,25.142669677734375
37,28.957366943359375
38,32.423973083496094
39,27.632713317871094
40,30.321121215820312
41,28.383255004882812
42,28.661727905273438
43,18.381118774414062
44,17.07935333251953
45,23.041248321533203
46,25.903701782226562
47,27.151107788085938
48,26.726722717285156
49,31.31389617919922
50,15.622615814208984
51,13.157367706298828
52,14.006614685058594
53,8.659839630126953
54,5.4569244384765625
55,5.550384521484375
56,7.5702667236328125
57,10.593414306640625
58,7.674217224121094
59,5.184173583984375
60,6.640911102294922
61,9.889602661132812
62,8.685111999511719
63,8.39996337890625
64,7.709026336669922
65,8.47005844116211
66,8.847236633300781
67,7.513999938964844
68,6.795406341552734
69,12.290477752685547
70,9.964942932128906
71,22.714614868164062
72,25.39968490600586
73,27.58312225341797
74,32.63092041015625
75,32.20176696777344
76,27.256488800048828
77,24.300098419189453
78,24.621963500976562
79,20.369529724121094
80,15.034675598144531
81,12.340068817138672
82,8.91876220703125
83,7.905006408691406
84,9.110450744628906
85,14.464855194091797
86,12.579917907714844
87,8.024215698242188
88,6.9065093994140625
89,10.759353637695312
90,8.789539337158203
91,7.499217987060547
92,9.729385375976562
93,4.359245300292969
94,2.0093917846679688
95,2.50244140625
96,1.926422119140625
97,2.5653839111328125
98,2.1562576293945312
99,4.2552947998046875
100,9.08517837524414
101,16.218185424804688
102,17.405986785888672
