,Pmin
0,1005.161875
1,1006.93375
2,1005.45375
3,1003.35625
4,1004.255625
5,1005.954375
6,1004.100625
7,1001.675625
8,1003.34625
9,1004.835625
10,1003.321875
11,1001.54625
12,1000.358125
13,1001.67125
14,1000.085625
15,997.398125
16,996.68875
17,998.20625
18,996.79625
19,994.339375
20,995.7025
21,996.926875
22,996.155
23,993.405
24,993.383125
25,995.2075
26,994.2825
27,992.7625
28,992.845625
29,994.35625
30,993.40125
31,990.435
32,990.839375
33,992.498125
34,992.13875
35,989.97375
36,990.0325
37,991.359375
38,990.318125
39,987.590625
40,990.220625
41,992.72375
42,992.985
43,991.58125
44,993.541875
45,994.865
46,994.554375
47,992.658125
48,993.66125
49,995.78
50,995.72875
51,994.148125
52,994.55375
53,995.325625
54,994.6275
55,992.7325
56,995.545
57,997.641875
58,998.741875
59,997.1925
60,997.9875
61,999.555
62,1000.07875
63,996.5125
64,998.9875
65,1001.569375
66,1001.42125
67,998.82375
68,999.724375
69,1001.775
70,1001.23375
71,998.92
72,998.5175
73,1000.345625
74,999.719375
75,997.115625
76,997.29625
77,998.605
78,996.99
79,994.224375
80,993.67375
81,994.969375
82,994.934375
83,992.393125
84,991.45875
85,992.125625
86,991.58875
87,990.3225
88,991.743125
89,996.024375
90,998.480625
91,998.35375
