,Prec_max
0,33.31775665283203
1,26.581335067749023
2,21.994972229003906
3,15.940046310424805
4,8.819103240966797
5,8.608818054199219
6,8.696365356445312
7,11.563539505004883
8,10.996627807617188
9,12.378072738647461
10,23.839902877807617
11,13.027811050415039
12,13.697290420532227
13,11.983251571655273
14,13.333797454833984
15,9.782552719116211
16,8.110570907592773
17,9.616899490356445
18,12.633848190307617
19,7.664680480957031
20,10.075664520263672
21,9.019088745117188
22,12.345027923583984
23,18.576765060424805
24,13.413619995117188
25,8.644437789916992
26,19.72346305847168
27,19.80586051940918
28,7.837200164794922
29,8.223867416381836
30,10.30740737915039
31,12.323141098022461
32,12.333869934082031
33,8.887338638305664
34,13.586568832397461
35,12.02402114868164
36,8.095979690551758
37,8.007144927978516
38,6.825685501098633
39,13.471555709838867
40,10.797500610351562
41,14.616966247558594
42,14.934968948364258
43,6.935977935791016
44,18.983173370361328
45,21.38514518737793
46,22.666597366333008
47,5.982398986816406
48,4.80952262878418
49,3.7568092346191406
50,5.687570571899414
51,2.904939651489258
52,3.110933303833008
53,3.1615734100341797
54,3.4435272216796875
55,7.435512542724609
56,3.3748626708984375
57,1.9084453582763672
58,1.0033607482910156
59,1.2501239776611328
60,2.714824676513672
61,2.210569381713867
62,5.71589469909668
63,3.6078929901123047
64,5.727910995483398
65,2.7410030364990234
66,3.116941452026367
