,tot_Prec_max
0,7.4558258056640625
1,7.238864898681641
2,6.011962890625
3,11.972427368164062
4,14.058589935302734
5,14.904499053955078
6,12.260913848876953
7,24.93143081665039
8,15.758514404296875
9,10.395050048828125
10,9.116172790527344
11,8.630752563476562
12,8.580207824707031
13,12.009143829345703
14,11.631965637207031
15,9.6588134765625
16,11.908531188964844
17,12.46500015258789
18,11.374950408935547
19,11.302947998046875
20,10.823249816894531
21,12.441635131835938
22,13.856887817382812
23,10.639190673828125
24,11.980056762695312
25,11.815071105957031
26,14.53256607055664
27,21.187782287597656
28,21.242141723632812
29,23.643970489501953
30,24.910449981689453
31,28.318405151367188
32,26.645660400390625
33,19.562244415283203
34,17.23003387451172
35,13.628005981445312
36,15.75613021850586
37,17.58861541748047
38,17.21668243408203
39,14.321327209472656
40,13.500213623046875
41,15.29073715209961
42,10.97249984741211
43,17.614364624023438
44,23.08368682861328
45,22.39704132080078
46,12.347221374511719
47,15.534400939941406
48,13.99993896484375
49,12.94565200805664
50,13.613700866699219
51,16.71457290649414
52,13.75722885131836
53,14.148712158203125
54,15.018463134765625
55,18.153667449951172
56,16.271591186523438
57,18.41259002685547
58,11.624336242675781
59,17.10653305053711
60,24.665355682373047
61,16.902923583984375
62,10.130882263183594
63,8.705615997314453
64,6.878852844238281
65,6.844997406005859
66,5.728244781494141
