,w10max
0,12.92089557647705
1,11.155981063842773
2,11.616889953613281
3,10.947051048278809
4,12.182612419128418
5,12.533403396606445
6,13.730576515197754
7,13.560084342956543
8,12.525964736938477
9,13.348159790039062
10,12.07258415222168
11,12.272117614746094
12,13.026402473449707
13,12.716347694396973
14,12.310091018676758
15,12.431281089782715
16,13.002481460571289
17,12.77430248260498
18,11.926406860351562
19,13.657304763793945
20,13.572513580322266
21,12.639162063598633
22,11.411250114440918
23,11.78236198425293
24,12.205864906311035
25,11.908288955688477
26,11.836368560791016
27,12.334235191345215
28,12.585175514221191
29,12.252632141113281
30,12.304685592651367
31,12.747857093811035
32,12.88149642944336
33,12.764720916748047
34,12.463461875915527
35,12.362387657165527
36,14.187215805053711
37,13.889046669006348
38,13.593562126159668
39,14.21203327178955
40,14.683140754699707
41,14.595426559448242
42,15.034992218017578
43,13.917830467224121
44,13.873208999633789
45,14.7593355178833
46,15.58848762512207
47,15.849441528320312
48,16.24139404296875
49,16.495441436767578
50,15.560866355895996
51,15.216382026672363
52,15.988176345825195
53,16.76393699645996
54,17.14936065673828
55,17.596633911132812
56,15.25889778137207
57,14.114846229553223
58,12.052655220031738
59,12.417330741882324
60,15.949740409851074
61,17.046802520751953
62,17.311996459960938
63,16.24767303466797
64,16.228349685668945
65,16.540239334106445
66,16.244003295898438
67,16.14813995361328
68,14.681902885437012
69,13.387782096862793
70,11.642979621887207
71,11.468805313110352
72,11.428171157836914
73,11.366698265075684
74,9.420424461364746
75,9.506091117858887
76,9.484329223632812
