,tot_Prec_Intg
0,479.2599380016327
1,921.182781457901
2,696.1188465356827
3,564.9968981742859
4,443.3203488588333
5,705.5606693029404
6,613.8764321804047
7,726.9641757011414
8,716.2705063819885
9,676.3958930969238
10,544.5219576358795
11,491.98560416698456
12,511.7496848106384
13,703.2991200685501
14,704.0936499834061
15,562.1899664402008
16,556.7412823438644
17,620.2567368745804
18,575.0125646591187
19,463.40085566043854
20,470.06651759147644
21,684.1297447681427
22,582.0312350988388
23,532.9997837543488
24,412.3280197381973
25,535.011887550354
26,486.53557896614075
27,512.4372243881226
28,775.696262717247
29,1058.2802444696426
30,879.911482334137
31,713.6434316635132
32,572.3243206739426
33,629.9906224012375
34,468.7774181365967
35,679.1797280311584
36,785.9174907207489
37,603.7931144237518
38,501.62002444267273
39,627.6313960552216
40,677.3114949464798
41,652.9346853494644
42,804.232507944107
43,818.9490437507629
44,870.9670603275299
45,745.8797842264175
46,651.6405940055847
47,784.9714905023575
48,872.163325548172
49,781.4770936965942
50,590.6771123409271
51,742.3818111419678
52,867.7741885185242
53,1302.50945687294
54,1252.809315919876
55,1112.5218123197556
56,1084.0662568807602
57,1256.2336772680283
58,959.5087915658951
59,658.9359045028687
60,495.05986273288727
61,398.94938468933105
62,462.3797535896301
63,566.774532198906
64,666.0108268260956
65,616.5556609630585
66,584.1616541147232
67,639.5269930362701
68,614.9138510227203
69,423.32708835601807
70,550.0154942274094
71,598.6741930246353
72,669.339969754219
73,744.9577003717422
74,645.5276906490326
75,678.497776389122
76,612.2380495071411
77,540.4040962457657
78,593.8713252544403
79,539.7374927997589
80,557.4464052915573
81,703.4562528133392
82,667.3009693622589
83,578.7086486816406
84,546.3209748268127
85,605.9154868125916
86,679.0871918201447
87,551.12324655056
88,500.69868564605713
89,468.4648662805557
90,462.8579318523407
91,345.6723690032959
92,330.45656979084015
93,254.3499320745468
94,300.2306818962097
95,326.70654356479645
96,408.8304191827774
