,Prec_max
0,10.858440399169922
1,8.465909957885742
2,7.441949844360352
3,8.010149002075195
4,15.795421600341797
5,8.125591278076172
6,6.263923645019531
7,7.353115081787109
8,7.521343231201172
9,11.154556274414062
10,12.752294540405273
11,6.7394256591796875
12,9.897565841674805
13,12.201261520385742
14,10.667037963867188
15,11.23051643371582
16,11.556673049926758
17,12.798213958740234
18,12.305974960327148
19,12.582778930664062
20,13.26899528503418
21,11.954498291015625
22,13.215351104736328
23,12.743282318115234
24,16.929244995117188
25,12.715387344360352
26,14.262056350708008
27,8.017873764038086
28,8.702802658081055
29,10.134458541870117
30,8.022165298461914
31,8.688211441040039
32,7.019662857055664
33,9.317779541015625
34,7.245397567749023
35,8.454751968383789
36,8.045339584350586
37,11.984539031982422
38,8.171939849853516
39,7.701587677001953
40,6.941986083984375
41,12.808513641357422
42,15.115642547607422
43,12.254476547241211
44,11.94162368774414
45,9.480857849121094
46,8.365058898925781
47,8.356046676635742
48,8.126020431518555
49,7.349681854248047
50,8.594655990600586
51,7.303762435913086
52,7.299900054931641
53,2.547454833984375
54,1.4908790588378906
55,1.79901123046875
56,1.8788337707519531
57,1.46942138671875
58,0.8132457733154297
59,8.879613876342773
60,8.350038528442383
61,1.5192031860351562
62,3.2744407653808594
63,2.247476577758789
64,3.969240188598633
