,tot_Prec_Intg
0,1412.4621450901031
1,1418.563798069954
2,1244.140863418579
3,1005.7052969932556
4,971.8705713748932
5,1019.4113850593567
6,1219.6153402328491
7,1626.722812652588
8,1411.3863557577133
9,1294.8939949274063
10,1178.2780289649963
11,1226.7394363880157
12,1130.6671798229218
13,1151.5868455171585
14,1192.6908046007156
15,1167.9188907146454
16,1113.3168637752533
17,1119.0922558307648
18,1229.349821805954
19,1228.4661829471588
20,1340.4279947280884
21,1420.721560716629
22,1581.3066065311432
23,1483.3736419677734
24,1387.2161507606506
25,1105.6020110845566
26,879.7664940357208
27,743.5907423496246
28,766.3673162460327
29,771.9895988702774
30,771.6506719589233
31,952.8489410877228
32,826.5562355518341
33,657.9902023077011
34,522.1103131771088
35,543.8917875289917
36,517.8921669721603
37,544.4204807281494
38,574.7032165527344
39,527.4572968482971
40,566.2694573402405
41,649.4638323783875
42,686.8849694728851
43,601.5613675117493
44,492.9754137992859
