,Prec_max
0,41.42446517944336
1,20.6667423248291
2,11.211204528808594
3,28.286361694335938
4,16.922378540039062
5,9.384727478027344
6,11.022377014160156
7,34.83996391296387
8,34.230995178222656
9,27.7529239654541
10,30.770301818847656
11,40.58976173400879
12,36.087942123413086
13,33.8404655456543
14,19.25654411315918
15,26.805782318115234
16,22.776031494140625
17,18.599510192871094
18,33.094167709350586
19,30.101680755615234
20,19.594287872314453
21,20.908355712890625
22,26.787328720092773
23,34.48033332824707
24,31.824302673339844
25,38.735389709472656
26,32.628536224365234
27,34.60736274719238
28,27.38513946533203
29,38.5319709777832
30,28.899621963500977
31,25.213193893432617
32,28.897905349731445
33,29.430484771728516
34,26.781749725341797
35,30.403804779052734
36,31.386137008666992
37,31.9028377532959
38,34.058475494384766
39,24.067354202270508
40,30.573320388793945
41,32.72595405578613
42,29.425764083862305
43,16.991901397705078
44,24.35016632080078
45,25.717878341674805
46,26.707077026367188
47,32.09209442138672
48,40.41938781738281
49,36.52052879333496
50,35.339927673339844
51,31.15825653076172
52,43.40715408325195
53,42.35572814941406
54,30.547571182250977
55,33.15596580505371
56,45.07741928100586
57,53.17683219909668
58,39.28813934326172
59,36.251020431518555
60,20.607948303222656
61,7.813167572021484
62,2.6427268981933594
63,6.964302062988281
64,8.501100540161133
65,7.37757682800293
66,4.61726188659668
67,2.3247241973876953
68,1.6719818115234375
69,1.0325431823730469
70,0.9514331817626953
71,2.2028446197509766
72,2.096843719482422
73,2.911376953125
74,5.387163162231445
