,tot_Prec_max
0,8.130073547363281
1,7.878303527832031
2,7.3699951171875
3,10.045051574707031
4,8.667945861816406
5,9.233474731445312
6,8.692741394042969
7,10.15472412109375
8,11.309146881103516
9,12.271881103515625
10,8.736133575439453
11,10.662078857421875
12,9.484291076660156
13,6.934165954589844
14,7.092475891113281
15,19.02484893798828
16,16.23058319091797
17,13.374805450439453
18,9.630203247070312
19,12.289047241210938
20,9.61160659790039
21,12.955665588378906
22,13.730049133300781
23,18.829345703125
24,24.788379669189453
25,24.385929107666016
26,20.033836364746094
27,16.45183563232422
28,22.879600524902344
29,22.35698699951172
30,23.6358642578125
31,22.45044708251953
32,23.89240264892578
33,25.783061981201172
34,24.129867553710938
35,25.367259979248047
36,22.743701934814453
37,27.070045471191406
38,26.004314422607422
39,23.18572998046875
40,24.457454681396484
41,27.868270874023438
42,30.074596405029297
43,33.82682800292969
44,34.31415557861328
45,28.24115753173828
46,36.658287048339844
47,28.14626693725586
48,21.366119384765625
49,31.09264373779297
50,29.662132263183594
