,Prec_max
0,19.92344856262207
1,16.191530227661133
2,6.359195709228516
3,8.789920806884766
4,13.365554809570312
5,6.666469573974609
6,8.894205093383789
7,9.396743774414062
8,6.806802749633789
9,5.218076705932617
10,19.90070343017578
11,8.90665054321289
12,15.858078002929688
13,12.393951416015625
14,8.92338752746582
15,10.245180130004883
16,10.10141372680664
17,7.39903450012207
18,7.057857513427734
19,6.803798675537109
20,12.634706497192383
21,11.374282836914062
22,7.877111434936523
23,8.648300170898438
24,5.594015121459961
25,4.908227920532227
26,5.097055435180664
27,4.497957229614258
28,5.528354644775391
29,4.836130142211914
30,4.8236846923828125
31,5.773401260375977
32,4.014730453491211
33,4.58979606628418
34,4.170942306518555
35,3.1898975372314453
36,3.9589405059814453
37,4.673480987548828
38,6.577634811401367
39,22.3721981048584
40,9.570980072021484
41,26.50279998779297
42,13.933324813842773
43,14.234161376953125
44,11.779403686523438
45,8.661174774169922
46,18.757009506225586
47,19.656085968017578
48,14.177083969116211
49,24.646711349487305
50,21.632766723632812
51,15.543508529663086
52,16.9863224029541
53,14.171504974365234
