,tot_Prec_Intg
0,1086.966022849083
1,633.2588940858841
2,462.09946274757385
3,414.5599901676178
4,670.4764068126678
5,968.2223945856094
6,1103.462502360344
7,1348.521113395691
8,1354.0354371070862
9,1447.5703984498978
10,1273.4723091125488
11,1212.092936038971
12,1214.8518860340118
13,1819.6648359298706
14,1736.881285905838
15,1679.1227459907532
16,1620.32812833786
17,1482.0284396409988
18,1330.5038958787918
19,1173.2466518878937
20,1164.9933457374573
21,1188.5029822587967
22,1032.925769686699
23,1008.8276118040085
24,966.6195511817932
25,885.3897452354431
26,835.1591229438782
27,610.4020774364471
28,475.01780092716217
29,419.8121279478073
30,405.17374873161316
31,423.67376387119293
32,380.8467835187912
33,481.4089834690094
34,452.248677611351
35,415.5921936035156
36,483.6074262857437
37,595.6946313381195
38,620.0513988733292
39,562.1952563524246
40,462.7592861652374
41,416.82571172714233
42,367.72653460502625
43,246.7925101518631
44,275.7830172777176
45,340.24521708488464
46,408.64191949367523
47,452.9908299446106
48,426.6568273305893
49,401.24014019966125
50,264.376625418663
51,220.25175392627716
52,216.49718284606934
53,232.1239560842514
54,379.51014935970306
55,422.5117713212967
56,396.2167352437973
57,318.2338923215866
58,203.59307527542114
59,144.83004808425903
60,151.82003378868103
61,178.4081757068634
62,230.37783801555634
63,277.53159403800964
64,255.52786886692047
65,256.3703805208206
66,230.06759583950043
67,217.81079471111298
68,182.12713301181793
69,171.6466248035431
70,207.60640501976013
71,168.94295811653137
72,200.44587552547455
73,190.26726484298706
74,231.06485605239868
75,228.92802953720093
76,151.8702507019043
77,91.71634912490845
78,72.25126028060913
79,88.36612105369568
80,69.294273853302
81,106.86889290809631
82,73.49416613578796
83,37.370771169662476
84,38.62641751766205
85,80.94914257526398
86,46.0178405046463
87,24.163946509361267
88,50.056204199790955
89,55.194348096847534
90,47.460347414016724
91,30.42951226234436
92,18.774420022964478
93,11.844485998153687
94,10.19209623336792
95,6.744414567947388
96,11.833831667900085
97,9.369105100631714
98,9.495019912719727
99,3.5586953163146973
100,5.107671022415161
101,6.882846355438232
102,9.696781635284424
103,7.973164319992065
104,9.008049964904785
105,5.412846803665161
106,7.689297199249268
107,5.45009970664978
108,8.58895480632782
109,11.09689474105835
110,11.14092767238617
